ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
47,0.00,bitonic_sort_step,bitonic_sort_step..,"528,51","0,00","7,30","82,19",26,"32768,    1,    1","  512,    1,    1"
48,0.00,bitonic_sort_step,bitonic_sort_step..,"518,59","0,00","8,09","84,12",26,"32768,    1,    1","  512,    1,    1"
49,0.00,bitonic_sort_step,bitonic_sort_step..,"581,57","0,00","7,95","77,23",26,"32768,    1,    1","  512,    1,    1"
50,0.00,bitonic_sort_step,bitonic_sort_step..,"516,29","0,00","14,55","75,95",26,"32768,    1,    1","  512,    1,    1"
51,0.00,bitonic_sort_step,bitonic_sort_step..,"436,51","0,00","17,18","76,66",26,"32768,    1,    1","  512,    1,    1"
52,0.00,bitonic_sort_step,bitonic_sort_step..,"390,91","0,00","18,06","75,45",26,"32768,    1,    1","  512,    1,    1"
53,0.00,bitonic_sort_step,bitonic_sort_step..,"315,94","0,00","20,27","71,72",26,"32768,    1,    1","  512,    1,    1"
54,0.00,bitonic_sort_step,bitonic_sort_step..,"245,12","0,00","20,11","81,49",26,"32768,    1,    1","  512,    1,    1"
55,0.00,bitonic_sort_step,bitonic_sort_step..,"484,83","0,00","7,59","87,69",26,"32768,    1,    1","  512,    1,    1"
56,0.00,bitonic_sort_step,bitonic_sort_step..,"481,41","0,00","7,56","88,80",26,"32768,    1,    1","  512,    1,    1"
57,0.00,bitonic_sort_step,bitonic_sort_step..,"503,74","0,00","7,46","85,64",26,"32768,    1,    1","  512,    1,    1"
58,0.00,bitonic_sort_step,bitonic_sort_step..,"519,36","0,00","7,22","83,61",26,"32768,    1,    1","  512,    1,    1"
59,0.00,bitonic_sort_step,bitonic_sort_step..,"508,03","0,00","8,01","85,36",26,"32768,    1,    1","  512,    1,    1"
60,0.00,bitonic_sort_step,bitonic_sort_step..,"580,06","0,00","7,93","77,76",26,"32768,    1,    1","  512,    1,    1"
61,0.00,bitonic_sort_step,bitonic_sort_step..,"518,59","0,00","14,44","74,87",26,"32768,    1,    1","  512,    1,    1"
62,0.00,bitonic_sort_step,bitonic_sort_step..,"407,58","0,00","17,39","76,71",26,"32768,    1,    1","  512,    1,    1"
63,0.00,bitonic_sort_step,bitonic_sort_step..,"360,83","0,00","18,71","75,12",26,"32768,    1,    1","  512,    1,    1"
64,0.00,bitonic_sort_step,bitonic_sort_step..,"287,42","0,00","20,95","74,67",26,"32768,    1,    1","  512,    1,    1"
65,0.00,bitonic_sort_step,bitonic_sort_step..,"235,01","0,00","20,58","83,30",26,"32768,    1,    1","  512,    1,    1"
66,0.00,bitonic_sort_step,bitonic_sort_step..,"476,58","0,00","7,63","88,86",26,"32768,    1,    1","  512,    1,    1"
67,0.00,bitonic_sort_step,bitonic_sort_step..,"471,65","0,00","7,70","89,68",26,"32768,    1,    1","  512,    1,    1"
68,0.00,bitonic_sort_step,bitonic_sort_step..,"483,97","0,00","7,48","88,29",26,"32768,    1,    1","  512,    1,    1"
69,0.00,bitonic_sort_step,bitonic_sort_step..,"491,94","0,00","7,50","87,17",26,"32768,    1,    1","  512,    1,    1"
70,0.00,bitonic_sort_step,bitonic_sort_step..,"526,59","0,00","7,34","82,85",26,"32768,    1,    1","  512,    1,    1"
71,0.00,bitonic_sort_step,bitonic_sort_step..,"517,54","0,00","7,87","84,33",26,"32768,    1,    1","  512,    1,    1"
72,0.00,bitonic_sort_step,bitonic_sort_step..,"572,51","0,00","7,86","78,83",26,"32768,    1,    1","  512,    1,    1"
73,0.00,bitonic_sort_step,bitonic_sort_step..,"509,12","0,00","14,38","75,05",26,"32768,    1,    1","  512,    1,    1"
74,0.00,bitonic_sort_step,bitonic_sort_step..,"379,65","0,00","18,20","77,69",26,"32768,    1,    1","  512,    1,    1"
75,0.00,bitonic_sort_step,bitonic_sort_step..,"342,05","0,00","19,34","75,28",26,"32768,    1,    1","  512,    1,    1"
76,0.00,bitonic_sort_step,bitonic_sort_step..,"276,38","0,00","21,34","75,76",26,"32768,    1,    1","  512,    1,    1"
77,0.00,bitonic_sort_step,bitonic_sort_step..,"230,59","0,00","20,23","83,96",26,"32768,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"469,09","0,00","7,68","89,99",26,"32768,    1,    1","  512,    1,    1"
79,0.00,bitonic_sort_step,bitonic_sort_step..,"469,22","0,00","7,58","89,84",26,"32768,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"472,10","0,00","7,68","89,84",26,"32768,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"478,53","0,00","7,52","88,66",26,"32768,    1,    1","  512,    1,    1"
