ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [ms],Runtime Improvement [ms],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
208,0.00,bitonic_sort_step,bitonic_sort_step..,"5,23","0,00","12,28","61,37",26,"262144,    1,    1","  512,    1,    1"
209,0.00,bitonic_sort_step,bitonic_sort_step..,"4,00","0,00","12,27","63,92",26,"262144,    1,    1","  512,    1,    1"
210,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,35","86,74",26,"262144,    1,    1","  512,    1,    1"
211,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,28","86,20",26,"262144,    1,    1","  512,    1,    1"
212,0.00,bitonic_sort_step,bitonic_sort_step..,"4,69","0,00","6,28","85,03",26,"262144,    1,    1","  512,    1,    1"
213,0.00,bitonic_sort_step,bitonic_sort_step..,"4,73","0,00","6,31","85,94",26,"262144,    1,    1","  512,    1,    1"
214,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,38","87,22",26,"262144,    1,    1","  512,    1,    1"
215,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,36","86,59",26,"262144,    1,    1","  512,    1,    1"
216,0.00,bitonic_sort_step,bitonic_sort_step..,"4,58","0,00","6,36","86,55",26,"262144,    1,    1","  512,    1,    1"
217,0.00,bitonic_sort_step,bitonic_sort_step..,"4,42","0,00","6,46","86,90",26,"262144,    1,    1","  512,    1,    1"
218,0.00,bitonic_sort_step,bitonic_sort_step..,"4,56","0,00","6,40","86,55",26,"262144,    1,    1","  512,    1,    1"
219,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,36","85,72",26,"262144,    1,    1","  512,    1,    1"
220,0.00,bitonic_sort_step,bitonic_sort_step..,"4,95","0,00","6,22","84,39",26,"262144,    1,    1","  512,    1,    1"
221,0.00,bitonic_sort_step,bitonic_sort_step..,"4,90","0,00","6,08","82,58",26,"262144,    1,    1","  512,    1,    1"
222,0.00,bitonic_sort_step,bitonic_sort_step..,"5,27","0,00","5,98","79,68",26,"262144,    1,    1","  512,    1,    1"
223,0.00,bitonic_sort_step,bitonic_sort_step..,"5,52","0,00","5,91","75,93",26,"262144,    1,    1","  512,    1,    1"
224,0.00,bitonic_sort_step,bitonic_sort_step..,"5,34","0,00","6,73","78,01",26,"262144,    1,    1","  512,    1,    1"
225,0.00,bitonic_sort_step,bitonic_sort_step..,"6,26","0,00","6,82","70,47",26,"262144,    1,    1","  512,    1,    1"
226,0.00,bitonic_sort_step,bitonic_sort_step..,"5,50","0,00","14,19","81,12",26,"262144,    1,    1","  512,    1,    1"
227,0.00,bitonic_sort_step,bitonic_sort_step..,"6,03","0,00","12,29","72,00",26,"262144,    1,    1","  512,    1,    1"
228,0.00,bitonic_sort_step,bitonic_sort_step..,"5,76","0,00","12,25","71,52",26,"262144,    1,    1","  512,    1,    1"
229,0.00,bitonic_sort_step,bitonic_sort_step..,"4,97","0,00","12,42","60,68",26,"262144,    1,    1","  512,    1,    1"
230,0.00,bitonic_sort_step,bitonic_sort_step..,"3,60","0,00","12,80","63,91",26,"262144,    1,    1","  512,    1,    1"
231,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,39","87,72",26,"262144,    1,    1","  512,    1,    1"
232,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,34","86,63",26,"262144,    1,    1","  512,    1,    1"
233,0.00,bitonic_sort_step,bitonic_sort_step..,"4,68","0,00","6,32","85,94",26,"262144,    1,    1","  512,    1,    1"
234,0.00,bitonic_sort_step,bitonic_sort_step..,"4,57","0,00","6,33","85,48",26,"262144,    1,    1","  512,    1,    1"
235,0.00,bitonic_sort_step,bitonic_sort_step..,"4,49","0,00","6,41","86,80",26,"262144,    1,    1","  512,    1,    1"
236,0.00,bitonic_sort_step,bitonic_sort_step..,"4,52","0,00","6,40","86,79",26,"262144,    1,    1","  512,    1,    1"
237,0.00,bitonic_sort_step,bitonic_sort_step..,"4,45","0,00","6,42","87,28",26,"262144,    1,    1","  512,    1,    1"
238,0.00,bitonic_sort_step,bitonic_sort_step..,"4,65","0,00","6,34","86,54",26,"262144,    1,    1","  512,    1,    1"
239,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,40","86,60",26,"262144,    1,    1","  512,    1,    1"
240,0.00,bitonic_sort_step,bitonic_sort_step..,"4,56","0,00","6,38","85,95",26,"262144,    1,    1","  512,    1,    1"
241,0.00,bitonic_sort_step,bitonic_sort_step..,"4,68","0,00","6,31","85,67",26,"262144,    1,    1","  512,    1,    1"
242,0.00,bitonic_sort_step,bitonic_sort_step..,"4,68","0,00","6,27","84,56",26,"262144,    1,    1","  512,    1,    1"
243,0.00,bitonic_sort_step,bitonic_sort_step..,"4,82","0,00","6,17","82,35",26,"262144,    1,    1","  512,    1,    1"
244,0.00,bitonic_sort_step,bitonic_sort_step..,"5,29","0,00","5,99","79,98",26,"262144,    1,    1","  512,    1,    1"
245,0.00,bitonic_sort_step,bitonic_sort_step..,"5,40","0,00","5,96","76,03",26,"262144,    1,    1","  512,    1,    1"
246,0.00,bitonic_sort_step,bitonic_sort_step..,"5,27","0,00","6,81","79,36",26,"262144,    1,    1","  512,    1,    1"
247,0.00,bitonic_sort_step,bitonic_sort_step..,"6,15","0,00","6,92","69,95",26,"262144,    1,    1","  512,    1,    1"
248,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","14,01","81,48",26,"262144,    1,    1","  512,    1,    1"
249,0.00,bitonic_sort_step,bitonic_sort_step..,"5,94","0,00","12,17","71,03",26,"262144,    1,    1","  512,    1,    1"
250,0.00,bitonic_sort_step,bitonic_sort_step..,"5,55","0,00","12,31","69,21",26,"262144,    1,    1","  512,    1,    1"
251,0.00,bitonic_sort_step,bitonic_sort_step..,"4,86","0,00","12,55","58,76",26,"262144,    1,    1","  512,    1,    1"
252,0.00,bitonic_sort_step,bitonic_sort_step..,"3,46","0,00","13,13","64,02",26,"262144,    1,    1","  512,    1,    1"
253,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,40","87,16",26,"262144,    1,    1","  512,    1,    1"
254,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,46","87,94",26,"262144,    1,    1","  512,    1,    1"
255,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,40","86,41",26,"262144,    1,    1","  512,    1,    1"
256,0.00,bitonic_sort_step,bitonic_sort_step..,"4,57","0,00","6,33","86,18",26,"262144,    1,    1","  512,    1,    1"
257,0.00,bitonic_sort_step,bitonic_sort_step..,"4,43","0,00","6,39","86,49",26,"262144,    1,    1","  512,    1,    1"
258,0.00,bitonic_sort_step,bitonic_sort_step..,"4,74","0,00","6,33","85,98",26,"262144,    1,    1","  512,    1,    1"
259,0.00,bitonic_sort_step,bitonic_sort_step..,"4,45","0,00","6,40","87,34",26,"262144,    1,    1","  512,    1,    1"
260,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,41","86,13",26,"262144,    1,    1","  512,    1,    1"
261,0.00,bitonic_sort_step,bitonic_sort_step..,"4,60","0,00","6,36","86,85",26,"262144,    1,    1","  512,    1,    1"
262,0.00,bitonic_sort_step,bitonic_sort_step..,"4,56","0,00","6,41","86,23",26,"262144,    1,    1","  512,    1,    1"
263,0.00,bitonic_sort_step,bitonic_sort_step..,"4,72","0,00","6,35","86,74",26,"262144,    1,    1","  512,    1,    1"
264,0.00,bitonic_sort_step,bitonic_sort_step..,"4,88","0,00","6,29","86,05",26,"262144,    1,    1","  512,    1,    1"
265,0.00,bitonic_sort_step,bitonic_sort_step..,"4,76","0,00","6,23","84,75",26,"262144,    1,    1","  512,    1,    1"
266,0.00,bitonic_sort_step,bitonic_sort_step..,"5,10","0,00","6,09","82,75",26,"262144,    1,    1","  512,    1,    1"
267,0.00,bitonic_sort_step,bitonic_sort_step..,"5,04","0,00","6,07","80,03",26,"262144,    1,    1","  512,    1,    1"
268,0.00,bitonic_sort_step,bitonic_sort_step..,"5,47","0,00","5,96","75,65",26,"262144,    1,    1","  512,    1,    1"
269,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","6,86","78,25",26,"262144,    1,    1","  512,    1,    1"
270,0.00,bitonic_sort_step,bitonic_sort_step..,"6,27","0,00","6,84","70,31",26,"262144,    1,    1","  512,    1,    1"
271,0.00,bitonic_sort_step,bitonic_sort_step..,"5,60","0,00","13,78","78,65",26,"262144,    1,    1","  512,    1,    1"
272,0.00,bitonic_sort_step,bitonic_sort_step..,"5,96","0,00","12,25","68,09",26,"262144,    1,    1","  512,    1,    1"
273,0.00,bitonic_sort_step,bitonic_sort_step..,"5,38","0,00","12,46","66,19",26,"262144,    1,    1","  512,    1,    1"
274,0.00,bitonic_sort_step,bitonic_sort_step..,"4,74","0,00","12,97","56,26",26,"262144,    1,    1","  512,    1,    1"
275,0.00,bitonic_sort_step,bitonic_sort_step..,"3,37","0,00","13,48","61,54",26,"262144,    1,    1","  512,    1,    1"
276,0.00,bitonic_sort_step,bitonic_sort_step..,"4,60","0,00","6,33","86,03",26,"262144,    1,    1","  512,    1,    1"
277,0.00,bitonic_sort_step,bitonic_sort_step..,"4,51","0,00","6,46","87,65",26,"262144,    1,    1","  512,    1,    1"
278,0.00,bitonic_sort_step,bitonic_sort_step..,"4,41","0,00","6,47","87,07",26,"262144,    1,    1","  512,    1,    1"
279,0.00,bitonic_sort_step,bitonic_sort_step..,"4,35","0,00","6,40","86,55",26,"262144,    1,    1","  512,    1,    1"
280,0.00,bitonic_sort_step,bitonic_sort_step..,"4,81","0,00","6,30","85,98",26,"262144,    1,    1","  512,    1,    1"
281,0.00,bitonic_sort_step,bitonic_sort_step..,"4,39","0,00","6,42","86,47",26,"262144,    1,    1","  512,    1,    1"
282,0.00,bitonic_sort_step,bitonic_sort_step..,"4,40","0,00","6,42","86,51",26,"262144,    1,    1","  512,    1,    1"
283,0.00,bitonic_sort_step,bitonic_sort_step..,"4,39","0,00","6,47","86,73",26,"262144,    1,    1","  512,    1,    1"
284,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,36","86,66",26,"262144,    1,    1","  512,    1,    1"
285,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,41","86,53",26,"262144,    1,    1","  512,    1,    1"
286,0.00,bitonic_sort_step,bitonic_sort_step..,"4,63","0,00","6,43","86,92",26,"262144,    1,    1","  512,    1,    1"
287,0.00,bitonic_sort_step,bitonic_sort_step..,"4,46","0,00","6,42","86,60",26,"262144,    1,    1","  512,    1,    1"
288,0.00,bitonic_sort_step,bitonic_sort_step..,"4,78","0,00","6,31","85,92",26,"262144,    1,    1","  512,    1,    1"
289,0.00,bitonic_sort_step,bitonic_sort_step..,"4,65","0,00","6,28","84,79",26,"262144,    1,    1","  512,    1,    1"
290,0.00,bitonic_sort_step,bitonic_sort_step..,"4,87","0,00","6,11","82,64",26,"262144,    1,    1","  512,    1,    1"
291,0.00,bitonic_sort_step,bitonic_sort_step..,"5,03","0,00","6,04","79,94",26,"262144,    1,    1","  512,    1,    1"
292,0.00,bitonic_sort_step,bitonic_sort_step..,"5,50","0,00","5,97","76,01",26,"262144,    1,    1","  512,    1,    1"
293,0.00,bitonic_sort_step,bitonic_sort_step..,"5,25","0,00","6,83","79,19",26,"262144,    1,    1","  512,    1,    1"
294,0.00,bitonic_sort_step,bitonic_sort_step..,"6,02","0,00","6,98","70,45",26,"262144,    1,    1","  512,    1,    1"
295,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","13,91","77,89",26,"262144,    1,    1","  512,    1,    1"
296,0.00,bitonic_sort_step,bitonic_sort_step..,"5,70","0,00","12,42","68,69",26,"262144,    1,    1","  512,    1,    1"
297,0.00,bitonic_sort_step,bitonic_sort_step..,"5,18","0,00","12,64","64,55",26,"262144,    1,    1","  512,    1,    1"
298,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","13,27","55,25",26,"262144,    1,    1","  512,    1,    1"
299,0.00,bitonic_sort_step,bitonic_sort_step..,"3,47","0,00","13,79","59,43",26,"262144,    1,    1","  512,    1,    1"
300,0.00,bitonic_sort_step,bitonic_sort_step..,"3,78","0,00","6,63","86,11",26,"262144,    1,    1","  512,    1,    1"
301,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,33","85,86",26,"262144,    1,    1","  512,    1,    1"
302,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,45","87,49",26,"262144,    1,    1","  512,    1,    1"
303,0.00,bitonic_sort_step,bitonic_sort_step..,"4,42","0,00","6,44","87,49",26,"262144,    1,    1","  512,    1,    1"
304,0.00,bitonic_sort_step,bitonic_sort_step..,"4,49","0,00","6,42","86,64",26,"262144,    1,    1","  512,    1,    1"
305,0.00,bitonic_sort_step,bitonic_sort_step..,"4,81","0,00","6,31","85,98",26,"262144,    1,    1","  512,    1,    1"
306,0.00,bitonic_sort_step,bitonic_sort_step..,"4,60","0,00","6,32","86,57",26,"262144,    1,    1","  512,    1,    1"
307,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,34","87,25",26,"262144,    1,    1","  512,    1,    1"
308,0.00,bitonic_sort_step,bitonic_sort_step..,"4,53","0,00","6,37","86,95",26,"262144,    1,    1","  512,    1,    1"
309,0.00,bitonic_sort_step,bitonic_sort_step..,"4,76","0,00","6,29","86,49",26,"262144,    1,    1","  512,    1,    1"
310,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,40","86,81",26,"262144,    1,    1","  512,    1,    1"
311,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,37","87,02",26,"262144,    1,    1","  512,    1,    1"
312,0.00,bitonic_sort_step,bitonic_sort_step..,"4,63","0,00","6,41","87,05",26,"262144,    1,    1","  512,    1,    1"
313,0.00,bitonic_sort_step,bitonic_sort_step..,"4,65","0,00","6,38","86,03",26,"262144,    1,    1","  512,    1,    1"
314,0.00,bitonic_sort_step,bitonic_sort_step..,"4,80","0,00","6,24","85,22",26,"262144,    1,    1","  512,    1,    1"
315,0.00,bitonic_sort_step,bitonic_sort_step..,"4,88","0,00","6,17","82,96",26,"262144,    1,    1","  512,    1,    1"
316,0.00,bitonic_sort_step,bitonic_sort_step..,"5,07","0,00","6,04","80,09",26,"262144,    1,    1","  512,    1,    1"
317,0.00,bitonic_sort_step,bitonic_sort_step..,"5,43","0,00","5,94","76,34",26,"262144,    1,    1","  512,    1,    1"
318,0.00,bitonic_sort_step,bitonic_sort_step..,"5,30","0,00","6,74","80,19",26,"262144,    1,    1","  512,    1,    1"
319,0.00,bitonic_sort_step,bitonic_sort_step..,"6,04","0,00","6,94","70,16",26,"262144,    1,    1","  512,    1,    1"
320,0.00,bitonic_sort_step,bitonic_sort_step..,"5,58","0,00","13,60","78,03",26,"262144,    1,    1","  512,    1,    1"
321,0.00,bitonic_sort_step,bitonic_sort_step..,"5,43","0,00","12,49","67,86",26,"262144,    1,    1","  512,    1,    1"
322,0.00,bitonic_sort_step,bitonic_sort_step..,"5,09","0,00","12,88","61,37",26,"262144,    1,    1","  512,    1,    1"
323,0.00,bitonic_sort_step,bitonic_sort_step..,"4,16","0,00","13,81","54,73",26,"262144,    1,    1","  512,    1,    1"
324,0.00,bitonic_sort_step,bitonic_sort_step..,"3,21","0,00","14,63","59,40",26,"262144,    1,    1","  512,    1,    1"
325,0.00,bitonic_sort_step,bitonic_sort_step..,"5,68","0,00","6,12","85,34",26,"262144,    1,    1","  512,    1,    1"
326,0.00,bitonic_sort_step,bitonic_sort_step..,"5,66","0,00","6,09","85,14",26,"262144,    1,    1","  512,    1,    1"
327,0.00,bitonic_sort_step,bitonic_sort_step..,"5,63","0,00","6,11","85,79",26,"262144,    1,    1","  512,    1,    1"
328,0.00,bitonic_sort_step,bitonic_sort_step..,"5,49","0,00","6,24","87,11",26,"262144,    1,    1","  512,    1,    1"
329,0.00,bitonic_sort_step,bitonic_sort_step..,"5,45","0,00","6,23","86,93",26,"262144,    1,    1","  512,    1,    1"
330,0.00,bitonic_sort_step,bitonic_sort_step..,"5,38","0,00","6,27","86,63",26,"262144,    1,    1","  512,    1,    1"
331,0.00,bitonic_sort_step,bitonic_sort_step..,"5,31","0,00","6,29","86,55",26,"262144,    1,    1","  512,    1,    1"
332,0.00,bitonic_sort_step,bitonic_sort_step..,"5,16","0,00","6,35","87,14",26,"262144,    1,    1","  512,    1,    1"
333,0.00,bitonic_sort_step,bitonic_sort_step..,"5,08","0,00","6,39","87,59",26,"262144,    1,    1","  512,    1,    1"
334,0.00,bitonic_sort_step,bitonic_sort_step..,"5,21","0,00","6,36","87,78",26,"262144,    1,    1","  512,    1,    1"
335,0.00,bitonic_sort_step,bitonic_sort_step..,"5,39","0,00","6,32","87,13",26,"262144,    1,    1","  512,    1,    1"
336,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","6,30","87,38",26,"262144,    1,    1","  512,    1,    1"
337,0.00,bitonic_sort_step,bitonic_sort_step..,"5,40","0,00","6,32","87,29",26,"262144,    1,    1","  512,    1,    1"
338,0.00,bitonic_sort_step,bitonic_sort_step..,"5,30","0,00","6,31","87,42",26,"262144,    1,    1","  512,    1,    1"
339,0.00,bitonic_sort_step,bitonic_sort_step..,"5,27","0,00","6,37","87,52",26,"262144,    1,    1","  512,    1,    1"
340,0.00,bitonic_sort_step,bitonic_sort_step..,"5,33","0,00","6,30","86,19",26,"262144,    1,    1","  512,    1,    1"
341,0.00,bitonic_sort_step,bitonic_sort_step..,"5,46","0,00","6,20","85,11",26,"262144,    1,    1","  512,    1,    1"
342,0.00,bitonic_sort_step,bitonic_sort_step..,"5,43","0,00","6,19","83,75",26,"262144,    1,    1","  512,    1,    1"
343,0.00,bitonic_sort_step,bitonic_sort_step..,"5,78","0,00","6,11","82,06",26,"262144,    1,    1","  512,    1,    1"
344,0.00,bitonic_sort_step,bitonic_sort_step..,"5,58","0,00","6,61","82,86",26,"262144,    1,    1","  512,    1,    1"
345,0.00,bitonic_sort_step,bitonic_sort_step..,"6,00","0,00","6,82","77,72",26,"262144,    1,    1","  512,    1,    1"
346,0.00,bitonic_sort_step,bitonic_sort_step..,"5,44","0,00","13,54","78,73",26,"262144,    1,    1","  512,    1,    1"
347,0.00,bitonic_sort_step,bitonic_sort_step..,"5,14","0,00","13,02","67,95",26,"262144,    1,    1","  512,    1,    1"
348,0.00,bitonic_sort_step,bitonic_sort_step..,"4,98","0,00","13,17","60,81",26,"262144,    1,    1","  512,    1,    1"
349,0.00,bitonic_sort_step,bitonic_sort_step..,"4,41","0,00","13,83","52,08",26,"262144,    1,    1","  512,    1,    1"
350,0.00,bitonic_sort_step,bitonic_sort_step..,"3,25","0,00","14,82","59,06",26,"262144,    1,    1","  512,    1,    1"
351,0.00,bitonic_sort_step,bitonic_sort_step..,"1,70","0,00","9,75","86,85",26,"262144,    1,    1","  512,    1,    1"
352,0.00,bitonic_sort_step,bitonic_sort_step..,"5,47","0,00","6,17","85,84",26,"262144,    1,    1","  512,    1,    1"
353,0.00,bitonic_sort_step,bitonic_sort_step..,"3,69","0,00","6,59","85,37",26,"262144,    1,    1","  512,    1,    1"
354,0.00,bitonic_sort_step,bitonic_sort_step..,"3,69","0,00","6,63","85,70",26,"262144,    1,    1","  512,    1,    1"
355,0.00,bitonic_sort_step,bitonic_sort_step..,"3,67","0,00","6,70","87,11",26,"262144,    1,    1","  512,    1,    1"
356,0.00,bitonic_sort_step,bitonic_sort_step..,"3,71","0,00","6,72","87,98",26,"262144,    1,    1","  512,    1,    1"
357,0.00,bitonic_sort_step,bitonic_sort_step..,"3,73","0,00","6,73","87,76",26,"262144,    1,    1","  512,    1,    1"
358,0.00,bitonic_sort_step,bitonic_sort_step..,"3,72","0,00","6,73","87,73",26,"262144,    1,    1","  512,    1,    1"
359,0.00,bitonic_sort_step,bitonic_sort_step..,"3,90","0,00","6,64","87,52",26,"262144,    1,    1","  512,    1,    1"
360,0.00,bitonic_sort_step,bitonic_sort_step..,"3,58","0,00","6,79","88,29",26,"262144,    1,    1","  512,    1,    1"
361,0.00,bitonic_sort_step,bitonic_sort_step..,"4,06","0,00","6,63","87,88",26,"262144,    1,    1","  512,    1,    1"
362,0.00,bitonic_sort_step,bitonic_sort_step..,"3,89","0,00","6,67","87,98",26,"262144,    1,    1","  512,    1,    1"
363,0.00,bitonic_sort_step,bitonic_sort_step..,"3,68","0,00","6,81","88,11",26,"262144,    1,    1","  512,    1,    1"
364,0.00,bitonic_sort_step,bitonic_sort_step..,"3,76","0,00","6,76","87,69",26,"262144,    1,    1","  512,    1,    1"
365,0.00,bitonic_sort_step,bitonic_sort_step..,"4,05","0,00","6,65","87,71",26,"262144,    1,    1","  512,    1,    1"
366,0.00,bitonic_sort_step,bitonic_sort_step..,"3,88","0,00","6,65","87,10",26,"262144,    1,    1","  512,    1,    1"
367,0.00,bitonic_sort_step,bitonic_sort_step..,"3,85","0,00","6,64","85,48",26,"262144,    1,    1","  512,    1,    1"
368,0.00,bitonic_sort_step,bitonic_sort_step..,"4,25","0,00","6,44","84,52",26,"262144,    1,    1","  512,    1,    1"
369,0.00,bitonic_sort_step,bitonic_sort_step..,"4,22","0,00","6,41","81,68",26,"262144,    1,    1","  512,    1,    1"
370,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,29","78,73",26,"262144,    1,    1","  512,    1,    1"
371,0.00,bitonic_sort_step,bitonic_sort_step..,"4,25","0,00","7,17","80,74",26,"262144,    1,    1","  512,    1,    1"
372,0.00,bitonic_sort_step,bitonic_sort_step..,"4,98","0,00","7,29","74,84",26,"262144,    1,    1","  512,    1,    1"
373,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","13,91","77,09",26,"262144,    1,    1","  512,    1,    1"
374,0.00,bitonic_sort_step,bitonic_sort_step..,"4,40","0,00","13,11","65,84",26,"262144,    1,    1","  512,    1,    1"
375,0.00,bitonic_sort_step,bitonic_sort_step..,"3,93","0,00","13,49","62,39",26,"262144,    1,    1","  512,    1,    1"
376,0.00,bitonic_sort_step,bitonic_sort_step..,"2,59","0,00","14,92","67,41",26,"262144,    1,    1","  512,    1,    1"
377,0.00,bitonic_sort_step,bitonic_sort_step..,"2,58","0,00","15,15","65,31",26,"262144,    1,    1","  512,    1,    1"
378,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,06","41,90",48,"2577430,    1,    1","  256,    1,    1"
379,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
380,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
381,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
382,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,03","41,89",48,"2577430,    1,    1","  256,    1,    1"
383,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,81","0,00","80,03","41,89",48,"2577430,    1,    1","  256,    1,    1"
384,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
385,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
386,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,06","41,90",48,"2577430,    1,    1","  256,    1,    1"
387,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,08","41,92",48,"2577430,    1,    1","  256,    1,    1"
388,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,81","0,00","80,03","41,89",48,"2577430,    1,    1","  256,    1,    1"
389,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
390,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
391,0.00,adaptive_spmv,adaptive_spmv..unsigned..,"21,80","0,00","80,05","41,90",48,"2577430,    1,    1","  256,    1,    1"
