ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
47,0.00,bitonic_sort_step,bitonic_sort_step..,"34,05","0,00","11,23","87,54",26," 4096,    1,    1","  512,    1,    1"
48,5.36,bitonic_sort_step,bitonic_sort_step..,"33,28","1,78","11,94","86,93",26," 4096,    1,    1","  512,    1,    1"
49,0.00,bitonic_sort_step,bitonic_sort_step..,"32,80","0,00","13,62","87,18",26," 4096,    1,    1","  512,    1,    1"
50,0.00,bitonic_sort_step,bitonic_sort_step..,"32,32","0,00","22,03","86,40",26," 4096,    1,    1","  512,    1,    1"
51,0.00,bitonic_sort_step,bitonic_sort_step..,"31,74","0,00","23,24","86,33",26," 4096,    1,    1","  512,    1,    1"
52,0.00,bitonic_sort_step,bitonic_sort_step..,"31,42","0,00","23,25","85,53",26," 4096,    1,    1","  512,    1,    1"
53,0.00,bitonic_sort_step,bitonic_sort_step..,"30,14","0,00","23,12","80,93",26," 4096,    1,    1","  512,    1,    1"
54,0.00,bitonic_sort_step,bitonic_sort_step..,"29,60","0,00","20,68","78,93",26," 4096,    1,    1","  512,    1,    1"
55,0.00,bitonic_sort_step,bitonic_sort_step..,36,"0,00","10,44","88,10",26," 4096,    1,    1","  512,    1,    1"
56,0.00,bitonic_sort_step,bitonic_sort_step..,"35,36","0,00","10,29","86,60",26," 4096,    1,    1","  512,    1,    1"
57,0.00,bitonic_sort_step,bitonic_sort_step..,"33,89","0,00","10,64","87,51",26," 4096,    1,    1","  512,    1,    1"
58,0.00,bitonic_sort_step,bitonic_sort_step..,"33,70","0,00","10,92","86,12",26," 4096,    1,    1","  512,    1,    1"
59,5.71,bitonic_sort_step,bitonic_sort_step..,"32,48","1,86","11,61","86,26",26," 4096,    1,    1","  512,    1,    1"
60,0.00,bitonic_sort_step,bitonic_sort_step..,"31,52","0,00","13,16","86,56",26," 4096,    1,    1","  512,    1,    1"
61,0.00,bitonic_sort_step,bitonic_sort_step..,"30,85","0,00","20,48","85,45",26," 4096,    1,    1","  512,    1,    1"
62,0.00,bitonic_sort_step,bitonic_sort_step..,"30,43","0,00","21,19","84,17",26," 4096,    1,    1","  512,    1,    1"
63,0.00,bitonic_sort_step,bitonic_sort_step..,"30,21","0,00","20,93","82,83",26," 4096,    1,    1","  512,    1,    1"
64,0.00,bitonic_sort_step,bitonic_sort_step..,"29,25","0,00","20,42","79,55",26," 4096,    1,    1","  512,    1,    1"
65,0.00,bitonic_sort_step,bitonic_sort_step..,"28,74","0,00","18,41","78,43",26," 4096,    1,    1","  512,    1,    1"
66,0.00,bitonic_sort_step,bitonic_sort_step..,"36,35","0,00","10,37","87,26",26," 4096,    1,    1","  512,    1,    1"
67,0.00,bitonic_sort_step,bitonic_sort_step..,"35,26","0,00","10,41","87,67",26," 4096,    1,    1","  512,    1,    1"
68,0.00,bitonic_sort_step,bitonic_sort_step..,"34,88","0,00","10,37","86,56",26," 4096,    1,    1","  512,    1,    1"
69,0.00,bitonic_sort_step,bitonic_sort_step..,"32,93","0,00","10,69","87,38",26," 4096,    1,    1","  512,    1,    1"
70,0.00,bitonic_sort_step,bitonic_sort_step..,"32,29","0,00","10,86","87,12",26," 4096,    1,    1","  512,    1,    1"
71,6.75,bitonic_sort_step,bitonic_sort_step..,"31,14","2,10","11,35","85,96",26," 4096,    1,    1","  512,    1,    1"
72,0.00,bitonic_sort_step,bitonic_sort_step..,"30,24","0,00","12,24","85,54",26," 4096,    1,    1","  512,    1,    1"
73,0.00,bitonic_sort_step,bitonic_sort_step..,"29,60","0,00","18,49","83,80",26," 4096,    1,    1","  512,    1,    1"
74,0.00,bitonic_sort_step,bitonic_sort_step..,"29,09","0,00","18,95","82,68",26," 4096,    1,    1","  512,    1,    1"
75,0.00,bitonic_sort_step,bitonic_sort_step..,"28,61","0,00","18,67","82,35",26," 4096,    1,    1","  512,    1,    1"
76,0.00,bitonic_sort_step,bitonic_sort_step..,"28,10","0,00","18,19","79,82",26," 4096,    1,    1","  512,    1,    1"
77,0.00,bitonic_sort_step,bitonic_sort_step..,"26,98","0,00","17,05","81,29",26," 4096,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"36,61","0,00","10,49","88,61",26," 4096,    1,    1","  512,    1,    1"
79,0.00,bitonic_sort_step,bitonic_sort_step..,"36,03","0,00","10,33","86,53",26," 4096,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"34,69","0,00","10,29","87,63",26," 4096,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"34,56","0,00","9,97","84,95",26," 4096,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"32,48","0,00","10,32","86,45",26," 4096,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"31,14","0,00","10,61","86,65",26," 4096,    1,    1","  512,    1,    1"
84,6.47,bitonic_sort_step,bitonic_sort_step..,"29,76","1,93","10,89","85,47",26," 4096,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"28,74","0,00","11,28","85,25",26," 4096,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"27,97","0,00","17,08","84,11",26," 4096,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"27,65","0,00","17,41","82,89",26," 4096,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"27,26","0,00","17,29","82,87",26," 4096,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"26,43","0,00","16,89","82,45",26," 4096,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"26,05","0,00","16,05","82,74",26," 4096,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"36,83","0,00","10,44","87,74",26," 4096,    1,    1","  512,    1,    1"
92,0.00,bitonic_sort_step,bitonic_sort_step..,"35,84","0,00","10,38","88,00",26," 4096,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"35,07","0,00","10,21","86,25",26," 4096,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"33,76","0,00","10,21","87,23",26," 4096,    1,    1","  512,    1,    1"
95,0.00,bitonic_sort_step,bitonic_sort_step..,"32,77","0,00","10,10","86,09",26," 4096,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"31,04","0,00","10,18","86,29",26," 4096,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"29,63","0,00","10,28","85,86",26," 4096,    1,    1","  512,    1,    1"
98,7.38,bitonic_sort_step,bitonic_sort_step..,"28,22","2,08","10,36","85,02",26," 4096,    1,    1","  512,    1,    1"
99,0.00,bitonic_sort_step,bitonic_sort_step..,"27,14","0,00","10,53","85,55",26," 4096,    1,    1","  512,    1,    1"
100,0.00,bitonic_sort_step,bitonic_sort_step..,"26,82","0,00","16,12","84,18",26," 4096,    1,    1","  512,    1,    1"
101,0.00,bitonic_sort_step,bitonic_sort_step..,"26,30","0,00","16,40","84,37",26," 4096,    1,    1","  512,    1,    1"
102,0.00,bitonic_sort_step,bitonic_sort_step..,"25,92","0,00","16,32","84,54",26," 4096,    1,    1","  512,    1,    1"
103,0.00,bitonic_sort_step,bitonic_sort_step..,"25,47","0,00","16,26","84,14",26," 4096,    1,    1","  512,    1,    1"
104,0.00,bitonic_sort_step,bitonic_sort_step..,"25,31","0,00","16,19","83,94",26," 4096,    1,    1","  512,    1,    1"
105,0.00,bitonic_sort_step,bitonic_sort_step..,"36,48","0,00","10,35","88,22",26," 4096,    1,    1","  512,    1,    1"
106,0.00,bitonic_sort_step,bitonic_sort_step..,"36,10","0,00","10,36","88,33",26," 4096,    1,    1","  512,    1,    1"
107,0.00,bitonic_sort_step,bitonic_sort_step..,"35,42","0,00","10,36","87,90",26," 4096,    1,    1","  512,    1,    1"
108,0.00,bitonic_sort_step,bitonic_sort_step..,"33,98","0,00","10,08","86,85",26," 4096,    1,    1","  512,    1,    1"
109,0.00,bitonic_sort_step,bitonic_sort_step..,"33,34","0,00","10,08","86,64",26," 4096,    1,    1","  512,    1,    1"
110,0.00,bitonic_sort_step,bitonic_sort_step..,"31,68","0,00","9,89","85,49",26," 4096,    1,    1","  512,    1,    1"
111,0.00,bitonic_sort_step,bitonic_sort_step..,"29,76","0,00","9,98","85,66",26," 4096,    1,    1","  512,    1,    1"
112,0.00,bitonic_sort_step,bitonic_sort_step..,"27,97","0,00","9,96","86,15",26," 4096,    1,    1","  512,    1,    1"
113,7.62,bitonic_sort_step,bitonic_sort_step..,"27,04","2,06","9,93","84,68",26," 4096,    1,    1","  512,    1,    1"
114,5.13,bitonic_sort_step,bitonic_sort_step..,"26,27","1,35","10,18","85,12",26," 4096,    1,    1","  512,    1,    1"
115,0.00,bitonic_sort_step,bitonic_sort_step..,"25,95","0,00","15,89","84,42",26," 4096,    1,    1","  512,    1,    1"
116,0.00,bitonic_sort_step,bitonic_sort_step..,"25,57","0,00","16,02","84,43",26," 4096,    1,    1","  512,    1,    1"
117,0.00,bitonic_sort_step,bitonic_sort_step..,"25,54","0,00","16,03","84,29",26," 4096,    1,    1","  512,    1,    1"
118,0.00,bitonic_sort_step,bitonic_sort_step..,"25,06","0,00","16,13","84,67",26," 4096,    1,    1","  512,    1,    1"
119,0.00,bitonic_sort_step,bitonic_sort_step..,"25,06","0,00","16,21","84,33",26," 4096,    1,    1","  512,    1,    1"
120,0.00,bitonic_sort_step,bitonic_sort_step..,"37,92","0,00","10,56","88,83",26," 4096,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"37,70","0,00","10,49","88,09",26," 4096,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"36,42","0,00","10,42","88,41",26," 4096,    1,    1","  512,    1,    1"
123,0.00,bitonic_sort_step,bitonic_sort_step..,"35,39","0,00","10,22","88,15",26," 4096,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"34,56","0,00","10,13","86,89",26," 4096,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"32,48","0,00","10,08","87,36",26," 4096,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"30,43","0,00","9,83","85,93",26," 4096,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,"28,83","0,00","9,63","85,11",26," 4096,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"27,52","0,00","9,69","84,93",26," 4096,    1,    1","  512,    1,    1"
129,8.07,bitonic_sort_step,bitonic_sort_step..,"26,66","2,15","10,04","84,09",26," 4096,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,"25,76","0,00","10,16","84,98",26," 4096,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"25,57","0,00","15,89","84,30",26," 4096,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"25,22","0,00","15,99","84,80",26," 4096,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"25,28","0,00","16,05","84,21",26," 4096,    1,    1","  512,    1,    1"
134,0.00,bitonic_sort_step,bitonic_sort_step..,"25,09","0,00","16,09","83,92",26," 4096,    1,    1","  512,    1,    1"
135,0.00,bitonic_sort_step,bitonic_sort_step..,"24,99","0,00","16,07","84,10",26," 4096,    1,    1","  512,    1,    1"
136,0.00,bitonic_sort_step,bitonic_sort_step..,"38,14","0,00","10,50","88,44",26," 4096,    1,    1","  512,    1,    1"
137,0.00,bitonic_sort_step,bitonic_sort_step..,"36,70","0,00","10,33","86,80",26," 4096,    1,    1","  512,    1,    1"
138,0.00,bitonic_sort_step,bitonic_sort_step..,"36,74","0,00","10,40","88,42",26," 4096,    1,    1","  512,    1,    1"
139,0.00,bitonic_sort_step,bitonic_sort_step..,"36,03","0,00","10,34","88,25",26," 4096,    1,    1","  512,    1,    1"
140,0.00,bitonic_sort_step,bitonic_sort_step..,"33,89","0,00","9,99","86,72",26," 4096,    1,    1","  512,    1,    1"
141,0.00,bitonic_sort_step,bitonic_sort_step..,"32,99","0,00","9,88","85,53",26," 4096,    1,    1","  512,    1,    1"
142,0.00,bitonic_sort_step,bitonic_sort_step..,"30,62","0,00","9,75","86,33",26," 4096,    1,    1","  512,    1,    1"
