ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
56,0.00,bitonic_sort_step,bitonic_sort_step..,"38,50","0,00","10,54","87,26",26," 4096,    1,    1","  512,    1,    1"
57,0.00,bitonic_sort_step,bitonic_sort_step..,"38,50","0,00","10,89","87,34",26," 4096,    1,    1","  512,    1,    1"
58,0.00,bitonic_sort_step,bitonic_sort_step..,"38,34","0,00","11,03","87,64",26," 4096,    1,    1","  512,    1,    1"
59,5.11,bitonic_sort_step,bitonic_sort_step..,"38,14","1,95","11,95","87,78",26," 4096,    1,    1","  512,    1,    1"
60,0.00,bitonic_sort_step,bitonic_sort_step..,"39,20","0,00","13,27","86,64",26," 4096,    1,    1","  512,    1,    1"
61,0.00,bitonic_sort_step,bitonic_sort_step..,"37,28","0,00","23,64","87,56",26," 4096,    1,    1","  512,    1,    1"
62,0.00,bitonic_sort_step,bitonic_sort_step..,"35,49","0,00","24,21","87,76",26," 4096,    1,    1","  512,    1,    1"
63,0.00,bitonic_sort_step,bitonic_sort_step..,"34,02","0,00","24,42","87,06",26," 4096,    1,    1","  512,    1,    1"
64,0.00,bitonic_sort_step,bitonic_sort_step..,"29,89","0,00","25,34","85,34",26," 4096,    1,    1","  512,    1,    1"
65,0.00,bitonic_sort_step,bitonic_sort_step..,"28,10","0,00","21,52","84,17",26," 4096,    1,    1","  512,    1,    1"
66,0.00,bitonic_sort_step,bitonic_sort_step..,"38,50","0,00","10,45","87,04",26," 4096,    1,    1","  512,    1,    1"
67,0.00,bitonic_sort_step,bitonic_sort_step..,"37,92","0,00","10,66","88,77",26," 4096,    1,    1","  512,    1,    1"
68,0.00,bitonic_sort_step,bitonic_sort_step..,"38,50","0,00","10,62","86,97",26," 4096,    1,    1","  512,    1,    1"
69,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,90","87,74",26," 4096,    1,    1","  512,    1,    1"
70,0.00,bitonic_sort_step,bitonic_sort_step..,"38,56","0,00","11,25","87,90",26," 4096,    1,    1","  512,    1,    1"
71,5.54,bitonic_sort_step,bitonic_sort_step..,"38,46","2,13","11,88","87,58",26," 4096,    1,    1","  512,    1,    1"
72,0.00,bitonic_sort_step,bitonic_sort_step..,"38,59","0,00","13,16","87,25",26," 4096,    1,    1","  512,    1,    1"
73,0.00,bitonic_sort_step,bitonic_sort_step..,"36,80","0,00","23,78","88,31",26," 4096,    1,    1","  512,    1,    1"
74,0.00,bitonic_sort_step,bitonic_sort_step..,"34,94","0,00","24,03","87,85",26," 4096,    1,    1","  512,    1,    1"
75,0.00,bitonic_sort_step,bitonic_sort_step..,"33,15","0,00","24,42","87,41",26," 4096,    1,    1","  512,    1,    1"
76,0.00,bitonic_sort_step,bitonic_sort_step..,"29,57","0,00","25,18","85,09",26," 4096,    1,    1","  512,    1,    1"
77,0.00,bitonic_sort_step,bitonic_sort_step..,"27,68","0,00","21,70","84,86",26," 4096,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,52","88,32",26," 4096,    1,    1","  512,    1,    1"
79,0.00,bitonic_sort_step,bitonic_sort_step..,"38,21","0,00","10,50","87,68",26," 4096,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"37,86","0,00","10,66","88,91",26," 4096,    1,    1","  512,    1,    1"
