ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
16,8.59,bitonic_sort_step,bitonic_sort_step..,"6,50","0,56","12,17","40,46",26,"  256,    1,    1","  512,    1,    1"
17,7.74,bitonic_sort_step,bitonic_sort_step..,"6,40","0,50","13,97","41,84",26,"  256,    1,    1","  512,    1,    1"
18,6.37,bitonic_sort_step,bitonic_sort_step..,"6,40","0,41","13,55","44,18",26,"  256,    1,    1","  512,    1,    1"
19,8.80,bitonic_sort_step,bitonic_sort_step..,"6,37","0,56","13,55","38,03",26,"  256,    1,    1","  512,    1,    1"
20,9.81,bitonic_sort_step,bitonic_sort_step..,"6,30","0,62","11,89","34,39",26,"  256,    1,    1","  512,    1,    1"
21,15.72,bitonic_sort_step,bitonic_sort_step..,"6,21","0,98","6,64","42,65",26,"  256,    1,    1","  512,    1,    1"
22,12.10,bitonic_sort_step,bitonic_sort_step..,"6,27","0,76","6,77","42,01",26,"  256,    1,    1","  512,    1,    1"
23,6.15,bitonic_sort_step,bitonic_sort_step..,"6,56","0,40","12,85","41,89",26,"  256,    1,    1","  512,    1,    1"
24,6.94,bitonic_sort_step,bitonic_sort_step..,"6,53","0,45","12,50","41,20",26,"  256,    1,    1","  512,    1,    1"
25,6.51,bitonic_sort_step,bitonic_sort_step..,"6,62","0,43","12,65","40,45",26,"  256,    1,    1","  512,    1,    1"
26,8.79,bitonic_sort_step,bitonic_sort_step..,"6,50","0,57","12,46","34,84",26,"  256,    1,    1","  512,    1,    1"
27,8.93,bitonic_sort_step,bitonic_sort_step..,"6,27","0,56","11,38","31,64",26,"  256,    1,    1","  512,    1,    1"
28,6.59,bitonic_sort_step,bitonic_sort_step..,"6,18","0,41","6,08","42,53",26,"  256,    1,    1","  512,    1,    1"
29,14.45,bitonic_sort_step,bitonic_sort_step..,"6,40","0,92","5,46","40,66",26,"  256,    1,    1","  512,    1,    1"
30,11.42,bitonic_sort_step,bitonic_sort_step..,"6,37","0,73","7,16","42,20",26,"  256,    1,    1","  512,    1,    1"
31,8.05,bitonic_sort_step,bitonic_sort_step..,"6,62","0,53","13,21","40,97",26,"  256,    1,    1","  512,    1,    1"
32,5.98,bitonic_sort_step,bitonic_sort_step..,"6,30","0,38","12,75","41,47",26,"  256,    1,    1","  512,    1,    1"
33,7.96,bitonic_sort_step,bitonic_sort_step..,"6,50","0,52","12,47","39,71",26,"  256,    1,    1","  512,    1,    1"
34,7.64,bitonic_sort_step,bitonic_sort_step..,"6,37","0,49","12,44","33,26",26,"  256,    1,    1","  512,    1,    1"
35,9.11,bitonic_sort_step,bitonic_sort_step..,"6,08","0,55","10,92","30,24",26,"  256,    1,    1","  512,    1,    1"
36,9.21,bitonic_sort_step,bitonic_sort_step..,"6,59","0,61","5,57","39,12",26,"  256,    1,    1","  512,    1,    1"
37,10.63,bitonic_sort_step,bitonic_sort_step..,"6,40","0,68","5,74","40,57",26,"  256,    1,    1","  512,    1,    1"
38,15.70,bitonic_sort_step,bitonic_sort_step..,"6,21","0,97","6,30","42,05",26,"  256,    1,    1","  512,    1,    1"
39,12.02,bitonic_sort_step,bitonic_sort_step..,"6,24","0,75","7,23","42,60",26,"  256,    1,    1","  512,    1,    1"
40,9.31,bitonic_sort_step,bitonic_sort_step..,"6,72","0,63","12,30","39,54",26,"  256,    1,    1","  512,    1,    1"
41,7.80,bitonic_sort_step,bitonic_sort_step..,"6,40","0,50","12,67","39,38",26,"  256,    1,    1","  512,    1,    1"
42,8.91,bitonic_sort_step,bitonic_sort_step..,"6,37","0,57","12,33","38,35",26,"  256,    1,    1","  512,    1,    1"
43,8.06,bitonic_sort_step,bitonic_sort_step..,"6,21","0,50","11,84","31,97",26,"  256,    1,    1","  512,    1,    1"
44,9.02,bitonic_sort_step,bitonic_sort_step..,"6,18","0,56","9,85","28,33",26,"  256,    1,    1","  512,    1,    1"
45,17.60,bitonic_sort_step,bitonic_sort_step..,"6,37","1,12","5,23","40,19",26,"  256,    1,    1","  512,    1,    1"
46,11.31,bitonic_sort_step,bitonic_sort_step..,"6,34","0,72","5,56","41,07",26,"  256,    1,    1","  512,    1,    1"
47,7.85,bitonic_sort_step,bitonic_sort_step..,"6,34","0,50","5,78","41,45",26,"  256,    1,    1","  512,    1,    1"
48,17.08,bitonic_sort_step,bitonic_sort_step..,"6,18","1,06","6,09","42,10",26,"  256,    1,    1","  512,    1,    1"
49,12.75,bitonic_sort_step,bitonic_sort_step..,"6,53","0,83","6,93","40,94",26,"  256,    1,    1","  512,    1,    1"
50,8.70,bitonic_sort_step,bitonic_sort_step..,"6,27","0,55","12,68","42,22",26,"  256,    1,    1","  512,    1,    1"
51,8.26,bitonic_sort_step,bitonic_sort_step..,"6,40","0,53","12,24","37,99",26,"  256,    1,    1","  512,    1,    1"
52,7.05,bitonic_sort_step,bitonic_sort_step..,"6,14","0,43","11,89","37,89",26,"  256,    1,    1","  512,    1,    1"
53,10.24,bitonic_sort_step,bitonic_sort_step..,"6,18","0,63","11,25","30,38",26,"  256,    1,    1","  512,    1,    1"
54,9.07,bitonic_sort_step,bitonic_sort_step..,"6,27","0,57","9,14","26,90",26,"  256,    1,    1","  512,    1,    1"
55,14.86,bitonic_sort_step,bitonic_sort_step..,"6,34","0,94","5,35","40,98",26,"  256,    1,    1","  512,    1,    1"
56,18.00,bitonic_sort_step,bitonic_sort_step..,"6,66","1,20","5,02","39,31",26,"  256,    1,    1","  512,    1,    1"
57,9.18,bitonic_sort_step,bitonic_sort_step..,"6,37","0,58","5,48","40,49",26,"  256,    1,    1","  512,    1,    1"
58,9.76,bitonic_sort_step,bitonic_sort_step..,"6,37","0,62","5,59","41,75",26,"  256,    1,    1","  512,    1,    1"
59,16.08,bitonic_sort_step,bitonic_sort_step..,"6,46","1,04","5,84","41,01",26,"  256,    1,    1","  512,    1,    1"
60,13.16,bitonic_sort_step,bitonic_sort_step..,"6,50","0,85","6,70","40,80",26,"  256,    1,    1","  512,    1,    1"
61,10.46,bitonic_sort_step,bitonic_sort_step..,"6,50","0,68","12,37","40,30",26,"  256,    1,    1","  512,    1,    1"
62,9.27,bitonic_sort_step,bitonic_sort_step..,"6,21","0,58","11,97","38,95",26,"  256,    1,    1","  512,    1,    1"
63,10.26,bitonic_sort_step,bitonic_sort_step..,"6,27","0,64","11,81","35,87",26,"  256,    1,    1","  512,    1,    1"
64,9.59,bitonic_sort_step,bitonic_sort_step..,"6,14","0,59","10,33","29,49",26,"  256,    1,    1","  512,    1,    1"
65,10.54,bitonic_sort_step,bitonic_sort_step..,"6,24","0,66","8,73","26,44",26,"  256,    1,    1","  512,    1,    1"
66,17.12,bitonic_sort_step,bitonic_sort_step..,"6,62","1,13","4,82","38,48",26,"  256,    1,    1","  512,    1,    1"
67,15.95,bitonic_sort_step,bitonic_sort_step..,"6,40","1,02","5,25","41,19",26,"  256,    1,    1","  512,    1,    1"
68,18.30,bitonic_sort_step,bitonic_sort_step..,"6,50","1,19","5,20","39,62",26,"  256,    1,    1","  512,    1,    1"
69,10.34,bitonic_sort_step,bitonic_sort_step..,"6,24","0,65","5,51","41,33",26,"  256,    1,    1","  512,    1,    1"
70,9.45,bitonic_sort_step,bitonic_sort_step..,"6,24","0,59","5,39","41,79",26,"  256,    1,    1","  512,    1,    1"
71,17.37,bitonic_sort_step,bitonic_sort_step..,"6,24","1,08","6,13","42,15",26,"  256,    1,    1","  512,    1,    1"
72,13.31,bitonic_sort_step,bitonic_sort_step..,"6,37","0,85","6,62","42,35",26,"  256,    1,    1","  512,    1,    1"
73,8.39,bitonic_sort_step,bitonic_sort_step..,"6,43","0,54","11,51","39,77",26,"  256,    1,    1","  512,    1,    1"
74,7.50,bitonic_sort_step,bitonic_sort_step..,"6,27","0,47","11,37","36,44",26,"  256,    1,    1","  512,    1,    1"
75,9.42,bitonic_sort_step,bitonic_sort_step..,"6,34","0,60","11,20","33,30",26,"  256,    1,    1","  512,    1,    1"
76,11.50,bitonic_sort_step,bitonic_sort_step..,"6,08","0,70","10,15","29,00",26,"  256,    1,    1","  512,    1,    1"
77,11.48,bitonic_sort_step,bitonic_sort_step..,"6,02","0,69","8,48","26,92",26,"  256,    1,    1","  512,    1,    1"
78,18.44,bitonic_sort_step,bitonic_sort_step..,"6,69","1,23","4,86","38,18",26,"  256,    1,    1","  512,    1,    1"
79,18.43,bitonic_sort_step,bitonic_sort_step..,"6,66","1,23","4,94","37,70",26,"  256,    1,    1","  512,    1,    1"
80,16.43,bitonic_sort_step,bitonic_sort_step..,"6,37","1,05","5,07","39,88",26,"  256,    1,    1","  512,    1,    1"
81,18.97,bitonic_sort_step,bitonic_sort_step..,"6,53","1,24","5,16","38,92",26,"  256,    1,    1","  512,    1,    1"
82,9.20,bitonic_sort_step,bitonic_sort_step..,"6,34","0,58","5,39","40,45",26,"  256,    1,    1","  512,    1,    1"
83,11.14,bitonic_sort_step,bitonic_sort_step..,"6,05","0,67","5,49","41,44",26,"  256,    1,    1","  512,    1,    1"
84,15.18,bitonic_sort_step,bitonic_sort_step..,"6,34","0,96","5,71","40,69",26,"  256,    1,    1","  512,    1,    1"
85,12.99,bitonic_sort_step,bitonic_sort_step..,"6,34","0,82","6,54","40,49",26,"  256,    1,    1","  512,    1,    1"
86,10.14,bitonic_sort_step,bitonic_sort_step..,"6,34","0,64","11,12","39,15",26,"  256,    1,    1","  512,    1,    1"
87,10.03,bitonic_sort_step,bitonic_sort_step..,"6,14","0,62","10,97","35,74",26,"  256,    1,    1","  512,    1,    1"
88,10.40,bitonic_sort_step,bitonic_sort_step..,"6,08","0,63","10,53","33,43",26,"  256,    1,    1","  512,    1,    1"
89,9.82,bitonic_sort_step,bitonic_sort_step..,"6,05","0,59","9,73","28,07",26,"  256,    1,    1","  512,    1,    1"
90,11.78,bitonic_sort_step,bitonic_sort_step..,"5,98","0,71","7,93","26,49",26,"  256,    1,    1","  512,    1,    1"
91,16.42,bitonic_sort_step,bitonic_sort_step..,"6,14","1,01","5,16","41,41",26,"  256,    1,    1","  512,    1,    1"
92,18.97,bitonic_sort_step,bitonic_sort_step..,"6,78","1,29","5,23","39,39",26,"  256,    1,    1","  512,    1,    1"
93,18.44,bitonic_sort_step,bitonic_sort_step..,"6,82","1,26","5,01","38,36",26,"  256,    1,    1","  512,    1,    1"
94,15.52,bitonic_sort_step,bitonic_sort_step..,"6,40","0,99","5,33","41,30",26,"  256,    1,    1","  512,    1,    1"
95,18.10,bitonic_sort_step,bitonic_sort_step..,"6,34","1,15","4,97","40,93",26,"  256,    1,    1","  512,    1,    1"
96,9.34,bitonic_sort_step,bitonic_sort_step..,"6,24","0,58","5,39","40,82",26,"  256,    1,    1","  512,    1,    1"
97,9.54,bitonic_sort_step,bitonic_sort_step..,"6,50","0,62","5,48","39,96",26,"  256,    1,    1","  512,    1,    1"
98,15.96,bitonic_sort_step,bitonic_sort_step..,"6,34","1,01","5,77","40,33",26,"  256,    1,    1","  512,    1,    1"
99,12.94,bitonic_sort_step,bitonic_sort_step..,"6,50","0,84","6,24","39,50",26,"  256,    1,    1","  512,    1,    1"
100,9.18,bitonic_sort_step,bitonic_sort_step..,"6,24","0,57","10,33","37,99",26,"  256,    1,    1","  512,    1,    1"
101,9.72,bitonic_sort_step,bitonic_sort_step..,"6,21","0,60","10,51","33,66",26,"  256,    1,    1","  512,    1,    1"
102,10.11,bitonic_sort_step,bitonic_sort_step..,"6,21","0,63","9,96","30,47",26,"  256,    1,    1","  512,    1,    1"
103,10.59,bitonic_sort_step,bitonic_sort_step..,"6,08","0,64","8,96","26,70",26,"  256,    1,    1","  512,    1,    1"
104,11.38,bitonic_sort_step,bitonic_sort_step..,"6,05","0,69","7,45","25,22",26,"  256,    1,    1","  512,    1,    1"
105,17.79,bitonic_sort_step,bitonic_sort_step..,"6,62","1,18","5,15","41,00",26,"  256,    1,    1","  512,    1,    1"
106,18.21,bitonic_sort_step,bitonic_sort_step..,"7,01","1,28","5,07","38,53",26,"  256,    1,    1","  512,    1,    1"
107,18.16,bitonic_sort_step,bitonic_sort_step..,"6,59","1,20","5,22","40,95",26,"  256,    1,    1","  512,    1,    1"
108,17.69,bitonic_sort_step,bitonic_sort_step..,"6,85","1,21","4,96","39,05",26,"  256,    1,    1","  512,    1,    1"
109,15.91,bitonic_sort_step,bitonic_sort_step..,"6,53","1,04","5,46","41,11",26,"  256,    1,    1","  512,    1,    1"
110,18.57,bitonic_sort_step,bitonic_sort_step..,"6,66","1,24","5,35","39,90",26,"  256,    1,    1","  512,    1,    1"
111,12.65,bitonic_sort_step,bitonic_sort_step..,"6,59","0,83","5,62","40,85",26,"  256,    1,    1","  512,    1,    1"
112,11.00,bitonic_sort_step,bitonic_sort_step..,"6,37","0,70","5,56","42,43",26,"  256,    1,    1","  512,    1,    1"
113,17.19,bitonic_sort_step,bitonic_sort_step..,"6,56","1,13","5,66","40,86",26,"  256,    1,    1","  512,    1,    1"
114,13.51,bitonic_sort_step,bitonic_sort_step..,"6,37","0,86","6,03","41,90",26,"  256,    1,    1","  512,    1,    1"
115,12.23,bitonic_sort_step,bitonic_sort_step..,"6,34","0,77","10,51","37,24",26,"  256,    1,    1","  512,    1,    1"
116,11.57,bitonic_sort_step,bitonic_sort_step..,"6,27","0,73","10,40","32,69",26,"  256,    1,    1","  512,    1,    1"
117,12.03,bitonic_sort_step,bitonic_sort_step..,"6,05","0,73","10,07","30,68",26,"  256,    1,    1","  512,    1,    1"
118,11.53,bitonic_sort_step,bitonic_sort_step..,"5,98","0,69","9,26","26,96",26,"  256,    1,    1","  512,    1,    1"
119,12.54,bitonic_sort_step,bitonic_sort_step..,"6,08","0,76","7,47","25,18",26,"  256,    1,    1","  512,    1,    1"
120,18.12,bitonic_sort_step,bitonic_sort_step..,"6,50","1,18","5,48","41,93",26,"  256,    1,    1","  512,    1,    1"
121,17.50,bitonic_sort_step,bitonic_sort_step..,"6,50","1,14","5,22","41,47",26,"  256,    1,    1","  512,    1,    1"
122,17.27,bitonic_sort_step,bitonic_sort_step..,"6,37","1,10","5,45","42,34",26,"  256,    1,    1","  512,    1,    1"
123,18.35,bitonic_sort_step,bitonic_sort_step..,"6,50","1,19","5,23","40,86",26,"  256,    1,    1","  512,    1,    1"
124,18.82,bitonic_sort_step,bitonic_sort_step..,"6,50","1,22","5,40","41,09",26,"  256,    1,    1","  512,    1,    1"
125,16.08,bitonic_sort_step,bitonic_sort_step..,"6,46","1,04","5,34","41,55",26,"  256,    1,    1","  512,    1,    1"
126,18.24,bitonic_sort_step,bitonic_sort_step..,"6,56","1,20","5,35","40,76",26,"  256,    1,    1","  512,    1,    1"
127,13.44,bitonic_sort_step,bitonic_sort_step..,"6,43","0,86","5,41","41,72",26,"  256,    1,    1","  512,    1,    1"
128,11.56,bitonic_sort_step,bitonic_sort_step..,"6,43","0,74","5,43","41,66",26,"  256,    1,    1","  512,    1,    1"
129,17.03,bitonic_sort_step,bitonic_sort_step..,"6,40","1,09","5,59","41,79",26,"  256,    1,    1","  512,    1,    1"
130,15.75,bitonic_sort_step,bitonic_sort_step..,"6,40","1,01","5,79","41,52",26,"  256,    1,    1","  512,    1,    1"
131,13.28,bitonic_sort_step,bitonic_sort_step..,"6,50","0,86","9,98","35,31",26,"  256,    1,    1","  512,    1,    1"
132,11.32,bitonic_sort_step,bitonic_sort_step..,"6,08","0,69","10,02","32,84",26,"  256,    1,    1","  512,    1,    1"
133,10.54,bitonic_sort_step,bitonic_sort_step..,"5,98","0,63","9,68","30,30",26,"  256,    1,    1","  512,    1,    1"
134,11.78,bitonic_sort_step,bitonic_sort_step..,"6,14","0,72","8,76","25,77",26,"  256,    1,    1","  512,    1,    1"
135,12.18,bitonic_sort_step,bitonic_sort_step..,"6,08","0,74","7,21","24,79",26,"  256,    1,    1","  512,    1,    1"
136,16.57,bitonic_sort_step,bitonic_sort_step..,"6,11","1,01","3,28","23,63",26,"  256,    1,    1","  512,    1,    1"
137,19.04,bitonic_sort_step,bitonic_sort_step..,"6,59","1,26","5,44","40,91",26,"  256,    1,    1","  512,    1,    1"
138,18.35,bitonic_sort_step,bitonic_sort_step..,"6,62","1,22","5,23","40,91",26,"  256,    1,    1","  512,    1,    1"
139,16.57,bitonic_sort_step,bitonic_sort_step..,"6,37","1,06","4,79","39,75",26,"  256,    1,    1","  512,    1,    1"
140,19.08,bitonic_sort_step,bitonic_sort_step..,"6,66","1,27","4,84","37,54",26,"  256,    1,    1","  512,    1,    1"
141,17.43,bitonic_sort_step,bitonic_sort_step..,"6,46","1,13","4,58","37,29",26,"  256,    1,    1","  512,    1,    1"
142,17.74,bitonic_sort_step,bitonic_sort_step..,"6,46","1,15","4,84","38,01",26,"  256,    1,    1","  512,    1,    1"
143,17.51,bitonic_sort_step,bitonic_sort_step..,"6,34","1,11","4,67","38,01",26,"  256,    1,    1","  512,    1,    1"
144,10.87,bitonic_sort_step,bitonic_sort_step..,"6,14","0,67","4,69","39,04",26,"  256,    1,    1","  512,    1,    1"
145,10.87,bitonic_sort_step,bitonic_sort_step..,"6,27","0,68","4,77","38,18",26,"  256,    1,    1","  512,    1,    1"
146,16.83,bitonic_sort_step,bitonic_sort_step..,"6,05","1,02","4,80","39,44",26,"  256,    1,    1","  512,    1,    1"
147,16.20,bitonic_sort_step,bitonic_sort_step..,"6,30","1,02","4,95","37,68",26,"  256,    1,    1","  512,    1,    1"
148,11.12,bitonic_sort_step,bitonic_sort_step..,"6,05","0,67","8,71","34,19",26,"  256,    1,    1","  512,    1,    1"
149,10.38,bitonic_sort_step,bitonic_sort_step..,"6,05","0,63","8,50","30,18",26,"  256,    1,    1","  512,    1,    1"
150,10.99,bitonic_sort_step,bitonic_sort_step..,"6,11","0,67","8,09","27,59",26,"  256,    1,    1","  512,    1,    1"
151,11.01,bitonic_sort_step,bitonic_sort_step..,"6,11","0,67","7,37","24,84",26,"  256,    1,    1","  512,    1,    1"
152,11.76,bitonic_sort_step,bitonic_sort_step..,"5,95","0,70","5,90","24,61",26,"  256,    1,    1","  512,    1,    1"
153,5.12,adaptive_spmv,adaptive_spmv..unsigned..,"24,48","1,25","54,94","28,76",48," 1974,    1,    1","  256,    1,    1"
154,5.57,adaptive_spmv,adaptive_spmv..unsigned..,"24,42","1,36","55,04","28,81",48," 1974,    1,    1","  256,    1,    1"
155,6.30,adaptive_spmv,adaptive_spmv..unsigned..,"24,64","1,55","55,44","29,02",48," 1974,    1,    1","  256,    1,    1"
156,5.61,adaptive_spmv,adaptive_spmv..unsigned..,"24,48","1,37","55,63","29,12",48," 1974,    1,    1","  256,    1,    1"
157,6.17,adaptive_spmv,adaptive_spmv..unsigned..,"24,64","1,52","55,70","29,16",48," 1974,    1,    1","  256,    1,    1"
158,5.91,adaptive_spmv,adaptive_spmv..unsigned..,"24,51","1,45","55,29","28,94",48," 1974,    1,    1","  256,    1,    1"
159,5.15,adaptive_spmv,adaptive_spmv..unsigned..,"24,54","1,26","55,34","28,97",48," 1974,    1,    1","  256,    1,    1"
160,6.11,adaptive_spmv,adaptive_spmv..unsigned..,"24,42","1,49","55,34","28,97",48," 1974,    1,    1","  256,    1,    1"
161,5.22,adaptive_spmv,adaptive_spmv..unsigned..,"24,35","1,27","54,73","28,65",48," 1974,    1,    1","  256,    1,    1"
162,5.76,adaptive_spmv,adaptive_spmv..unsigned..,"24,48","1,41","55,03","28,81",48," 1974,    1,    1","  256,    1,    1"
163,6.38,adaptive_spmv,adaptive_spmv..unsigned..,"24,35","1,55","55,02","28,80",48," 1974,    1,    1","  256,    1,    1"
164,7.05,adaptive_spmv,adaptive_spmv..unsigned..,"24,26","1,71","54,81","28,69",48," 1974,    1,    1","  256,    1,    1"
165,6.47,adaptive_spmv,adaptive_spmv..unsigned..,"24,67","1,60","54,70","28,63",48," 1974,    1,    1","  256,    1,    1"
166,5.83,adaptive_spmv,adaptive_spmv..unsigned..,"24,51","1,43","55,39","28,99",48," 1974,    1,    1","  256,    1,    1"
