ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
47,0.00,bitonic_sort_step,bitonic_sort_step..,"529,60","0,00","7,20","82,60",26,"32768,    1,    1","  512,    1,    1"
48,0.00,bitonic_sort_step,bitonic_sort_step..,"509,76","0,00","8,07","85,57",26,"32768,    1,    1","  512,    1,    1"
49,0.00,bitonic_sort_step,bitonic_sort_step..,"583,90","0,00","7,89","77,00",26,"32768,    1,    1","  512,    1,    1"
50,0.00,bitonic_sort_step,bitonic_sort_step..,"507,20","0,00","15,02","77,51",26,"32768,    1,    1","  512,    1,    1"
51,0.00,bitonic_sort_step,bitonic_sort_step..,"443,62","0,00","17,10","76,00",26,"32768,    1,    1","  512,    1,    1"
52,0.00,bitonic_sort_step,bitonic_sort_step..,"392,99","0,00","17,70","75,13",26,"32768,    1,    1","  512,    1,    1"
53,0.00,bitonic_sort_step,bitonic_sort_step..,"320,10","0,00","19,86","71,01",26,"32768,    1,    1","  512,    1,    1"
54,0.00,bitonic_sort_step,bitonic_sort_step..,"247,20","0,00","20,04","80,87",26,"32768,    1,    1","  512,    1,    1"
55,0.00,bitonic_sort_step,bitonic_sort_step..,"480,96","0,00","7,56","88,29",26,"32768,    1,    1","  512,    1,    1"
56,0.00,bitonic_sort_step,bitonic_sort_step..,"478,78","0,00","7,58","88,82",26,"32768,    1,    1","  512,    1,    1"
57,0.00,bitonic_sort_step,bitonic_sort_step..,"502,37","0,00","7,46","86,07",26,"32768,    1,    1","  512,    1,    1"
58,0.00,bitonic_sort_step,bitonic_sort_step..,"519,04","0,00","7,26","83,83",26,"32768,    1,    1","  512,    1,    1"
59,0.00,bitonic_sort_step,bitonic_sort_step..,"506,50","0,00","7,95","86,18",26,"32768,    1,    1","  512,    1,    1"
60,0.00,bitonic_sort_step,bitonic_sort_step..,"572,48","0,00","7,87","78,33",26,"32768,    1,    1","  512,    1,    1"
61,0.00,bitonic_sort_step,bitonic_sort_step..,"503,20","0,00","14,77","77,24",26,"32768,    1,    1","  512,    1,    1"
62,0.00,bitonic_sort_step,bitonic_sort_step..,"409,79","0,00","17,53","76,67",26,"32768,    1,    1","  512,    1,    1"
63,0.00,bitonic_sort_step,bitonic_sort_step..,"363,68","0,00","18,83","74,79",26,"32768,    1,    1","  512,    1,    1"
64,0.00,bitonic_sort_step,bitonic_sort_step..,"288,99","0,00","20,48","74,41",26,"32768,    1,    1","  512,    1,    1"
65,0.00,bitonic_sort_step,bitonic_sort_step..,"236,96","0,00","20,60","82,75",26,"32768,    1,    1","  512,    1,    1"
66,0.00,bitonic_sort_step,bitonic_sort_step..,"468,35","0,00","7,70","90,43",26,"32768,    1,    1","  512,    1,    1"
67,0.00,bitonic_sort_step,bitonic_sort_step..,"471,94","0,00","7,65","89,91",26,"32768,    1,    1","  512,    1,    1"
68,0.00,bitonic_sort_step,bitonic_sort_step..,"484,42","0,00","7,45","88,37",26,"32768,    1,    1","  512,    1,    1"
69,0.00,bitonic_sort_step,bitonic_sort_step..,"490,46","0,00","7,45","87,39",26,"32768,    1,    1","  512,    1,    1"
70,0.00,bitonic_sort_step,bitonic_sort_step..,"525,02","0,00","7,20","83,20",26,"32768,    1,    1","  512,    1,    1"
71,0.00,bitonic_sort_step,bitonic_sort_step..,"509,41","0,00","7,89","85,96",26,"32768,    1,    1","  512,    1,    1"
72,0.00,bitonic_sort_step,bitonic_sort_step..,"568,74","0,00","7,98","79,06",26,"32768,    1,    1","  512,    1,    1"
73,0.00,bitonic_sort_step,bitonic_sort_step..,"496,03","0,00","14,80","77,08",26,"32768,    1,    1","  512,    1,    1"
74,0.00,bitonic_sort_step,bitonic_sort_step..,"381,09","0,00","18,05","77,26",26,"32768,    1,    1","  512,    1,    1"
75,0.00,bitonic_sort_step,bitonic_sort_step..,"337,86","0,00","19,11","76,17",26,"32768,    1,    1","  512,    1,    1"
76,0.00,bitonic_sort_step,bitonic_sort_step..,"273,54","0,00","21,35","76,48",26,"32768,    1,    1","  512,    1,    1"
77,0.00,bitonic_sort_step,bitonic_sort_step..,"231,14","0,00","20,32","83,81",26,"32768,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"470,18","0,00","7,73","90,22",26,"32768,    1,    1","  512,    1,    1"
79,0.00,bitonic_sort_step,bitonic_sort_step..,"462,34","0,00","7,73","90,87",26,"32768,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,480,"0,00","7,55","89,06",26,"32768,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"479,94","0,00","7,52","88,84",26,"32768,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"493,98","0,00","7,47","87,08",26,"32768,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"521,15","0,00","7,38","83,65",26,"32768,    1,    1","  512,    1,    1"
84,0.00,bitonic_sort_step,bitonic_sort_step..,"518,78","0,00","8,04","84,64",26,"32768,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"557,41","0,00","8,13","80,19",26,"32768,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"493,66","0,00","14,96","76,99",26,"32768,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"366,18","0,00","18,47","78,54",26,"32768,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"326,46","0,00","19,20","76,65",26,"32768,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"272,58","0,00","21,38","76,28",26,"32768,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"227,39","0,00","20,21","84,53",26,"32768,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"467,87","0,00","7,70","90,45",26,"32768,    1,    1","  512,    1,    1"
92,0.00,bitonic_sort_step,bitonic_sort_step..,"463,94","0,00","7,69","90,69",26,"32768,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"466,88","0,00","7,67","89,94",26,"32768,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"471,36","0,00","7,66","89,71",26,"32768,    1,    1","  512,    1,    1"
95,0.00,bitonic_sort_step,bitonic_sort_step..,"485,06","0,00","7,64","88,39",26,"32768,    1,    1","  512,    1,    1"
96,0.00,bitonic_sort_step,bitonic_sort_step..,"490,37","0,00","7,57","87,44",26,"32768,    1,    1","  512,    1,    1"
97,0.00,bitonic_sort_step,bitonic_sort_step..,"522,40","0,00","7,34","83,30",26,"32768,    1,    1","  512,    1,    1"
98,0.00,bitonic_sort_step,bitonic_sort_step..,"510,46","0,00","7,95","85,92",26,"32768,    1,    1","  512,    1,    1"
99,0.00,bitonic_sort_step,bitonic_sort_step..,"555,71","0,00","8,33","80,97",26,"32768,    1,    1","  512,    1,    1"
100,0.00,bitonic_sort_step,bitonic_sort_step..,"488,06","0,00","15,29","78,03",26,"32768,    1,    1","  512,    1,    1"
101,0.00,bitonic_sort_step,bitonic_sort_step..,"367,49","0,00","18,40","77,81",26,"32768,    1,    1","  512,    1,    1"
102,0.00,bitonic_sort_step,bitonic_sort_step..,"326,98","0,00","19,76","76,18",26,"32768,    1,    1","  512,    1,    1"
103,0.00,bitonic_sort_step,bitonic_sort_step..,"271,71","0,00","21,88","76,11",26,"32768,    1,    1","  512,    1,    1"
104,0.00,bitonic_sort_step,bitonic_sort_step..,"226,21","0,00","20,40","84,79",26,"32768,    1,    1","  512,    1,    1"
105,0.00,bitonic_sort_step,bitonic_sort_step..,"467,07","0,00","7,73","89,96",26,"32768,    1,    1","  512,    1,    1"
106,0.00,bitonic_sort_step,bitonic_sort_step..,"464,96","0,00","7,67","90,71",26,"32768,    1,    1","  512,    1,    1"
107,0.00,bitonic_sort_step,bitonic_sort_step..,"467,62","0,00","7,64","90,30",26,"32768,    1,    1","  512,    1,    1"
108,0.00,bitonic_sort_step,bitonic_sort_step..,"464,38","0,00","7,78","90,59",26,"32768,    1,    1","  512,    1,    1"
109,0.00,bitonic_sort_step,bitonic_sort_step..,"466,56","0,00","7,72","90,20",26,"32768,    1,    1","  512,    1,    1"
110,0.00,bitonic_sort_step,bitonic_sort_step..,"485,70","0,00","7,54","88,16",26,"32768,    1,    1","  512,    1,    1"
