ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
47,0.00,bitonic_sort_step,bitonic_sort_step..,"40,77","0,00","12,00","87,88",26," 4096,    1,    1","  512,    1,    1"
48,5.62,bitonic_sort_step,bitonic_sort_step..,"40,51","2,28","12,95","87,94",26," 4096,    1,    1","  512,    1,    1"
49,0.00,bitonic_sort_step,bitonic_sort_step..,"40,86","0,00","15,37","89,13",26," 4096,    1,    1","  512,    1,    1"
50,0.00,bitonic_sort_step,bitonic_sort_step..,"42,43","0,00","27,00","89,07",26," 4096,    1,    1","  512,    1,    1"
51,0.00,bitonic_sort_step,bitonic_sort_step..,"45,12","0,00","25,91","89,51",26," 4096,    1,    1","  512,    1,    1"
52,0.00,bitonic_sort_step,bitonic_sort_step..,"49,54","0,00","23,44","90,53",26," 4096,    1,    1","  512,    1,    1"
53,0.00,bitonic_sort_step,bitonic_sort_step..,"46,08","0,00","24,76","90,25",26," 4096,    1,    1","  512,    1,    1"
54,0.00,bitonic_sort_step,bitonic_sort_step..,"41,89","0,00","26,07","88,86",26," 4096,    1,    1","  512,    1,    1"
55,0.00,bitonic_sort_step,bitonic_sort_step..,"39,87","0,00","10,84","88,83",26," 4096,    1,    1","  512,    1,    1"
56,0.00,bitonic_sort_step,bitonic_sort_step..,"40,45","0,00","10,84","87,53",26," 4096,    1,    1","  512,    1,    1"
57,0.00,bitonic_sort_step,bitonic_sort_step..,"39,84","0,00","11,32","87,70",26," 4096,    1,    1","  512,    1,    1"
58,0.00,bitonic_sort_step,bitonic_sort_step..,"40,64","0,00","11,62","87,79",26," 4096,    1,    1","  512,    1,    1"
59,0.00,bitonic_sort_step,bitonic_sort_step..,"40,26","0,00","13,05","88,41",26," 4096,    1,    1","  512,    1,    1"
60,0.00,bitonic_sort_step,bitonic_sort_step..,"41,57","0,00","15,18","87,94",26," 4096,    1,    1","  512,    1,    1"
61,0.00,bitonic_sort_step,bitonic_sort_step..,"42,50","0,00","27,10","89,08",26," 4096,    1,    1","  512,    1,    1"
62,0.00,bitonic_sort_step,bitonic_sort_step..,"44,83","0,00","25,89","89,93",26," 4096,    1,    1","  512,    1,    1"
63,0.00,bitonic_sort_step,bitonic_sort_step..,"49,95","0,00","23,49","89,99",26," 4096,    1,    1","  512,    1,    1"
64,0.00,bitonic_sort_step,bitonic_sort_step..,"46,43","0,00","24,59","89,77",26," 4096,    1,    1","  512,    1,    1"
65,0.00,bitonic_sort_step,bitonic_sort_step..,"41,76","0,00","26,17","89,13",26," 4096,    1,    1","  512,    1,    1"
66,0.00,bitonic_sort_step,bitonic_sort_step..,"39,71","0,00","10,79","88,30",26," 4096,    1,    1","  512,    1,    1"
67,0.00,bitonic_sort_step,bitonic_sort_step..,"40,03","0,00","10,81","88,67",26," 4096,    1,    1","  512,    1,    1"
68,0.00,bitonic_sort_step,bitonic_sort_step..,"40,45","0,00","10,77","87,44",26," 4096,    1,    1","  512,    1,    1"
69,0.00,bitonic_sort_step,bitonic_sort_step..,"40,19","0,00","11,18","88,17",26," 4096,    1,    1","  512,    1,    1"
70,0.00,bitonic_sort_step,bitonic_sort_step..,"40,77","0,00","11,66","87,20",26," 4096,    1,    1","  512,    1,    1"
71,5.31,bitonic_sort_step,bitonic_sort_step..,"40,54","2,15","13,01","87,88",26," 4096,    1,    1","  512,    1,    1"
72,0.00,bitonic_sort_step,bitonic_sort_step..,"41,34","0,00","15,10","88,16",26," 4096,    1,    1","  512,    1,    1"
73,0.00,bitonic_sort_step,bitonic_sort_step..,"42,34","0,00","27,07","89,15",26," 4096,    1,    1","  512,    1,    1"
74,0.00,bitonic_sort_step,bitonic_sort_step..,"44,96","0,00","25,97","89,64",26," 4096,    1,    1","  512,    1,    1"
75,0.00,bitonic_sort_step,bitonic_sort_step..,"49,60","0,00","23,36","90,47",26," 4096,    1,    1","  512,    1,    1"
76,0.00,bitonic_sort_step,bitonic_sort_step..,"46,14","0,00","24,75","89,94",26," 4096,    1,    1","  512,    1,    1"
77,0.00,bitonic_sort_step,bitonic_sort_step..,"41,79","0,00","26,28","88,73",26," 4096,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"39,78","0,00","10,66","88,59",26," 4096,    1,    1","  512,    1,    1"
79,0.00,bitonic_sort_step,bitonic_sort_step..,"40,61","0,00","10,66","86,64",26," 4096,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"39,78","0,00","10,82","88,88",26," 4096,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"40,77","0,00","10,77","86,82",26," 4096,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"39,71","0,00","11,17","88,29",26," 4096,    1,    1","  512,    1,    1"
