ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
159,0.00,bitonic_sort_step,bitonic_sort_step..,"36,58","0,00","10,43","88,14",26," 4096,    1,    1","  512,    1,    1"
160,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","10,33","88,20",26," 4096,    1,    1","  512,    1,    1"
161,0.00,bitonic_sort_step,bitonic_sort_step..,"36,64","0,00","10,42","88,15",26," 4096,    1,    1","  512,    1,    1"
162,0.00,bitonic_sort_step,bitonic_sort_step..,"36,38","0,00","10,53","87,64",26," 4096,    1,    1","  512,    1,    1"
163,0.00,bitonic_sort_step,bitonic_sort_step..,"36,16","0,00","10,68","88,40",26," 4096,    1,    1","  512,    1,    1"
164,6.74,bitonic_sort_step,bitonic_sort_step..,"35,84","2,41","10,93","87,98",26," 4096,    1,    1","  512,    1,    1"
165,0.00,bitonic_sort_step,bitonic_sort_step..,"34,62","0,00","11,48","87,50",26," 4096,    1,    1","  512,    1,    1"
166,0.00,bitonic_sort_step,bitonic_sort_step..,"31,62","0,00","19,85","87,14",26," 4096,    1,    1","  512,    1,    1"
167,0.00,bitonic_sort_step,bitonic_sort_step..,"29,25","0,00","21,05","85,95",26," 4096,    1,    1","  512,    1,    1"
168,0.00,bitonic_sort_step,bitonic_sort_step..,"28,03","0,00","21,43","85,44",26," 4096,    1,    1","  512,    1,    1"
169,0.00,bitonic_sort_step,bitonic_sort_step..,"26,88","0,00","21,14","83,87",26," 4096,    1,    1","  512,    1,    1"
170,0.00,bitonic_sort_step,bitonic_sort_step..,"26,05","0,00","18,67","84,23",26," 4096,    1,    1","  512,    1,    1"
171,0.00,bitonic_sort_step,bitonic_sort_step..,"36,83","0,00","10,35","88,14",26," 4096,    1,    1","  512,    1,    1"
172,0.00,bitonic_sort_step,bitonic_sort_step..,"36,86","0,00","10,34","88,05",26," 4096,    1,    1","  512,    1,    1"
173,0.00,bitonic_sort_step,bitonic_sort_step..,"36,70","0,00","10,35","88,26",26," 4096,    1,    1","  512,    1,    1"
174,0.00,bitonic_sort_step,bitonic_sort_step..,"36,45","0,00","10,40","88,54",26," 4096,    1,    1","  512,    1,    1"
175,0.00,bitonic_sort_step,bitonic_sort_step..,"36,61","0,00","10,41","88,12",26," 4096,    1,    1","  512,    1,    1"
176,0.00,bitonic_sort_step,bitonic_sort_step..,"36,58","0,00","10,34","87,93",26," 4096,    1,    1","  512,    1,    1"
177,0.00,bitonic_sort_step,bitonic_sort_step..,"36,45","0,00","10,38","88,16",26," 4096,    1,    1","  512,    1,    1"
178,0.00,bitonic_sort_step,bitonic_sort_step..,"36,58","0,00","10,40","87,91",26," 4096,    1,    1","  512,    1,    1"
179,0.00,bitonic_sort_step,bitonic_sort_step..,"36,54","0,00","10,46","88,48",26," 4096,    1,    1","  512,    1,    1"
180,0.00,bitonic_sort_step,bitonic_sort_step..,"36,83","0,00","10,47","87,98",26," 4096,    1,    1","  512,    1,    1"
181,0.00,bitonic_sort_step,bitonic_sort_step..,"35,97","0,00","10,62","88,29",26," 4096,    1,    1","  512,    1,    1"
182,0.00,bitonic_sort_step,bitonic_sort_step..,36,"0,00","10,65","88,28",26," 4096,    1,    1","  512,    1,    1"
183,5.71,bitonic_sort_step,bitonic_sort_step..,"35,71","2,04","10,84","88,25",26," 4096,    1,    1","  512,    1,    1"
184,0.00,bitonic_sort_step,bitonic_sort_step..,"33,95","0,00","11,33","87,87",26," 4096,    1,    1","  512,    1,    1"
185,0.00,bitonic_sort_step,bitonic_sort_step..,"31,26","0,00","19,48","86,48",26," 4096,    1,    1","  512,    1,    1"
186,0.00,bitonic_sort_step,bitonic_sort_step..,"28,99","0,00","20,65","85,70",26," 4096,    1,    1","  512,    1,    1"
187,0.00,bitonic_sort_step,bitonic_sort_step..,"28,29","0,00","20,59","83,86",26," 4096,    1,    1","  512,    1,    1"
188,0.00,bitonic_sort_step,bitonic_sort_step..,"27,36","0,00","19,99","81,90",26," 4096,    1,    1","  512,    1,    1"
189,0.00,bitonic_sort_step,bitonic_sort_step..,"26,94","0,00","17,98","81,41",26," 4096,    1,    1","  512,    1,    1"
190,0.00,bitonic_sort_step,bitonic_sort_step..,"31,23","0,00","9,65","87,05",26," 4096,    1,    1","  512,    1,    1"
191,0.00,bitonic_sort_step,bitonic_sort_step..,"43,84","0,00","10,55","86,70",26," 4096,    1,    1","  512,    1,    1"
192,0.00,bitonic_sort_step,bitonic_sort_step..,"42,69","0,00","10,65","88,41",26," 4096,    1,    1","  512,    1,    1"
193,6.08,bitonic_sort_step,bitonic_sort_step..,"39,62","2,41","10,67","88,30",26," 4096,    1,    1","  512,    1,    1"
194,0.00,bitonic_sort_step,bitonic_sort_step..,"39,81","0,00","10,71","87,50",26," 4096,    1,    1","  512,    1,    1"
195,6.56,bitonic_sort_step,bitonic_sort_step..,"40,06","2,63","10,63","86,83",26," 4096,    1,    1","  512,    1,    1"
196,0.00,bitonic_sort_step,bitonic_sort_step..,"39,01","0,00","10,72","88,93",26," 4096,    1,    1","  512,    1,    1"
197,5.38,bitonic_sort_step,bitonic_sort_step..,"39,10","2,10","10,72","88,47",26," 4096,    1,    1","  512,    1,    1"
198,0.00,bitonic_sort_step,bitonic_sort_step..,"38,94","0,00","10,73","88,54",26," 4096,    1,    1","  512,    1,    1"
199,0.00,bitonic_sort_step,bitonic_sort_step..,"38,94","0,00","10,72","88,81",26," 4096,    1,    1","  512,    1,    1"
200,0.00,bitonic_sort_step,bitonic_sort_step..,"38,94","0,00","10,68","88,89",26," 4096,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"38,59","0,00","10,75","88,59",26," 4096,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"38,85","0,00","10,89","88,10",26," 4096,    1,    1","  512,    1,    1"
203,7.07,bitonic_sort_step,bitonic_sort_step..,"38,05","2,69","11,07","88,77",26," 4096,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"36,38","0,00","11,51","88,24",26," 4096,    1,    1","  512,    1,    1"
205,0.00,bitonic_sort_step,bitonic_sort_step..,"32,83","0,00","20,46","87,19",26," 4096,    1,    1","  512,    1,    1"
206,0.00,bitonic_sort_step,bitonic_sort_step..,"30,46","0,00","21,74","85,11",26," 4096,    1,    1","  512,    1,    1"
207,0.00,bitonic_sort_step,bitonic_sort_step..,"29,60","0,00","21,70","82,64",26," 4096,    1,    1","  512,    1,    1"
