ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
77,10.86,bitonic_sort_step,bitonic_sort_step..,"5,98","0,65","8,48","26,87",26,"  256,    1,    1","  512,    1,    1"
78,18.68,bitonic_sort_step,bitonic_sort_step..,"6,40","1,20","5,08","39,53",26,"  256,    1,    1","  512,    1,    1"
79,18.07,bitonic_sort_step,bitonic_sort_step..,"6,59","1,19","5,02","38,13",26,"  256,    1,    1","  512,    1,    1"
80,16.25,bitonic_sort_step,bitonic_sort_step..,"6,37","1,03","5,03","39,62",26,"  256,    1,    1","  512,    1,    1"
81,18.26,bitonic_sort_step,bitonic_sort_step..,"6,56","1,20","4,97","38,75",26,"  256,    1,    1","  512,    1,    1"
82,9.53,bitonic_sort_step,bitonic_sort_step..,"6,40","0,61","4,95","40,12",26,"  256,    1,    1","  512,    1,    1"
83,10.42,bitonic_sort_step,bitonic_sort_step..,"6,37","0,66","5,24","39,51",26,"  256,    1,    1","  512,    1,    1"
84,17.46,bitonic_sort_step,bitonic_sort_step..,"6,34","1,11","5,78","40,53",26,"  256,    1,    1","  512,    1,    1"
85,14.20,bitonic_sort_step,bitonic_sort_step..,"6,37","0,90","6,25","40,44",26,"  256,    1,    1","  512,    1,    1"
86,7.73,bitonic_sort_step,bitonic_sort_step..,"6,11","0,47","11,02","40,27",26,"  256,    1,    1","  512,    1,    1"
87,8.90,bitonic_sort_step,bitonic_sort_step..,"6,30","0,56","11,19","34,72",26,"  256,    1,    1","  512,    1,    1"
88,9.97,bitonic_sort_step,bitonic_sort_step..,"6,14","0,61","10,45","33,09",26,"  256,    1,    1","  512,    1,    1"
89,10.31,bitonic_sort_step,bitonic_sort_step..,"6,14","0,63","9,45","27,45",26,"  256,    1,    1","  512,    1,    1"
90,11.01,bitonic_sort_step,bitonic_sort_step..,"6,02","0,66","7,90","26,21",26,"  256,    1,    1","  512,    1,    1"
91,16.50,bitonic_sort_step,bitonic_sort_step..,"6,50","1,07","4,91","39,17",26,"  256,    1,    1","  512,    1,    1"
92,18.54,bitonic_sort_step,bitonic_sort_step..,"6,72","1,25","5,12","39,61",26,"  256,    1,    1","  512,    1,    1"
93,18.03,bitonic_sort_step,bitonic_sort_step..,"6,94","1,25","4,70","37,38",26,"  256,    1,    1","  512,    1,    1"
94,15.56,bitonic_sort_step,bitonic_sort_step..,"6,53","1,02","5,18","40,48",26,"  256,    1,    1","  512,    1,    1"
95,17.62,bitonic_sort_step,bitonic_sort_step..,"6,43","1,13","5,04","40,13",26,"  256,    1,    1","  512,    1,    1"
96,11.74,bitonic_sort_step,bitonic_sort_step..,"6,43","0,76","5,02","39,62",26,"  256,    1,    1","  512,    1,    1"
97,9.68,bitonic_sort_step,bitonic_sort_step..,"6,34","0,61","5,49","40,83",26,"  256,    1,    1","  512,    1,    1"
98,17.14,bitonic_sort_step,bitonic_sort_step..,"6,30","1,08","5,53","40,64",26,"  256,    1,    1","  512,    1,    1"
99,13.99,bitonic_sort_step,bitonic_sort_step..,"6,40","0,90","6,21","40,38",26,"  256,    1,    1","  512,    1,    1"
100,9.98,bitonic_sort_step,bitonic_sort_step..,"6,37","0,64","10,35","36,93",26,"  256,    1,    1","  512,    1,    1"
101,11.51,bitonic_sort_step,bitonic_sort_step..,"6,14","0,71","10,60","33,94",26,"  256,    1,    1","  512,    1,    1"
102,9.23,bitonic_sort_step,bitonic_sort_step..,"6,18","0,57","9,66","30,64",26,"  256,    1,    1","  512,    1,    1"
103,10.96,bitonic_sort_step,bitonic_sort_step..,"6,14","0,67","8,90","26,13",26,"  256,    1,    1","  512,    1,    1"
104,11.25,bitonic_sort_step,bitonic_sort_step..,"6,14","0,69","7,13","24,68",26,"  256,    1,    1","  512,    1,    1"
105,18.49,bitonic_sort_step,bitonic_sort_step..,"6,85","1,27","5,20","39,44",26,"  256,    1,    1","  512,    1,    1"
106,17.60,bitonic_sort_step,bitonic_sort_step..,"7,10","1,25","4,86","38,26",26,"  256,    1,    1","  512,    1,    1"
107,18.24,bitonic_sort_step,bitonic_sort_step..,"6,88","1,26","5,11","39,16",26,"  256,    1,    1","  512,    1,    1"
108,18.08,bitonic_sort_step,bitonic_sort_step..,"6,94","1,26","4,90","38,60",26,"  256,    1,    1","  512,    1,    1"
109,15.03,bitonic_sort_step,bitonic_sort_step..,"6,43","0,97","5,31","41,88",26,"  256,    1,    1","  512,    1,    1"
110,17.99,bitonic_sort_step,bitonic_sort_step..,"6,56","1,18","5,23","40,55",26,"  256,    1,    1","  512,    1,    1"
111,12.03,bitonic_sort_step,bitonic_sort_step..,"6,50","0,78","5,34","41,49",26,"  256,    1,    1","  512,    1,    1"
112,12.02,bitonic_sort_step,bitonic_sort_step..,"6,62","0,80","5,40","40,63",26,"  256,    1,    1","  512,    1,    1"
113,16.50,bitonic_sort_step,bitonic_sort_step..,"6,30","1,04","5,54","42,18",26,"  256,    1,    1","  512,    1,    1"
114,14.77,bitonic_sort_step,bitonic_sort_step..,"6,66","0,98","5,79","39,99",26,"  256,    1,    1","  512,    1,    1"
115,12.69,bitonic_sort_step,bitonic_sort_step..,"6,50","0,82","10,14","36,21",26,"  256,    1,    1","  512,    1,    1"
116,10.74,bitonic_sort_step,bitonic_sort_step..,"6,27","0,67","10,11","32,39",26,"  256,    1,    1","  512,    1,    1"
117,10.04,bitonic_sort_step,bitonic_sort_step..,"6,18","0,62","9,69","29,87",26,"  256,    1,    1","  512,    1,    1"
118,10.36,bitonic_sort_step,bitonic_sort_step..,"6,11","0,63","8,80","26,21",26,"  256,    1,    1","  512,    1,    1"
119,11.94,bitonic_sort_step,bitonic_sort_step..,"6,08","0,73","7,33","24,91",26,"  256,    1,    1","  512,    1,    1"
120,17.90,bitonic_sort_step,bitonic_sort_step..,"6,40","1,15","5,28","42,32",26,"  256,    1,    1","  512,    1,    1"
121,17.51,bitonic_sort_step,bitonic_sort_step..,"6,62","1,16","5,12","40,51",26,"  256,    1,    1","  512,    1,    1"
122,16.31,bitonic_sort_step,bitonic_sort_step..,"6,50","1,06","5,26","41,36",26,"  256,    1,    1","  512,    1,    1"
123,17.72,bitonic_sort_step,bitonic_sort_step..,"6,69","1,18","5,02","39,53",26,"  256,    1,    1","  512,    1,    1"
124,16.63,bitonic_sort_step,bitonic_sort_step..,"6,53","1,09","4,96","40,24",26,"  256,    1,    1","  512,    1,    1"
125,16.29,bitonic_sort_step,bitonic_sort_step..,"6,66","1,08","5,27","40,33",26,"  256,    1,    1","  512,    1,    1"
126,17.51,bitonic_sort_step,bitonic_sort_step..,"6,56","1,15","5,20","40,48",26,"  256,    1,    1","  512,    1,    1"
127,13.11,bitonic_sort_step,bitonic_sort_step..,"6,72","0,88","5,30","39,75",26,"  256,    1,    1","  512,    1,    1"
128,13.90,bitonic_sort_step,bitonic_sort_step..,"6,75","0,94","5,27","39,64",26,"  256,    1,    1","  512,    1,    1"
129,17.91,bitonic_sort_step,bitonic_sort_step..,"6,69","1,20","5,42","39,83",26,"  256,    1,    1","  512,    1,    1"
130,13.85,bitonic_sort_step,bitonic_sort_step..,"6,53","0,90","5,60","40,48",26,"  256,    1,    1","  512,    1,    1"
131,12.07,bitonic_sort_step,bitonic_sort_step..,"6,27","0,76","10,10","36,28",26,"  256,    1,    1","  512,    1,    1"
132,11.76,bitonic_sort_step,bitonic_sort_step..,"6,18","0,73","9,84","32,25",26,"  256,    1,    1","  512,    1,    1"
133,11.34,bitonic_sort_step,bitonic_sort_step..,"6,08","0,69","9,42","29,52",26,"  256,    1,    1","  512,    1,    1"
134,11.01,bitonic_sort_step,bitonic_sort_step..,"6,08","0,67","8,48","25,93",26,"  256,    1,    1","  512,    1,    1"
135,11.99,bitonic_sort_step,bitonic_sort_step..,"6,02","0,72","7,09","24,96",26,"  256,    1,    1","  512,    1,    1"
136,16.02,bitonic_sort_step,bitonic_sort_step..,"6,14","0,98","3,11","23,35",26,"  256,    1,    1","  512,    1,    1"
137,17.48,bitonic_sort_step,bitonic_sort_step..,"6,50","1,14","5,22","41,84",26,"  256,    1,    1","  512,    1,    1"
138,17.79,bitonic_sort_step,bitonic_sort_step..,"6,72","1,20","5,04","40,26",26,"  256,    1,    1","  512,    1,    1"
139,17.38,bitonic_sort_step,bitonic_sort_step..,"6,59","1,15","4,89","38,10",26,"  256,    1,    1","  512,    1,    1"
140,17.42,bitonic_sort_step,bitonic_sort_step..,"6,34","1,10","4,70","38,97",26,"  256,    1,    1","  512,    1,    1"
141,17.72,bitonic_sort_step,bitonic_sort_step..,"6,37","1,13","4,69","37,67",26,"  256,    1,    1","  512,    1,    1"
142,16.38,bitonic_sort_step,bitonic_sort_step..,"6,21","1,02","4,76","38,94",26,"  256,    1,    1","  512,    1,    1"
143,17.87,bitonic_sort_step,bitonic_sort_step..,"6,24","1,12","4,74","38,40",26,"  256,    1,    1","  512,    1,    1"
144,10.12,bitonic_sort_step,bitonic_sort_step..,"6,21","0,63","4,67","38,33",26,"  256,    1,    1","  512,    1,    1"
145,10.63,bitonic_sort_step,bitonic_sort_step..,"6,24","0,66","4,79","38,41",26,"  256,    1,    1","  512,    1,    1"
146,16.26,bitonic_sort_step,bitonic_sort_step..,"6,30","1,02","4,70","37,82",26,"  256,    1,    1","  512,    1,    1"
147,16.70,bitonic_sort_step,bitonic_sort_step..,"6,08","1,02","5,06","39,01",26,"  256,    1,    1","  512,    1,    1"
148,10.81,bitonic_sort_step,bitonic_sort_step..,"6,14","0,66","8,41","33,35",26,"  256,    1,    1","  512,    1,    1"
149,10.96,bitonic_sort_step,bitonic_sort_step..,"6,05","0,66","8,55","29,68",26,"  256,    1,    1","  512,    1,    1"
150,10.39,bitonic_sort_step,bitonic_sort_step..,"6,05","0,63","8,04","27,71",26,"  256,    1,    1","  512,    1,    1"
151,10.53,bitonic_sort_step,bitonic_sort_step..,"6,11","0,64","7,10","24,64",26,"  256,    1,    1","  512,    1,    1"
152,12.54,bitonic_sort_step,bitonic_sort_step..,"5,98","0,75","5,92","24,30",26,"  256,    1,    1","  512,    1,    1"
153,94.37,csrmv_v3_partition_kernel,..csrmv_v3_partition_kernel..,"8,16","7,70","0,05","0,48",22,"    8,    1,    1","  256,    1,    1"
154,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,93","0,45","0,79",18,"    8,    1,    1","  256,    1,    1"
155,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,30","1,89","16,35","25,73",64,"  116,    1,    1","  128,    1,    1"
156,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,93","0,44","0,79",18,"    8,    1,    1","  256,    1,    1"
157,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,24","1,87","16,24","25,92",64,"  116,    1,    1","  128,    1,    1"
158,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","2,96","0,45","0,78",18,"    8,    1,    1","  256,    1,    1"
159,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,02","1,83","16,58","26,43",64,"  116,    1,    1","  128,    1,    1"
160,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,93","0,44","0,79",18,"    8,    1,    1","  256,    1,    1"
161,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,14","1,86","16,68","26,07",64,"  116,    1,    1","  128,    1,    1"
162,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,17","2,99","0,44","0,78",18,"    8,    1,    1","  256,    1,    1"
163,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,08","1,85","16,50","26,34",64,"  116,    1,    1","  128,    1,    1"
164,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,93","0,44","0,78",18,"    8,    1,    1","  256,    1,    1"
165,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","1,87","16,45","25,92",64,"  116,    1,    1","  128,    1,    1"
166,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,93","0,45","0,79",18,"    8,    1,    1","  256,    1,    1"
167,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,11","1,85","16,67","26,16",64,"  116,    1,    1","  128,    1,    1"
168,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","2,96","0,44","0,79",18,"    8,    1,    1","  256,    1,    1"
169,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,11","1,85","16,59","26,14",64,"  116,    1,    1","  128,    1,    1"
170,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","2,96","0,45","0,79",18,"    8,    1,    1","  256,    1,    1"
171,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","1,87","16,45","26,00",64,"  116,    1,    1","  128,    1,    1"
172,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","2,96","0,44","0,81",18,"    8,    1,    1","  256,    1,    1"
173,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","1,87","16,61","25,92",64,"  116,    1,    1","  128,    1,    1"
174,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,20","3,02","0,45","0,77",18,"    8,    1,    1","  256,    1,    1"
175,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,21","1,87","16,57","25,94",64,"  116,    1,    1","  128,    1,    1"
176,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,93","0,44","0,78",18,"    8,    1,    1","  256,    1,    1"
177,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,11","1,85","16,56","26,21",64,"  116,    1,    1","  128,    1,    1"
178,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,10","2,93","0,45","0,79",18,"    8,    1,    1","  256,    1,    1"
179,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,05","1,84","16,61","26,32",64,"  116,    1,    1","  128,    1,    1"
180,94.37,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"3,14","2,96","0,44","0,79",18,"    8,    1,    1","  256,    1,    1"
181,18.31,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"10,11","1,85","16,42","26,15",64,"  116,    1,    1","  128,    1,    1"
