ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
118,0.00,bitonic_sort_step,bitonic_sort_step..,"25,18","0,00","16,15","84,15",26," 4096,    1,    1","  512,    1,    1"
119,0.00,bitonic_sort_step,bitonic_sort_step..,"25,15","0,00","16,19","83,93",26," 4096,    1,    1","  512,    1,    1"
120,0.00,bitonic_sort_step,bitonic_sort_step..,"38,05","0,00","10,54","88,55",26," 4096,    1,    1","  512,    1,    1"
121,0.00,bitonic_sort_step,bitonic_sort_step..,"37,50","0,00","10,44","88,45",26," 4096,    1,    1","  512,    1,    1"
122,0.00,bitonic_sort_step,bitonic_sort_step..,"36,48","0,00","10,34","88,23",26," 4096,    1,    1","  512,    1,    1"
123,0.00,bitonic_sort_step,bitonic_sort_step..,"35,62","0,00","10,31","87,54",26," 4096,    1,    1","  512,    1,    1"
124,0.00,bitonic_sort_step,bitonic_sort_step..,"34,85","0,00","10,05","86,04",26," 4096,    1,    1","  512,    1,    1"
125,0.00,bitonic_sort_step,bitonic_sort_step..,"32,58","0,00","10,04","87,10",26," 4096,    1,    1","  512,    1,    1"
126,0.00,bitonic_sort_step,bitonic_sort_step..,"30,50","0,00","9,79","85,57",26," 4096,    1,    1","  512,    1,    1"
127,0.00,bitonic_sort_step,bitonic_sort_step..,"28,86","0,00","9,64","85,16",26," 4096,    1,    1","  512,    1,    1"
128,0.00,bitonic_sort_step,bitonic_sort_step..,"27,55","0,00","9,67","84,92",26," 4096,    1,    1","  512,    1,    1"
129,8.02,bitonic_sort_step,bitonic_sort_step..,"26,69","2,14","9,97","83,93",26," 4096,    1,    1","  512,    1,    1"
130,0.00,bitonic_sort_step,bitonic_sort_step..,"25,89","0,00","10,18","84,44",26," 4096,    1,    1","  512,    1,    1"
131,0.00,bitonic_sort_step,bitonic_sort_step..,"25,60","0,00","15,90","84,26",26," 4096,    1,    1","  512,    1,    1"
132,0.00,bitonic_sort_step,bitonic_sort_step..,"25,57","0,00","15,96","83,64",26," 4096,    1,    1","  512,    1,    1"
133,0.00,bitonic_sort_step,bitonic_sort_step..,"25,28","0,00","16,11","84,14",26," 4096,    1,    1","  512,    1,    1"
