ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
47,94.37,bitonic_sort_step,bitonic_sort_step..,"4,67","4,41","0,22","1,74",26,"    8,    1,    1","  512,    1,    1"
48,94.37,bitonic_sort_step,bitonic_sort_step..,"4,74","4,47","0,24","1,67",26,"    8,    1,    1","  512,    1,    1"
49,94.37,bitonic_sort_step,bitonic_sort_step..,"4,74","4,47","0,30","2,00",26,"    8,    1,    1","  512,    1,    1"
50,94.37,bitonic_sort_step,bitonic_sort_step..,"4,77","4,50","0,56","2,00",26,"    8,    1,    1","  512,    1,    1"
51,94.37,bitonic_sort_step,bitonic_sort_step..,"4,83","4,56","0,54","2,10",26,"    8,    1,    1","  512,    1,    1"
52,94.37,bitonic_sort_step,bitonic_sort_step..,"4,77","4,50","0,52","2,10",26,"    8,    1,    1","  512,    1,    1"
53,94.37,bitonic_sort_step,bitonic_sort_step..,"4,86","4,59","0,51","1,80",26,"    8,    1,    1","  512,    1,    1"
54,94.37,bitonic_sort_step,bitonic_sort_step..,"4,74","4,47","0,46","1,53",26,"    8,    1,    1","  512,    1,    1"
55,94.37,bitonic_sort_step,bitonic_sort_step..,"4,96","4,68","0,23","1,89",26,"    8,    1,    1","  512,    1,    1"
56,94.37,bitonic_sort_step,bitonic_sort_step..,"4,99","4,71","0,22","1,81",26,"    8,    1,    1","  512,    1,    1"
57,94.37,bitonic_sort_step,bitonic_sort_step..,"4,70","4,44","0,23","1,90",26,"    8,    1,    1","  512,    1,    1"
58,94.37,bitonic_sort_step,bitonic_sort_step..,"4,77","4,50","0,25","1,90",26,"    8,    1,    1","  512,    1,    1"
59,94.37,bitonic_sort_step,bitonic_sort_step..,"4,67","4,41","0,26","1,92",26,"    8,    1,    1","  512,    1,    1"
60,94.37,bitonic_sort_step,bitonic_sort_step..,"4,80","4,53","0,30","1,93",26,"    8,    1,    1","  512,    1,    1"
61,94.37,bitonic_sort_step,bitonic_sort_step..,"4,77","4,50","0,56","2,10",26,"    8,    1,    1","  512,    1,    1"
62,94.37,bitonic_sort_step,bitonic_sort_step..,"4,83","4,56","0,55","2,01",26,"    8,    1,    1","  512,    1,    1"
63,94.37,bitonic_sort_step,bitonic_sort_step..,"4,77","4,50","0,54","2,16",26,"    8,    1,    1","  512,    1,    1"
