ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [ms],Runtime Improvement [ms],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
200,0.00,bitonic_sort_step,bitonic_sort_step..,"4,93","0,00","6,14","82,58",26,"262144,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"5,19","0,00","6,02","79,45",26,"262144,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"5,54","0,00","5,90","75,79",26,"262144,    1,    1","  512,    1,    1"
203,0.00,bitonic_sort_step,bitonic_sort_step..,"5,29","0,00","6,73","79,51",26,"262144,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"6,29","0,00","6,78","70,35",26,"262144,    1,    1","  512,    1,    1"
205,0.00,bitonic_sort_step,bitonic_sort_step..,"5,51","0,00","13,96","81,49",26,"262144,    1,    1","  512,    1,    1"
206,0.00,bitonic_sort_step,bitonic_sort_step..,"6,01","0,00","12,39","75,01",26,"262144,    1,    1","  512,    1,    1"
207,0.00,bitonic_sort_step,bitonic_sort_step..,"5,87","0,00","12,15","73,92",26,"262144,    1,    1","  512,    1,    1"
208,0.00,bitonic_sort_step,bitonic_sort_step..,"5,22","0,00","12,13","61,56",26,"262144,    1,    1","  512,    1,    1"
209,0.00,bitonic_sort_step,bitonic_sort_step..,"4,03","0,00","12,32","63,47",26,"262144,    1,    1","  512,    1,    1"
210,0.00,bitonic_sort_step,bitonic_sort_step..,"4,65","0,00","6,33","86,50",26,"262144,    1,    1","  512,    1,    1"
211,0.00,bitonic_sort_step,bitonic_sort_step..,"4,69","0,00","6,26","85,88",26,"262144,    1,    1","  512,    1,    1"
212,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,30","85,51",26,"262144,    1,    1","  512,    1,    1"
213,0.00,bitonic_sort_step,bitonic_sort_step..,"4,73","0,00","6,32","86,14",26,"262144,    1,    1","  512,    1,    1"
214,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,40","87,20",26,"262144,    1,    1","  512,    1,    1"
215,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,37","86,50",26,"262144,    1,    1","  512,    1,    1"
216,0.00,bitonic_sort_step,bitonic_sort_step..,"4,58","0,00","6,35","86,71",26,"262144,    1,    1","  512,    1,    1"
217,0.00,bitonic_sort_step,bitonic_sort_step..,"4,42","0,00","6,45","86,89",26,"262144,    1,    1","  512,    1,    1"
218,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,42","86,78",26,"262144,    1,    1","  512,    1,    1"
219,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,34","85,77",26,"262144,    1,    1","  512,    1,    1"
220,0.00,bitonic_sort_step,bitonic_sort_step..,"4,93","0,00","6,23","84,62",26,"262144,    1,    1","  512,    1,    1"
221,0.00,bitonic_sort_step,bitonic_sort_step..,"4,89","0,00","6,11","82,63",26,"262144,    1,    1","  512,    1,    1"
222,0.00,bitonic_sort_step,bitonic_sort_step..,"5,25","0,00","5,96","79,91",26,"262144,    1,    1","  512,    1,    1"
223,0.00,bitonic_sort_step,bitonic_sort_step..,"5,50","0,00","5,92","76,23",26,"262144,    1,    1","  512,    1,    1"
224,0.00,bitonic_sort_step,bitonic_sort_step..,"5,33","0,00","6,75","78,20",26,"262144,    1,    1","  512,    1,    1"
225,0.00,bitonic_sort_step,bitonic_sort_step..,"6,26","0,00","6,86","70,48",26,"262144,    1,    1","  512,    1,    1"
226,0.00,bitonic_sort_step,bitonic_sort_step..,"5,52","0,00","14,19","80,79",26,"262144,    1,    1","  512,    1,    1"
227,0.00,bitonic_sort_step,bitonic_sort_step..,"6,02","0,00","12,30","72,07",26,"262144,    1,    1","  512,    1,    1"
228,0.00,bitonic_sort_step,bitonic_sort_step..,"5,77","0,00","12,22","71,39",26,"262144,    1,    1","  512,    1,    1"
229,0.00,bitonic_sort_step,bitonic_sort_step..,"4,95","0,00","12,43","60,90",26,"262144,    1,    1","  512,    1,    1"
230,0.00,bitonic_sort_step,bitonic_sort_step..,"3,59","0,00","12,79","63,94",26,"262144,    1,    1","  512,    1,    1"
231,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,41","87,70",26,"262144,    1,    1","  512,    1,    1"
232,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,34","86,34",26,"262144,    1,    1","  512,    1,    1"
233,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,32","85,37",26,"262144,    1,    1","  512,    1,    1"
234,0.00,bitonic_sort_step,bitonic_sort_step..,"4,57","0,00","6,34","85,44",26,"262144,    1,    1","  512,    1,    1"
235,0.00,bitonic_sort_step,bitonic_sort_step..,"4,49","0,00","6,41","86,70",26,"262144,    1,    1","  512,    1,    1"
236,0.00,bitonic_sort_step,bitonic_sort_step..,"4,52","0,00","6,42","86,85",26,"262144,    1,    1","  512,    1,    1"
237,0.00,bitonic_sort_step,bitonic_sort_step..,"4,49","0,00","6,41","86,44",26,"262144,    1,    1","  512,    1,    1"
238,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,33","86,16",26,"262144,    1,    1","  512,    1,    1"
239,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,42","86,78",26,"262144,    1,    1","  512,    1,    1"
240,0.00,bitonic_sort_step,bitonic_sort_step..,"4,53","0,00","6,38","86,64",26,"262144,    1,    1","  512,    1,    1"
241,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,37","86,14",26,"262144,    1,    1","  512,    1,    1"
242,0.00,bitonic_sort_step,bitonic_sort_step..,"4,69","0,00","6,27","84,45",26,"262144,    1,    1","  512,    1,    1"
243,0.00,bitonic_sort_step,bitonic_sort_step..,"4,78","0,00","6,18","83,13",26,"262144,    1,    1","  512,    1,    1"
244,0.00,bitonic_sort_step,bitonic_sort_step..,"5,29","0,00","6,01","79,96",26,"262144,    1,    1","  512,    1,    1"
245,0.00,bitonic_sort_step,bitonic_sort_step..,"5,41","0,00","5,96","75,80",26,"262144,    1,    1","  512,    1,    1"
246,0.00,bitonic_sort_step,bitonic_sort_step..,"5,31","0,00","6,83","78,69",26,"262144,    1,    1","  512,    1,    1"
247,0.00,bitonic_sort_step,bitonic_sort_step..,"6,12","0,00","6,96","70,32",26,"262144,    1,    1","  512,    1,    1"
248,0.00,bitonic_sort_step,bitonic_sort_step..,"5,37","0,00","14,01","81,30",26,"262144,    1,    1","  512,    1,    1"
249,0.00,bitonic_sort_step,bitonic_sort_step..,"5,93","0,00","12,17","71,09",26,"262144,    1,    1","  512,    1,    1"
250,0.00,bitonic_sort_step,bitonic_sort_step..,"5,58","0,00","12,31","68,88",26,"262144,    1,    1","  512,    1,    1"
251,0.00,bitonic_sort_step,bitonic_sort_step..,"4,85","0,00","12,49","59,02",26,"262144,    1,    1","  512,    1,    1"
252,0.00,bitonic_sort_step,bitonic_sort_step..,"3,47","0,00","13,06","63,77",26,"262144,    1,    1","  512,    1,    1"
253,0.00,bitonic_sort_step,bitonic_sort_step..,"4,60","0,00","6,42","87,16",26,"262144,    1,    1","  512,    1,    1"
254,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,46","87,61",26,"262144,    1,    1","  512,    1,    1"
255,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,39","86,58",26,"262144,    1,    1","  512,    1,    1"
256,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,31","85,41",26,"262144,    1,    1","  512,    1,    1"
257,0.00,bitonic_sort_step,bitonic_sort_step..,"4,43","0,00","6,42","86,36",26,"262144,    1,    1","  512,    1,    1"
258,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,36","86,67",26,"262144,    1,    1","  512,    1,    1"
259,0.00,bitonic_sort_step,bitonic_sort_step..,"4,48","0,00","6,42","86,86",26,"262144,    1,    1","  512,    1,    1"
260,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,39","86,75",26,"262144,    1,    1","  512,    1,    1"
261,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,36","86,57",26,"262144,    1,    1","  512,    1,    1"
262,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,43","86,71",26,"262144,    1,    1","  512,    1,    1"
263,0.00,bitonic_sort_step,bitonic_sort_step..,"4,70","0,00","6,37","87,24",26,"262144,    1,    1","  512,    1,    1"
264,0.00,bitonic_sort_step,bitonic_sort_step..,"4,85","0,00","6,30","86,64",26,"262144,    1,    1","  512,    1,    1"
265,0.00,bitonic_sort_step,bitonic_sort_step..,"4,74","0,00","6,24","85,06",26,"262144,    1,    1","  512,    1,    1"
266,0.00,bitonic_sort_step,bitonic_sort_step..,"5,07","0,00","6,12","83,21",26,"262144,    1,    1","  512,    1,    1"
267,0.00,bitonic_sort_step,bitonic_sort_step..,"5,07","0,00","5,99","79,56",26,"262144,    1,    1","  512,    1,    1"
268,0.00,bitonic_sort_step,bitonic_sort_step..,"5,50","0,00","5,94","75,27",26,"262144,    1,    1","  512,    1,    1"
269,0.00,bitonic_sort_step,bitonic_sort_step..,"5,30","0,00","6,83","79,41",26,"262144,    1,    1","  512,    1,    1"
270,0.00,bitonic_sort_step,bitonic_sort_step..,"6,27","0,00","6,84","70,34",26,"262144,    1,    1","  512,    1,    1"
271,0.00,bitonic_sort_step,bitonic_sort_step..,"5,60","0,00","13,71","78,70",26,"262144,    1,    1","  512,    1,    1"
272,0.00,bitonic_sort_step,bitonic_sort_step..,"5,93","0,00","12,16","68,43",26,"262144,    1,    1","  512,    1,    1"
273,0.00,bitonic_sort_step,bitonic_sort_step..,"5,37","0,00","12,32","66,28",26,"262144,    1,    1","  512,    1,    1"
274,0.00,bitonic_sort_step,bitonic_sort_step..,"4,76","0,00","13,00","56,10",26,"262144,    1,    1","  512,    1,    1"
275,0.00,bitonic_sort_step,bitonic_sort_step..,"3,36","0,00","13,58","61,72",26,"262144,    1,    1","  512,    1,    1"
276,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,34","86,14",26,"262144,    1,    1","  512,    1,    1"
277,0.00,bitonic_sort_step,bitonic_sort_step..,"4,50","0,00","6,46","87,60",26,"262144,    1,    1","  512,    1,    1"
278,0.00,bitonic_sort_step,bitonic_sort_step..,"4,39","0,00","6,48","87,26",26,"262144,    1,    1","  512,    1,    1"
279,0.00,bitonic_sort_step,bitonic_sort_step..,"4,38","0,00","6,38","86,02",26,"262144,    1,    1","  512,    1,    1"
280,0.00,bitonic_sort_step,bitonic_sort_step..,"4,81","0,00","6,29","86,04",26,"262144,    1,    1","  512,    1,    1"
281,0.00,bitonic_sort_step,bitonic_sort_step..,"4,37","0,00","6,44","86,69",26,"262144,    1,    1","  512,    1,    1"
282,0.00,bitonic_sort_step,bitonic_sort_step..,"4,40","0,00","6,43","86,47",26,"262144,    1,    1","  512,    1,    1"
283,0.00,bitonic_sort_step,bitonic_sort_step..,"4,37","0,00","6,45","87,21",26,"262144,    1,    1","  512,    1,    1"
284,0.00,bitonic_sort_step,bitonic_sort_step..,"4,70","0,00","6,37","86,33",26,"262144,    1,    1","  512,    1,    1"
285,0.00,bitonic_sort_step,bitonic_sort_step..,"4,53","0,00","6,41","86,77",26,"262144,    1,    1","  512,    1,    1"
286,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,40","87,11",26,"262144,    1,    1","  512,    1,    1"
287,0.00,bitonic_sort_step,bitonic_sort_step..,"4,45","0,00","6,44","86,55",26,"262144,    1,    1","  512,    1,    1"
288,0.00,bitonic_sort_step,bitonic_sort_step..,"4,76","0,00","6,29","86,34",26,"262144,    1,    1","  512,    1,    1"
289,0.00,bitonic_sort_step,bitonic_sort_step..,"4,65","0,00","6,30","84,78",26,"262144,    1,    1","  512,    1,    1"
290,0.00,bitonic_sort_step,bitonic_sort_step..,"4,88","0,00","6,13","82,37",26,"262144,    1,    1","  512,    1,    1"
291,0.00,bitonic_sort_step,bitonic_sort_step..,"5,04","0,00","5,99","79,77",26,"262144,    1,    1","  512,    1,    1"
292,0.00,bitonic_sort_step,bitonic_sort_step..,"5,53","0,00","5,94","75,55",26,"262144,    1,    1","  512,    1,    1"
293,0.00,bitonic_sort_step,bitonic_sort_step..,"5,25","0,00","6,88","79,31",26,"262144,    1,    1","  512,    1,    1"
294,0.00,bitonic_sort_step,bitonic_sort_step..,"6,02","0,00","6,98","70,49",26,"262144,    1,    1","  512,    1,    1"
295,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","13,84","77,77",26,"262144,    1,    1","  512,    1,    1"
296,0.00,bitonic_sort_step,bitonic_sort_step..,"5,70","0,00","12,40","68,60",26,"262144,    1,    1","  512,    1,    1"
297,0.00,bitonic_sort_step,bitonic_sort_step..,"5,16","0,00","12,69","64,76",26,"262144,    1,    1","  512,    1,    1"
298,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","13,25","55,52",26,"262144,    1,    1","  512,    1,    1"
299,0.00,bitonic_sort_step,bitonic_sort_step..,"3,47","0,00","13,75","59,36",26,"262144,    1,    1","  512,    1,    1"
300,0.00,bitonic_sort_step,bitonic_sort_step..,"3,79","0,00","6,63","86,04",26,"262144,    1,    1","  512,    1,    1"
301,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,34","86,30",26,"262144,    1,    1","  512,    1,    1"
302,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,44","87,68",26,"262144,    1,    1","  512,    1,    1"
303,0.00,bitonic_sort_step,bitonic_sort_step..,"4,45","0,00","6,43","87,00",26,"262144,    1,    1","  512,    1,    1"
304,0.00,bitonic_sort_step,bitonic_sort_step..,"4,51","0,00","6,40","86,21",26,"262144,    1,    1","  512,    1,    1"
305,0.00,bitonic_sort_step,bitonic_sort_step..,"4,80","0,00","6,30","86,20",26,"262144,    1,    1","  512,    1,    1"
306,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,37","86,24",26,"262144,    1,    1","  512,    1,    1"
307,0.00,bitonic_sort_step,bitonic_sort_step..,"4,72","0,00","6,35","87,01",26,"262144,    1,    1","  512,    1,    1"
308,0.00,bitonic_sort_step,bitonic_sort_step..,"4,56","0,00","6,40","86,45",26,"262144,    1,    1","  512,    1,    1"
309,0.00,bitonic_sort_step,bitonic_sort_step..,"4,79","0,00","6,32","86,04",26,"262144,    1,    1","  512,    1,    1"
310,0.00,bitonic_sort_step,bitonic_sort_step..,"4,60","0,00","6,40","86,62",26,"262144,    1,    1","  512,    1,    1"
311,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,34","87,33",26,"262144,    1,    1","  512,    1,    1"
312,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,40","87,16",26,"262144,    1,    1","  512,    1,    1"
313,0.00,bitonic_sort_step,bitonic_sort_step..,"4,63","0,00","6,38","86,35",26,"262144,    1,    1","  512,    1,    1"
314,0.00,bitonic_sort_step,bitonic_sort_step..,"4,80","0,00","6,25","85,23",26,"262144,    1,    1","  512,    1,    1"
315,0.00,bitonic_sort_step,bitonic_sort_step..,"4,88","0,00","6,15","82,91",26,"262144,    1,    1","  512,    1,    1"
316,0.00,bitonic_sort_step,bitonic_sort_step..,"5,09","0,00","6,05","79,82",26,"262144,    1,    1","  512,    1,    1"
317,0.00,bitonic_sort_step,bitonic_sort_step..,"5,47","0,00","5,94","75,89",26,"262144,    1,    1","  512,    1,    1"
318,0.00,bitonic_sort_step,bitonic_sort_step..,"5,31","0,00","6,72","79,94",26,"262144,    1,    1","  512,    1,    1"
319,0.00,bitonic_sort_step,bitonic_sort_step..,"6,06","0,00","6,99","69,92",26,"262144,    1,    1","  512,    1,    1"
320,0.00,bitonic_sort_step,bitonic_sort_step..,"5,57","0,00","13,70","78,24",26,"262144,    1,    1","  512,    1,    1"
321,0.00,bitonic_sort_step,bitonic_sort_step..,"5,47","0,00","12,47","67,40",26,"262144,    1,    1","  512,    1,    1"
322,0.00,bitonic_sort_step,bitonic_sort_step..,"5,14","0,00","12,90","60,84",26,"262144,    1,    1","  512,    1,    1"
323,0.00,bitonic_sort_step,bitonic_sort_step..,"4,18","0,00","13,83","54,50",26,"262144,    1,    1","  512,    1,    1"
324,0.00,bitonic_sort_step,bitonic_sort_step..,"3,27","0,00","14,55","58,50",26,"262144,    1,    1","  512,    1,    1"
325,0.00,bitonic_sort_step,bitonic_sort_step..,"5,62","0,00","6,10","86,22",26,"262144,    1,    1","  512,    1,    1"
326,0.00,bitonic_sort_step,bitonic_sort_step..,"5,67","0,00","6,10","85,04",26,"262144,    1,    1","  512,    1,    1"
327,0.00,bitonic_sort_step,bitonic_sort_step..,"5,64","0,00","6,10","85,50",26,"262144,    1,    1","  512,    1,    1"
328,0.00,bitonic_sort_step,bitonic_sort_step..,"5,51","0,00","6,23","86,86",26,"262144,    1,    1","  512,    1,    1"
329,0.00,bitonic_sort_step,bitonic_sort_step..,"5,44","0,00","6,25","87,06",26,"262144,    1,    1","  512,    1,    1"
330,0.00,bitonic_sort_step,bitonic_sort_step..,"5,35","0,00","6,27","87,16",26,"262144,    1,    1","  512,    1,    1"
331,0.00,bitonic_sort_step,bitonic_sort_step..,"5,29","0,00","6,30","86,86",26,"262144,    1,    1","  512,    1,    1"
332,0.00,bitonic_sort_step,bitonic_sort_step..,"5,16","0,00","6,33","87,17",26,"262144,    1,    1","  512,    1,    1"
333,0.00,bitonic_sort_step,bitonic_sort_step..,"5,07","0,00","6,37","87,73",26,"262144,    1,    1","  512,    1,    1"
334,0.00,bitonic_sort_step,bitonic_sort_step..,"5,20","0,00","6,34","87,94",26,"262144,    1,    1","  512,    1,    1"
335,0.00,bitonic_sort_step,bitonic_sort_step..,"5,39","0,00","6,28","87,17",26,"262144,    1,    1","  512,    1,    1"
336,0.00,bitonic_sort_step,bitonic_sort_step..,"5,37","0,00","6,31","87,31",26,"262144,    1,    1","  512,    1,    1"
337,0.00,bitonic_sort_step,bitonic_sort_step..,"5,40","0,00","6,26","87,31",26,"262144,    1,    1","  512,    1,    1"
338,0.00,bitonic_sort_step,bitonic_sort_step..,"5,28","0,00","6,34","87,73",26,"262144,    1,    1","  512,    1,    1"
339,0.00,bitonic_sort_step,bitonic_sort_step..,"5,26","0,00","6,35","87,54",26,"262144,    1,    1","  512,    1,    1"
340,0.00,bitonic_sort_step,bitonic_sort_step..,"5,29","0,00","6,28","86,85",26,"262144,    1,    1","  512,    1,    1"
341,0.00,bitonic_sort_step,bitonic_sort_step..,"5,46","0,00","6,19","85,06",26,"262144,    1,    1","  512,    1,    1"
342,0.00,bitonic_sort_step,bitonic_sort_step..,"5,44","0,00","6,19","83,56",26,"262144,    1,    1","  512,    1,    1"
343,0.00,bitonic_sort_step,bitonic_sort_step..,"5,78","0,00","6,15","82,10",26,"262144,    1,    1","  512,    1,    1"
344,0.00,bitonic_sort_step,bitonic_sort_step..,"5,56","0,00","6,62","83,13",26,"262144,    1,    1","  512,    1,    1"
345,0.00,bitonic_sort_step,bitonic_sort_step..,"5,98","0,00","6,81","77,87",26,"262144,    1,    1","  512,    1,    1"
346,0.00,bitonic_sort_step,bitonic_sort_step..,"5,46","0,00","13,53","78,36",26,"262144,    1,    1","  512,    1,    1"
347,0.00,bitonic_sort_step,bitonic_sort_step..,"5,11","0,00","13,10","68,26",26,"262144,    1,    1","  512,    1,    1"
348,0.00,bitonic_sort_step,bitonic_sort_step..,"4,96","0,00","13,06","61,07",26,"262144,    1,    1","  512,    1,    1"
349,0.00,bitonic_sort_step,bitonic_sort_step..,"4,40","0,00","13,80","52,09",26,"262144,    1,    1","  512,    1,    1"
350,0.00,bitonic_sort_step,bitonic_sort_step..,"3,24","0,00","14,80","59,06",26,"262144,    1,    1","  512,    1,    1"
351,0.00,bitonic_sort_step,bitonic_sort_step..,"1,80","0,00","9,76","85,60",26,"262144,    1,    1","  512,    1,    1"
352,0.00,bitonic_sort_step,bitonic_sort_step..,"5,52","0,00","6,14","85,13",26,"262144,    1,    1","  512,    1,    1"
353,0.00,bitonic_sort_step,bitonic_sort_step..,"3,67","0,00","6,63","85,79",26,"262144,    1,    1","  512,    1,    1"
354,0.00,bitonic_sort_step,bitonic_sort_step..,"3,67","0,00","6,62","86,02",26,"262144,    1,    1","  512,    1,    1"
355,0.00,bitonic_sort_step,bitonic_sort_step..,"3,67","0,00","6,74","87,03",26,"262144,    1,    1","  512,    1,    1"
356,0.00,bitonic_sort_step,bitonic_sort_step..,"3,74","0,00","6,70","87,30",26,"262144,    1,    1","  512,    1,    1"
357,0.00,bitonic_sort_step,bitonic_sort_step..,"3,74","0,00","6,71","87,67",26,"262144,    1,    1","  512,    1,    1"
358,0.00,bitonic_sort_step,bitonic_sort_step..,"3,73","0,00","6,74","87,69",26,"262144,    1,    1","  512,    1,    1"
359,0.00,bitonic_sort_step,bitonic_sort_step..,"3,90","0,00","6,66","87,59",26,"262144,    1,    1","  512,    1,    1"
360,0.00,bitonic_sort_step,bitonic_sort_step..,"3,58","0,00","6,82","88,33",26,"262144,    1,    1","  512,    1,    1"
361,0.00,bitonic_sort_step,bitonic_sort_step..,"4,07","0,00","6,64","87,67",26,"262144,    1,    1","  512,    1,    1"
362,0.00,bitonic_sort_step,bitonic_sort_step..,"3,90","0,00","6,68","87,82",26,"262144,    1,    1","  512,    1,    1"
363,0.00,bitonic_sort_step,bitonic_sort_step..,"3,68","0,00","6,79","88,16",26,"262144,    1,    1","  512,    1,    1"
364,0.00,bitonic_sort_step,bitonic_sort_step..,"3,75","0,00","6,78","87,87",26,"262144,    1,    1","  512,    1,    1"
365,0.00,bitonic_sort_step,bitonic_sort_step..,"4,05","0,00","6,62","87,76",26,"262144,    1,    1","  512,    1,    1"
366,0.00,bitonic_sort_step,bitonic_sort_step..,"3,89","0,00","6,70","86,64",26,"262144,    1,    1","  512,    1,    1"
367,0.00,bitonic_sort_step,bitonic_sort_step..,"3,83","0,00","6,59","85,88",26,"262144,    1,    1","  512,    1,    1"
368,0.00,bitonic_sort_step,bitonic_sort_step..,"4,27","0,00","6,43","84,20",26,"262144,    1,    1","  512,    1,    1"
369,0.00,bitonic_sort_step,bitonic_sort_step..,"4,19","0,00","6,41","82,26",26,"262144,    1,    1","  512,    1,    1"
370,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,31","77,76",26,"262144,    1,    1","  512,    1,    1"
371,0.00,bitonic_sort_step,bitonic_sort_step..,"4,29","0,00","7,14","79,88",26,"262144,    1,    1","  512,    1,    1"
372,0.00,bitonic_sort_step,bitonic_sort_step..,"4,99","0,00","7,30","74,69",26,"262144,    1,    1","  512,    1,    1"
373,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","13,93","76,86",26,"262144,    1,    1","  512,    1,    1"
374,0.00,bitonic_sort_step,bitonic_sort_step..,"4,40","0,00","13,01","65,94",26,"262144,    1,    1","  512,    1,    1"
375,0.00,bitonic_sort_step,bitonic_sort_step..,"3,93","0,00","13,43","62,51",26,"262144,    1,    1","  512,    1,    1"
376,0.00,bitonic_sort_step,bitonic_sort_step..,"2,57","0,00","14,85","67,62",26,"262144,    1,    1","  512,    1,    1"
377,0.00,bitonic_sort_step,bitonic_sort_step..,"2,60","0,00","15,23","65,22",26,"262144,    1,    1","  512,    1,    1"
378,9.03,csrmv_v3_partition_kernel,..csrmv_v3_partition_kernel..,"0,05","0,00","8,02","59,40",22,"10069,    1,    1","  256,    1,    1"
379,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","70,79","83,87",18,"10069,    1,    1","  256,    1,    1"
380,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,91","95,72",64,"96875,    1,    1","  128,    1,    1"
381,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,87","84,34",18,"10069,    1,    1","  256,    1,    1"
382,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,83","95,70",64,"96875,    1,    1","  128,    1,    1"
383,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,35","83,69",18,"10069,    1,    1","  256,    1,    1"
384,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,88","95,71",64,"96875,    1,    1","  128,    1,    1"
385,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,94","84,25",18,"10069,    1,    1","  256,    1,    1"
386,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,86","95,71",64,"96875,    1,    1","  128,    1,    1"
387,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,53","84,09",18,"10069,    1,    1","  256,    1,    1"
388,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,88","95,75",64,"96875,    1,    1","  128,    1,    1"
389,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,45","83,18",18,"10069,    1,    1","  256,    1,    1"
390,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,90","95,74",64,"96875,    1,    1","  128,    1,    1"
391,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,59","84,01",18,"10069,    1,    1","  256,    1,    1"
392,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,89","95,77",64,"96875,    1,    1","  128,    1,    1"
393,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,77","84,01",18,"10069,    1,    1","  256,    1,    1"
394,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,38","0,00","58,90","95,65",64,"96875,    1,    1","  128,    1,    1"
395,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,54","84,16",18,"10069,    1,    1","  256,    1,    1"
396,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,87","95,73",64,"96875,    1,    1","  128,    1,    1"
397,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","72,49","83,81",18,"10069,    1,    1","  256,    1,    1"
398,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,88","95,70",64,"96875,    1,    1","  128,    1,    1"
399,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,84","84,09",18,"10069,    1,    1","  256,    1,    1"
400,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,37","0,00","58,89","95,73",64,"96875,    1,    1","  128,    1,    1"
401,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","71,89","83,96",18,"10069,    1,    1","  256,    1,    1"
402,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,38","0,00","58,89","95,64",64,"96875,    1,    1","  128,    1,    1"
403,0.00,vector_scalar_multiply_kernel,..vector_scalar_multiply_kernel..,"0,02","0,00","72,31","84,27",18,"10069,    1,    1","  256,    1,    1"
404,0.00,csrmv_v3_kernel,..csrmv_v3_kernel..KernelCoeffs..,"2,38","0,00","58,88","95,64",64,"96875,    1,    1","  128,    1,    1"
