ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
77,0.00,bitonic_sort_step,bitonic_sort_step..,"27,52","0,00","21,62","85,24",26," 4096,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"37,89","0,00","10,61","88,72",26," 4096,    1,    1","  512,    1,    1"
79,0.00,bitonic_sort_step,bitonic_sort_step..,"38,34","0,00","10,50","87,36",26," 4096,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"37,95","0,00","10,65","88,74",26," 4096,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"38,24","0,00","10,69","87,69",26," 4096,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"38,14","0,00","10,91","88,17",26," 4096,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"38,14","0,00","11,11","87,64",26," 4096,    1,    1","  512,    1,    1"
84,5.56,bitonic_sort_step,bitonic_sort_step..,"37,66","2,09","11,99","88,35",26," 4096,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"38,40","0,00","13,19","88,04",26," 4096,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"36,38","0,00","23,54","88,49",26," 4096,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"34,66","0,00","24,19","87,69",26," 4096,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"32,61","0,00","24,56","87,35",26," 4096,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"28,96","0,00","25,22","85,39",26," 4096,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"27,26","0,00","21,31","85,21",26," 4096,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"38,34","0,00","10,60","88,65",26," 4096,    1,    1","  512,    1,    1"
