ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
47,0.00,bitonic_sort_step,bitonic_sort_step..,"525,15","0,00","7,28","82,43",26,"32768,    1,    1","  512,    1,    1"
48,0.00,bitonic_sort_step,bitonic_sort_step..,"517,86","0,00","8,13","84,15",26,"32768,    1,    1","  512,    1,    1"
49,0.00,bitonic_sort_step,bitonic_sort_step..,"583,65","0,00","8,01","76,63",26,"32768,    1,    1","  512,    1,    1"
50,0.00,bitonic_sort_step,bitonic_sort_step..,"517,12","0,00","14,58","76,18",26,"32768,    1,    1","  512,    1,    1"
51,0.00,bitonic_sort_step,bitonic_sort_step..,"439,74","0,00","17,23","76,12",26,"32768,    1,    1","  512,    1,    1"
52,0.00,bitonic_sort_step,bitonic_sort_step..,"403,55","0,00","18,15","73,94",26,"32768,    1,    1","  512,    1,    1"
53,0.00,bitonic_sort_step,bitonic_sort_step..,"316,74","0,00","19,90","71,64",26,"32768,    1,    1","  512,    1,    1"
54,0.00,bitonic_sort_step,bitonic_sort_step..,"244,58","0,00","20,43","81,68",26,"32768,    1,    1","  512,    1,    1"
55,0.00,bitonic_sort_step,bitonic_sort_step..,"479,20","0,00","7,58","88,81",26,"32768,    1,    1","  512,    1,    1"
56,0.00,bitonic_sort_step,bitonic_sort_step..,"478,08","0,00","7,58","89,12",26,"32768,    1,    1","  512,    1,    1"
57,0.00,bitonic_sort_step,bitonic_sort_step..,"499,58","0,00","7,35","86,32",26,"32768,    1,    1","  512,    1,    1"
58,0.00,bitonic_sort_step,bitonic_sort_step..,"517,28","0,00","7,29","83,93",26,"32768,    1,    1","  512,    1,    1"
59,0.00,bitonic_sort_step,bitonic_sort_step..,"507,55","0,00","7,98","85,66",26,"32768,    1,    1","  512,    1,    1"
60,0.00,bitonic_sort_step,bitonic_sort_step..,"573,60","0,00","8,00","78,10",26,"32768,    1,    1","  512,    1,    1"
61,0.00,bitonic_sort_step,bitonic_sort_step..,"514,05","0,00","14,65","75,82",26,"32768,    1,    1","  512,    1,    1"
62,0.00,bitonic_sort_step,bitonic_sort_step..,"409,66","0,00","17,42","76,56",26,"32768,    1,    1","  512,    1,    1"
63,0.00,bitonic_sort_step,bitonic_sort_step..,"357,76","0,00","18,73","75,61",26,"32768,    1,    1","  512,    1,    1"
64,0.00,bitonic_sort_step,bitonic_sort_step..,"291,04","0,00","20,88","73,98",26,"32768,    1,    1","  512,    1,    1"
65,0.00,bitonic_sort_step,bitonic_sort_step..,"236,22","0,00","20,47","82,99",26,"32768,    1,    1","  512,    1,    1"
66,0.00,bitonic_sort_step,bitonic_sort_step..,"469,79","0,00","7,68","90,10",26,"32768,    1,    1","  512,    1,    1"
67,0.00,bitonic_sort_step,bitonic_sort_step..,"473,28","0,00","7,56","89,40",26,"32768,    1,    1","  512,    1,    1"
68,0.00,bitonic_sort_step,bitonic_sort_step..,"483,71","0,00","7,54","88,26",26,"32768,    1,    1","  512,    1,    1"
69,0.00,bitonic_sort_step,bitonic_sort_step..,"489,89","0,00","7,51","87,41",26,"32768,    1,    1","  512,    1,    1"
70,0.00,bitonic_sort_step,bitonic_sort_step..,"531,68","0,00","7,28","82,01",26,"32768,    1,    1","  512,    1,    1"
71,0.00,bitonic_sort_step,bitonic_sort_step..,"513,02","0,00","7,93","85,08",26,"32768,    1,    1","  512,    1,    1"
72,0.00,bitonic_sort_step,bitonic_sort_step..,"574,91","0,00","7,94","78,33",26,"32768,    1,    1","  512,    1,    1"
73,0.00,bitonic_sort_step,bitonic_sort_step..,"498,72","0,00","14,64","76,65",26,"32768,    1,    1","  512,    1,    1"
74,0.00,bitonic_sort_step,bitonic_sort_step..,"382,21","0,00","18,04","77,33",26,"32768,    1,    1","  512,    1,    1"
75,0.00,bitonic_sort_step,bitonic_sort_step..,"339,46","0,00","19,14","75,90",26,"32768,    1,    1","  512,    1,    1"
76,0.00,bitonic_sort_step,bitonic_sort_step..,"274,78","0,00","21,27","76,24",26,"32768,    1,    1","  512,    1,    1"
77,0.00,bitonic_sort_step,bitonic_sort_step..,"230,08","0,00","20,18","84,10",26,"32768,    1,    1","  512,    1,    1"
78,0.00,bitonic_sort_step,bitonic_sort_step..,"470,62","0,00","7,63","89,97",26,"32768,    1,    1","  512,    1,    1"
79,0.00,bitonic_sort_step,bitonic_sort_step..,"465,15","0,00","7,75","90,37",26,"32768,    1,    1","  512,    1,    1"
80,0.00,bitonic_sort_step,bitonic_sort_step..,"478,21","0,00","7,59","89,11",26,"32768,    1,    1","  512,    1,    1"
81,0.00,bitonic_sort_step,bitonic_sort_step..,"480,32","0,00","7,63","88,71",26,"32768,    1,    1","  512,    1,    1"
82,0.00,bitonic_sort_step,bitonic_sort_step..,"497,38","0,00","7,44","86,56",26,"32768,    1,    1","  512,    1,    1"
83,0.00,bitonic_sort_step,bitonic_sort_step..,"524,45","0,00","7,34","83,27",26,"32768,    1,    1","  512,    1,    1"
84,0.00,bitonic_sort_step,bitonic_sort_step..,"512,61","0,00","8,00","85,21",26,"32768,    1,    1","  512,    1,    1"
85,0.00,bitonic_sort_step,bitonic_sort_step..,"562,27","0,00","8,11","79,52",26,"32768,    1,    1","  512,    1,    1"
86,0.00,bitonic_sort_step,bitonic_sort_step..,"497,92","0,00","14,95","76,34",26,"32768,    1,    1","  512,    1,    1"
87,0.00,bitonic_sort_step,bitonic_sort_step..,"364,54","0,00","18,43","78,50",26,"32768,    1,    1","  512,    1,    1"
88,0.00,bitonic_sort_step,bitonic_sort_step..,"323,65","0,00","19,54","76,92",26,"32768,    1,    1","  512,    1,    1"
89,0.00,bitonic_sort_step,bitonic_sort_step..,"275,07","0,00","21,83","75,54",26,"32768,    1,    1","  512,    1,    1"
90,0.00,bitonic_sort_step,bitonic_sort_step..,"227,94","0,00","20,13","84,37",26,"32768,    1,    1","  512,    1,    1"
91,0.00,bitonic_sort_step,bitonic_sort_step..,"464,93","0,00","7,70","90,69",26,"32768,    1,    1","  512,    1,    1"
92,0.00,bitonic_sort_step,bitonic_sort_step..,"463,10","0,00","7,70","90,86",26,"32768,    1,    1","  512,    1,    1"
93,0.00,bitonic_sort_step,bitonic_sort_step..,"468,16","0,00","7,71","89,75",26,"32768,    1,    1","  512,    1,    1"
94,0.00,bitonic_sort_step,bitonic_sort_step..,"473,28","0,00","7,60","89,64",26,"32768,    1,    1","  512,    1,    1"
