ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [ms],Runtime Improvement [ms],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
204,0.00,bitonic_sort_step,bitonic_sort_step..,"6,27","0,00","6,84","70,53",26,"262144,    1,    1","  512,    1,    1"
205,0.00,bitonic_sort_step,bitonic_sort_step..,"5,51","0,00","14,14","81,40",26,"262144,    1,    1","  512,    1,    1"
206,0.00,bitonic_sort_step,bitonic_sort_step..,"6,02","0,00","12,36","74,85",26,"262144,    1,    1","  512,    1,    1"
207,0.00,bitonic_sort_step,bitonic_sort_step..,"5,86","0,00","12,16","73,95",26,"262144,    1,    1","  512,    1,    1"
208,0.00,bitonic_sort_step,bitonic_sort_step..,"5,20","0,00","12,22","61,75",26,"262144,    1,    1","  512,    1,    1"
209,0.00,bitonic_sort_step,bitonic_sort_step..,"4,02","0,00","12,31","63,51",26,"262144,    1,    1","  512,    1,    1"
210,0.00,bitonic_sort_step,bitonic_sort_step..,"4,68","0,00","6,36","85,89",26,"262144,    1,    1","  512,    1,    1"
211,0.00,bitonic_sort_step,bitonic_sort_step..,"4,72","0,00","6,33","85,30",26,"262144,    1,    1","  512,    1,    1"
212,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,25","84,56",26,"262144,    1,    1","  512,    1,    1"
213,0.00,bitonic_sort_step,bitonic_sort_step..,"4,72","0,00","6,31","86,10",26,"262144,    1,    1","  512,    1,    1"
214,0.00,bitonic_sort_step,bitonic_sort_step..,"4,60","0,00","6,39","87,08",26,"262144,    1,    1","  512,    1,    1"
215,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,35","86,54",26,"262144,    1,    1","  512,    1,    1"
216,0.00,bitonic_sort_step,bitonic_sort_step..,"4,57","0,00","6,36","86,92",26,"262144,    1,    1","  512,    1,    1"
217,0.00,bitonic_sort_step,bitonic_sort_step..,"4,47","0,00","6,46","85,92",26,"262144,    1,    1","  512,    1,    1"
218,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,40","86,93",26,"262144,    1,    1","  512,    1,    1"
219,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,32","85,71",26,"262144,    1,    1","  512,    1,    1"
220,0.00,bitonic_sort_step,bitonic_sort_step..,"4,93","0,00","6,18","84,53",26,"262144,    1,    1","  512,    1,    1"
221,0.00,bitonic_sort_step,bitonic_sort_step..,"4,90","0,00","6,13","82,53",26,"262144,    1,    1","  512,    1,    1"
222,0.00,bitonic_sort_step,bitonic_sort_step..,"5,26","0,00","6,01","79,78",26,"262144,    1,    1","  512,    1,    1"
223,0.00,bitonic_sort_step,bitonic_sort_step..,"5,49","0,00","5,90","76,39",26,"262144,    1,    1","  512,    1,    1"
224,0.00,bitonic_sort_step,bitonic_sort_step..,"5,32","0,00","6,74","78,32",26,"262144,    1,    1","  512,    1,    1"
225,0.00,bitonic_sort_step,bitonic_sort_step..,"6,25","0,00","6,83","70,57",26,"262144,    1,    1","  512,    1,    1"
226,0.00,bitonic_sort_step,bitonic_sort_step..,"5,51","0,00","14,19","80,98",26,"262144,    1,    1","  512,    1,    1"
227,0.00,bitonic_sort_step,bitonic_sort_step..,"6,02","0,00","12,29","72,10",26,"262144,    1,    1","  512,    1,    1"
228,0.00,bitonic_sort_step,bitonic_sort_step..,"5,77","0,00","12,22","71,41",26,"262144,    1,    1","  512,    1,    1"
229,0.00,bitonic_sort_step,bitonic_sort_step..,"4,98","0,00","12,37","60,57",26,"262144,    1,    1","  512,    1,    1"
230,0.00,bitonic_sort_step,bitonic_sort_step..,"3,60","0,00","12,74","63,90",26,"262144,    1,    1","  512,    1,    1"
231,0.00,bitonic_sort_step,bitonic_sort_step..,"4,72","0,00","6,42","87,42",26,"262144,    1,    1","  512,    1,    1"
232,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,33","86,12",26,"262144,    1,    1","  512,    1,    1"
233,0.00,bitonic_sort_step,bitonic_sort_step..,"4,69","0,00","6,30","85,80",26,"262144,    1,    1","  512,    1,    1"
234,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,32","86,04",26,"262144,    1,    1","  512,    1,    1"
235,0.00,bitonic_sort_step,bitonic_sort_step..,"4,50","0,00","6,41","86,53",26,"262144,    1,    1","  512,    1,    1"
236,0.00,bitonic_sort_step,bitonic_sort_step..,"4,53","0,00","6,42","86,65",26,"262144,    1,    1","  512,    1,    1"
237,0.00,bitonic_sort_step,bitonic_sort_step..,"4,48","0,00","6,39","86,56",26,"262144,    1,    1","  512,    1,    1"
238,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,38","86,15",26,"262144,    1,    1","  512,    1,    1"
239,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,38","86,99",26,"262144,    1,    1","  512,    1,    1"
240,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,36","86,28",26,"262144,    1,    1","  512,    1,    1"
241,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,30","86,14",26,"262144,    1,    1","  512,    1,    1"
242,0.00,bitonic_sort_step,bitonic_sort_step..,"4,69","0,00","6,27","84,38",26,"262144,    1,    1","  512,    1,    1"
243,0.00,bitonic_sort_step,bitonic_sort_step..,"4,82","0,00","6,15","82,39",26,"262144,    1,    1","  512,    1,    1"
244,0.00,bitonic_sort_step,bitonic_sort_step..,"5,28","0,00","5,97","80,11",26,"262144,    1,    1","  512,    1,    1"
245,0.00,bitonic_sort_step,bitonic_sort_step..,"5,43","0,00","5,99","75,60",26,"262144,    1,    1","  512,    1,    1"
246,0.00,bitonic_sort_step,bitonic_sort_step..,"5,30","0,00","6,81","78,93",26,"262144,    1,    1","  512,    1,    1"
247,0.00,bitonic_sort_step,bitonic_sort_step..,"6,14","0,00","6,94","70,12",26,"262144,    1,    1","  512,    1,    1"
248,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","14,07","81,48",26,"262144,    1,    1","  512,    1,    1"
249,0.00,bitonic_sort_step,bitonic_sort_step..,"5,97","0,00","12,19","70,70",26,"262144,    1,    1","  512,    1,    1"
250,0.00,bitonic_sort_step,bitonic_sort_step..,"5,54","0,00","12,33","69,36",26,"262144,    1,    1","  512,    1,    1"
251,0.00,bitonic_sort_step,bitonic_sort_step..,"4,85","0,00","12,53","58,85",26,"262144,    1,    1","  512,    1,    1"
252,0.00,bitonic_sort_step,bitonic_sort_step..,"3,48","0,00","13,14","63,63",26,"262144,    1,    1","  512,    1,    1"
253,0.00,bitonic_sort_step,bitonic_sort_step..,"4,58","0,00","6,40","87,42",26,"262144,    1,    1","  512,    1,    1"
254,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,46","87,65",26,"262144,    1,    1","  512,    1,    1"
255,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,38","86,49",26,"262144,    1,    1","  512,    1,    1"
256,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,32","85,77",26,"262144,    1,    1","  512,    1,    1"
257,0.00,bitonic_sort_step,bitonic_sort_step..,"4,44","0,00","6,41","86,14",26,"262144,    1,    1","  512,    1,    1"
258,0.00,bitonic_sort_step,bitonic_sort_step..,"4,73","0,00","6,31","86,30",26,"262144,    1,    1","  512,    1,    1"
259,0.00,bitonic_sort_step,bitonic_sort_step..,"4,48","0,00","6,44","86,94",26,"262144,    1,    1","  512,    1,    1"
260,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,39","86,84",26,"262144,    1,    1","  512,    1,    1"
261,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,38","86,57",26,"262144,    1,    1","  512,    1,    1"
262,0.00,bitonic_sort_step,bitonic_sort_step..,"4,53","0,00","6,42","86,74",26,"262144,    1,    1","  512,    1,    1"
263,0.00,bitonic_sort_step,bitonic_sort_step..,"4,72","0,00","6,37","86,84",26,"262144,    1,    1","  512,    1,    1"
264,0.00,bitonic_sort_step,bitonic_sort_step..,"4,87","0,00","6,31","86,36",26,"262144,    1,    1","  512,    1,    1"
265,0.00,bitonic_sort_step,bitonic_sort_step..,"4,74","0,00","6,27","85,13",26,"262144,    1,    1","  512,    1,    1"
266,0.00,bitonic_sort_step,bitonic_sort_step..,"5,05","0,00","6,14","83,43",26,"262144,    1,    1","  512,    1,    1"
267,0.00,bitonic_sort_step,bitonic_sort_step..,"5,08","0,00","6,05","79,41",26,"262144,    1,    1","  512,    1,    1"
268,0.00,bitonic_sort_step,bitonic_sort_step..,"5,47","0,00","5,95","75,72",26,"262144,    1,    1","  512,    1,    1"
269,0.00,bitonic_sort_step,bitonic_sort_step..,"5,32","0,00","6,81","78,91",26,"262144,    1,    1","  512,    1,    1"
270,0.00,bitonic_sort_step,bitonic_sort_step..,"6,30","0,00","6,83","70,00",26,"262144,    1,    1","  512,    1,    1"
271,0.00,bitonic_sort_step,bitonic_sort_step..,"5,60","0,00","13,87","78,81",26,"262144,    1,    1","  512,    1,    1"
272,0.00,bitonic_sort_step,bitonic_sort_step..,"5,92","0,00","12,15","68,49",26,"262144,    1,    1","  512,    1,    1"
273,0.00,bitonic_sort_step,bitonic_sort_step..,"5,38","0,00","12,44","66,23",26,"262144,    1,    1","  512,    1,    1"
274,0.00,bitonic_sort_step,bitonic_sort_step..,"4,75","0,00","12,99","56,12",26,"262144,    1,    1","  512,    1,    1"
275,0.00,bitonic_sort_step,bitonic_sort_step..,"3,35","0,00","13,59","61,79",26,"262144,    1,    1","  512,    1,    1"
276,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,34","86,02",26,"262144,    1,    1","  512,    1,    1"
277,0.00,bitonic_sort_step,bitonic_sort_step..,"4,51","0,00","6,43","87,53",26,"262144,    1,    1","  512,    1,    1"
278,0.00,bitonic_sort_step,bitonic_sort_step..,"4,39","0,00","6,48","87,47",26,"262144,    1,    1","  512,    1,    1"
279,0.00,bitonic_sort_step,bitonic_sort_step..,"4,35","0,00","6,41","86,75",26,"262144,    1,    1","  512,    1,    1"
280,0.00,bitonic_sort_step,bitonic_sort_step..,"4,83","0,00","6,28","85,56",26,"262144,    1,    1","  512,    1,    1"
281,0.00,bitonic_sort_step,bitonic_sort_step..,"4,39","0,00","6,43","86,31",26,"262144,    1,    1","  512,    1,    1"
282,0.00,bitonic_sort_step,bitonic_sort_step..,"4,40","0,00","6,45","86,47",26,"262144,    1,    1","  512,    1,    1"
283,0.00,bitonic_sort_step,bitonic_sort_step..,"4,35","0,00","6,47","87,51",26,"262144,    1,    1","  512,    1,    1"
284,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,39","86,89",26,"262144,    1,    1","  512,    1,    1"
285,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,42","86,42",26,"262144,    1,    1","  512,    1,    1"
286,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,40","87,64",26,"262144,    1,    1","  512,    1,    1"
287,0.00,bitonic_sort_step,bitonic_sort_step..,"4,44","0,00","6,41","86,84",26,"262144,    1,    1","  512,    1,    1"
288,0.00,bitonic_sort_step,bitonic_sort_step..,"4,77","0,00","6,30","86,13",26,"262144,    1,    1","  512,    1,    1"
289,0.00,bitonic_sort_step,bitonic_sort_step..,"4,63","0,00","6,28","85,20",26,"262144,    1,    1","  512,    1,    1"
290,0.00,bitonic_sort_step,bitonic_sort_step..,"4,88","0,00","6,14","82,54",26,"262144,    1,    1","  512,    1,    1"
291,0.00,bitonic_sort_step,bitonic_sort_step..,"5,04","0,00","6,03","79,68",26,"262144,    1,    1","  512,    1,    1"
292,0.00,bitonic_sort_step,bitonic_sort_step..,"5,55","0,00","5,93","75,36",26,"262144,    1,    1","  512,    1,    1"
293,0.00,bitonic_sort_step,bitonic_sort_step..,"5,28","0,00","6,86","78,72",26,"262144,    1,    1","  512,    1,    1"
294,0.00,bitonic_sort_step,bitonic_sort_step..,"6,02","0,00","6,99","70,47",26,"262144,    1,    1","  512,    1,    1"
295,0.00,bitonic_sort_step,bitonic_sort_step..,"5,38","0,00","13,90","77,51",26,"262144,    1,    1","  512,    1,    1"
296,0.00,bitonic_sort_step,bitonic_sort_step..,"5,70","0,00","12,38","68,69",26,"262144,    1,    1","  512,    1,    1"
297,0.00,bitonic_sort_step,bitonic_sort_step..,"5,15","0,00","12,69","64,91",26,"262144,    1,    1","  512,    1,    1"
298,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","13,28","55,17",26,"262144,    1,    1","  512,    1,    1"
299,0.00,bitonic_sort_step,bitonic_sort_step..,"3,48","0,00","13,84","59,27",26,"262144,    1,    1","  512,    1,    1"
300,0.00,bitonic_sort_step,bitonic_sort_step..,"3,78","0,00","6,59","86,18",26,"262144,    1,    1","  512,    1,    1"
301,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,34","86,21",26,"262144,    1,    1","  512,    1,    1"
302,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,44","87,44",26,"262144,    1,    1","  512,    1,    1"
303,0.00,bitonic_sort_step,bitonic_sort_step..,"4,42","0,00","6,44","87,57",26,"262144,    1,    1","  512,    1,    1"
304,0.00,bitonic_sort_step,bitonic_sort_step..,"4,50","0,00","6,39","86,35",26,"262144,    1,    1","  512,    1,    1"
305,0.00,bitonic_sort_step,bitonic_sort_step..,"4,80","0,00","6,27","86,00",26,"262144,    1,    1","  512,    1,    1"
306,0.00,bitonic_sort_step,bitonic_sort_step..,"4,60","0,00","6,33","86,50",26,"262144,    1,    1","  512,    1,    1"
307,0.00,bitonic_sort_step,bitonic_sort_step..,"4,74","0,00","6,31","86,52",26,"262144,    1,    1","  512,    1,    1"
308,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,41","86,73",26,"262144,    1,    1","  512,    1,    1"
309,0.00,bitonic_sort_step,bitonic_sort_step..,"4,76","0,00","6,33","86,58",26,"262144,    1,    1","  512,    1,    1"
310,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,37","86,45",26,"262144,    1,    1","  512,    1,    1"
311,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,39","87,18",26,"262144,    1,    1","  512,    1,    1"
312,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,43","87,22",26,"262144,    1,    1","  512,    1,    1"
313,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,33","86,08",26,"262144,    1,    1","  512,    1,    1"
314,0.00,bitonic_sort_step,bitonic_sort_step..,"4,82","0,00","6,25","84,98",26,"262144,    1,    1","  512,    1,    1"
315,0.00,bitonic_sort_step,bitonic_sort_step..,"4,88","0,00","6,15","82,97",26,"262144,    1,    1","  512,    1,    1"
316,0.00,bitonic_sort_step,bitonic_sort_step..,"5,07","0,00","6,06","80,09",26,"262144,    1,    1","  512,    1,    1"
317,0.00,bitonic_sort_step,bitonic_sort_step..,"5,47","0,00","5,93","75,85",26,"262144,    1,    1","  512,    1,    1"
318,0.00,bitonic_sort_step,bitonic_sort_step..,"5,33","0,00","6,70","79,62",26,"262144,    1,    1","  512,    1,    1"
319,0.00,bitonic_sort_step,bitonic_sort_step..,"6,04","0,00","6,98","70,17",26,"262144,    1,    1","  512,    1,    1"
320,0.00,bitonic_sort_step,bitonic_sort_step..,"5,57","0,00","13,59","78,26",26,"262144,    1,    1","  512,    1,    1"
321,0.00,bitonic_sort_step,bitonic_sort_step..,"5,48","0,00","12,50","67,27",26,"262144,    1,    1","  512,    1,    1"
322,0.00,bitonic_sort_step,bitonic_sort_step..,"5,10","0,00","12,91","61,12",26,"262144,    1,    1","  512,    1,    1"
323,0.00,bitonic_sort_step,bitonic_sort_step..,"4,19","0,00","13,83","54,43",26,"262144,    1,    1","  512,    1,    1"
324,0.00,bitonic_sort_step,bitonic_sort_step..,"3,20","0,00","14,43","59,69",26,"262144,    1,    1","  512,    1,    1"
325,0.00,bitonic_sort_step,bitonic_sort_step..,"5,65","0,00","6,14","85,77",26,"262144,    1,    1","  512,    1,    1"
326,0.00,bitonic_sort_step,bitonic_sort_step..,"5,64","0,00","6,11","85,39",26,"262144,    1,    1","  512,    1,    1"
327,0.00,bitonic_sort_step,bitonic_sort_step..,"5,66","0,00","6,12","85,33",26,"262144,    1,    1","  512,    1,    1"
328,0.00,bitonic_sort_step,bitonic_sort_step..,"5,50","0,00","6,24","86,89",26,"262144,    1,    1","  512,    1,    1"
329,0.00,bitonic_sort_step,bitonic_sort_step..,"5,44","0,00","6,25","86,94",26,"262144,    1,    1","  512,    1,    1"
330,0.00,bitonic_sort_step,bitonic_sort_step..,"5,35","0,00","6,26","87,14",26,"262144,    1,    1","  512,    1,    1"
331,0.00,bitonic_sort_step,bitonic_sort_step..,"5,28","0,00","6,28","87,13",26,"262144,    1,    1","  512,    1,    1"
332,0.00,bitonic_sort_step,bitonic_sort_step..,"5,16","0,00","6,32","87,16",26,"262144,    1,    1","  512,    1,    1"
333,0.00,bitonic_sort_step,bitonic_sort_step..,"5,08","0,00","6,36","87,58",26,"262144,    1,    1","  512,    1,    1"
334,0.00,bitonic_sort_step,bitonic_sort_step..,"5,21","0,00","6,35","87,91",26,"262144,    1,    1","  512,    1,    1"
335,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","6,30","87,61",26,"262144,    1,    1","  512,    1,    1"
336,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","6,29","87,36",26,"262144,    1,    1","  512,    1,    1"
337,0.00,bitonic_sort_step,bitonic_sort_step..,"5,40","0,00","6,31","87,27",26,"262144,    1,    1","  512,    1,    1"
338,0.00,bitonic_sort_step,bitonic_sort_step..,"5,30","0,00","6,32","87,50",26,"262144,    1,    1","  512,    1,    1"
339,0.00,bitonic_sort_step,bitonic_sort_step..,"5,28","0,00","6,36","87,19",26,"262144,    1,    1","  512,    1,    1"
340,0.00,bitonic_sort_step,bitonic_sort_step..,"5,30","0,00","6,29","86,64",26,"262144,    1,    1","  512,    1,    1"
341,0.00,bitonic_sort_step,bitonic_sort_step..,"5,45","0,00","6,20","85,27",26,"262144,    1,    1","  512,    1,    1"
342,0.00,bitonic_sort_step,bitonic_sort_step..,"5,44","0,00","6,18","83,50",26,"262144,    1,    1","  512,    1,    1"
343,0.00,bitonic_sort_step,bitonic_sort_step..,"5,84","0,00","6,11","81,30",26,"262144,    1,    1","  512,    1,    1"
344,0.00,bitonic_sort_step,bitonic_sort_step..,"5,55","0,00","6,61","83,15",26,"262144,    1,    1","  512,    1,    1"
345,0.00,bitonic_sort_step,bitonic_sort_step..,"5,99","0,00","6,84","77,80",26,"262144,    1,    1","  512,    1,    1"
346,0.00,bitonic_sort_step,bitonic_sort_step..,"5,43","0,00","13,58","78,97",26,"262144,    1,    1","  512,    1,    1"
347,0.00,bitonic_sort_step,bitonic_sort_step..,"5,15","0,00","12,92","67,78",26,"262144,    1,    1","  512,    1,    1"
348,0.00,bitonic_sort_step,bitonic_sort_step..,"4,98","0,00","13,16","60,84",26,"262144,    1,    1","  512,    1,    1"
349,0.00,bitonic_sort_step,bitonic_sort_step..,"4,43","0,00","13,87","51,91",26,"262144,    1,    1","  512,    1,    1"
350,0.00,bitonic_sort_step,bitonic_sort_step..,"3,22","0,00","14,80","59,50",26,"262144,    1,    1","  512,    1,    1"
351,0.00,bitonic_sort_step,bitonic_sort_step..,"1,80","0,00","9,76","85,59",26,"262144,    1,    1","  512,    1,    1"
352,0.00,bitonic_sort_step,bitonic_sort_step..,"5,46","0,00","6,18","85,91",26,"262144,    1,    1","  512,    1,    1"
353,0.00,bitonic_sort_step,bitonic_sort_step..,"3,67","0,00","6,64","85,84",26,"262144,    1,    1","  512,    1,    1"
354,0.00,bitonic_sort_step,bitonic_sort_step..,"3,70","0,00","6,64","85,50",26,"262144,    1,    1","  512,    1,    1"
355,0.00,bitonic_sort_step,bitonic_sort_step..,"3,66","0,00","6,73","87,20",26,"262144,    1,    1","  512,    1,    1"
356,0.00,bitonic_sort_step,bitonic_sort_step..,"3,73","0,00","6,73","87,74",26,"262144,    1,    1","  512,    1,    1"
357,0.00,bitonic_sort_step,bitonic_sort_step..,"3,74","0,00","6,73","87,42",26,"262144,    1,    1","  512,    1,    1"
358,0.00,bitonic_sort_step,bitonic_sort_step..,"3,73","0,00","6,74","87,53",26,"262144,    1,    1","  512,    1,    1"
359,0.00,bitonic_sort_step,bitonic_sort_step..,"3,92","0,00","6,65","87,32",26,"262144,    1,    1","  512,    1,    1"
360,0.00,bitonic_sort_step,bitonic_sort_step..,"3,59","0,00","6,81","87,94",26,"262144,    1,    1","  512,    1,    1"
361,0.00,bitonic_sort_step,bitonic_sort_step..,"4,06","0,00","6,64","87,94",26,"262144,    1,    1","  512,    1,    1"
362,0.00,bitonic_sort_step,bitonic_sort_step..,"3,90","0,00","6,69","87,70",26,"262144,    1,    1","  512,    1,    1"
363,0.00,bitonic_sort_step,bitonic_sort_step..,"3,69","0,00","6,79","87,91",26,"262144,    1,    1","  512,    1,    1"
364,0.00,bitonic_sort_step,bitonic_sort_step..,"3,74","0,00","6,76","88,04",26,"262144,    1,    1","  512,    1,    1"
365,0.00,bitonic_sort_step,bitonic_sort_step..,"4,05","0,00","6,64","87,69",26,"262144,    1,    1","  512,    1,    1"
366,0.00,bitonic_sort_step,bitonic_sort_step..,"3,89","0,00","6,68","86,84",26,"262144,    1,    1","  512,    1,    1"
367,0.00,bitonic_sort_step,bitonic_sort_step..,"3,83","0,00","6,58","85,98",26,"262144,    1,    1","  512,    1,    1"
368,0.00,bitonic_sort_step,bitonic_sort_step..,"4,27","0,00","6,44","84,14",26,"262144,    1,    1","  512,    1,    1"
369,0.00,bitonic_sort_step,bitonic_sort_step..,"4,21","0,00","6,42","81,85",26,"262144,    1,    1","  512,    1,    1"
370,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,28","78,77",26,"262144,    1,    1","  512,    1,    1"
371,0.00,bitonic_sort_step,bitonic_sort_step..,"4,21","0,00","7,19","81,56",26,"262144,    1,    1","  512,    1,    1"
372,0.00,bitonic_sort_step,bitonic_sort_step..,"5,00","0,00","7,33","74,69",26,"262144,    1,    1","  512,    1,    1"
373,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","13,86","76,94",26,"262144,    1,    1","  512,    1,    1"
374,0.00,bitonic_sort_step,bitonic_sort_step..,"4,41","0,00","13,09","65,78",26,"262144,    1,    1","  512,    1,    1"
375,0.00,bitonic_sort_step,bitonic_sort_step..,"3,94","0,00","13,47","62,31",26,"262144,    1,    1","  512,    1,    1"
376,0.00,bitonic_sort_step,bitonic_sort_step..,"2,57","0,00","14,97","66,03",26,"262144,    1,    1","  512,    1,    1"
377,0.00,bitonic_sort_step,bitonic_sort_step..,"2,63","0,00","15,12","65,31",26,"262144,    1,    1","  512,    1,    1"
378,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,52","0,00","9,43","88,21",16,"96875,    1,    1"," 1024,    1,    1"
379,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,53","0,00","9,43","87,95",16,"96875,    1,    1"," 1024,    1,    1"
380,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,48","0,00","9,44","89,22",16,"96875,    1,    1"," 1024,    1,    1"
381,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,49","0,00","9,36","88,99",16,"96875,    1,    1"," 1024,    1,    1"
382,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,55","0,00","9,40","87,67",16,"96875,    1,    1"," 1024,    1,    1"
383,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,51","0,00","9,50","88,56",16,"96875,    1,    1"," 1024,    1,    1"
384,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,53","0,00","9,41","87,94",16,"96875,    1,    1"," 1024,    1,    1"
385,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,46","0,00","9,37","89,63",16,"96875,    1,    1"," 1024,    1,    1"
386,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,50","0,00","9,39","88,74",16,"96875,    1,    1"," 1024,    1,    1"
387,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,51","0,00","9,42","88,57",16,"96875,    1,    1"," 1024,    1,    1"
388,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,51","0,00","9,46","88,44",16,"96875,    1,    1"," 1024,    1,    1"
389,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,49","0,00","9,45","88,89",16,"96875,    1,    1"," 1024,    1,    1"
390,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,50","0,00","9,45","88,77",16,"96875,    1,    1"," 1024,    1,    1"
391,0.00,spmv,"spmv(_CsrMatrix_t *, double..","3,56","0,00","9,48","87,25",16,"96875,    1,    1"," 1024,    1,    1"
