ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [us],Runtime Improvement [us],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
40,7.42,bitonic_sort_step,bitonic_sort_step..,"6,40","0,48","12,27","41,54",26,"  256,    1,    1","  512,    1,    1"
41,7.09,bitonic_sort_step,bitonic_sort_step..,"6,27","0,44","12,55","40,09",26,"  256,    1,    1","  512,    1,    1"
42,8.08,bitonic_sort_step,bitonic_sort_step..,"6,53","0,53","12,39","37,41",26,"  256,    1,    1","  512,    1,    1"
43,10.05,bitonic_sort_step,bitonic_sort_step..,"6,27","0,63","12,02","31,72",26,"  256,    1,    1","  512,    1,    1"
44,8.97,bitonic_sort_step,bitonic_sort_step..,"6,11","0,55","10,01","28,61",26,"  256,    1,    1","  512,    1,    1"
45,18.38,bitonic_sort_step,bitonic_sort_step..,"6,40","1,18","5,34","40,08",26,"  256,    1,    1","  512,    1,    1"
46,8.48,bitonic_sort_step,bitonic_sort_step..,"6,34","0,54","5,53","41,07",26,"  256,    1,    1","  512,    1,    1"
47,10.19,bitonic_sort_step,bitonic_sort_step..,"6,43","0,66","5,72","40,93",26,"  256,    1,    1","  512,    1,    1"
48,16.05,bitonic_sort_step,bitonic_sort_step..,"6,30","1,01","5,97","41,15",26,"  256,    1,    1","  512,    1,    1"
49,11.22,bitonic_sort_step,bitonic_sort_step..,"6,37","0,71","6,65","41,98",26,"  256,    1,    1","  512,    1,    1"
50,7.35,bitonic_sort_step,bitonic_sort_step..,"6,43","0,47","12,54","41,06",26,"  256,    1,    1","  512,    1,    1"
51,7.83,bitonic_sort_step,bitonic_sort_step..,"6,24","0,49","12,28","39,25",26,"  256,    1,    1","  512,    1,    1"
52,7.25,bitonic_sort_step,bitonic_sort_step..,"6,24","0,45","11,83","37,30",26,"  256,    1,    1","  512,    1,    1"
53,9.41,bitonic_sort_step,bitonic_sort_step..,"6,14","0,58","11,10","30,53",26,"  256,    1,    1","  512,    1,    1"
54,10.49,bitonic_sort_step,bitonic_sort_step..,"6,02","0,63","9,11","28,09",26,"  256,    1,    1","  512,    1,    1"
55,14.87,bitonic_sort_step,bitonic_sort_step..,"6,30","0,94","5,36","40,98",26,"  256,    1,    1","  512,    1,    1"
56,18.07,bitonic_sort_step,bitonic_sort_step..,"6,46","1,17","5,12","40,17",26,"  256,    1,    1","  512,    1,    1"
57,10.14,bitonic_sort_step,bitonic_sort_step..,"6,62","0,67","5,50","38,81",26,"  256,    1,    1","  512,    1,    1"
58,8.34,bitonic_sort_step,bitonic_sort_step..,"6,50","0,54","5,70","41,05",26,"  256,    1,    1","  512,    1,    1"
59,16.59,bitonic_sort_step,bitonic_sort_step..,"6,40","1,06","5,99","41,56",26,"  256,    1,    1","  512,    1,    1"
60,14.17,bitonic_sort_step,bitonic_sort_step..,"6,24","0,88","6,64","42,71",26,"  256,    1,    1","  512,    1,    1"
61,8.41,bitonic_sort_step,bitonic_sort_step..,"6,43","0,54","11,89","40,60",26,"  256,    1,    1","  512,    1,    1"
62,8.85,bitonic_sort_step,bitonic_sort_step..,"6,40","0,57","12,14","37,80",26,"  256,    1,    1","  512,    1,    1"
63,9.73,bitonic_sort_step,bitonic_sort_step..,"6,18","0,60","11,47","36,19",26,"  256,    1,    1","  512,    1,    1"
64,10.01,bitonic_sort_step,bitonic_sort_step..,"6,24","0,62","10,52","28,88",26,"  256,    1,    1","  512,    1,    1"
65,10.94,bitonic_sort_step,bitonic_sort_step..,"6,18","0,68","8,94","26,93",26,"  256,    1,    1","  512,    1,    1"
66,17.81,bitonic_sort_step,bitonic_sort_step..,"6,56","1,17","5,07","38,80",26,"  256,    1,    1","  512,    1,    1"
67,15.67,bitonic_sort_step,bitonic_sort_step..,"6,53","1,02","5,24","40,21",26,"  256,    1,    1","  512,    1,    1"
68,18.06,bitonic_sort_step,bitonic_sort_step..,"6,62","1,20","5,04","38,92",26,"  256,    1,    1","  512,    1,    1"
69,9.68,bitonic_sort_step,bitonic_sort_step..,"6,30","0,61","5,41","41,12",26,"  256,    1,    1","  512,    1,    1"
70,10.32,bitonic_sort_step,bitonic_sort_step..,"6,27","0,65","5,65","41,47",26,"  256,    1,    1","  512,    1,    1"
71,17.26,bitonic_sort_step,bitonic_sort_step..,"6,30","1,09","6,01","41,90",26,"  256,    1,    1","  512,    1,    1"
72,13.30,bitonic_sort_step,bitonic_sort_step..,"6,21","0,83","6,77","43,15",26,"  256,    1,    1","  512,    1,    1"
73,9.07,bitonic_sort_step,bitonic_sort_step..,"6,40","0,58","11,68","39,77",26,"  256,    1,    1","  512,    1,    1"
74,9.37,bitonic_sort_step,bitonic_sort_step..,"6,37","0,60","11,33","35,91",26,"  256,    1,    1","  512,    1,    1"
75,9.66,bitonic_sort_step,bitonic_sort_step..,"6,21","0,60","10,83","33,99",26,"  256,    1,    1","  512,    1,    1"
76,9.50,bitonic_sort_step,bitonic_sort_step..,"6,11","0,58","10,22","28,75",26,"  256,    1,    1","  512,    1,    1"
77,11.87,bitonic_sort_step,bitonic_sort_step..,"6,11","0,73","8,64","26,49",26,"  256,    1,    1","  512,    1,    1"
78,18.25,bitonic_sort_step,bitonic_sort_step..,"6,66","1,21","4,87","38,38",26,"  256,    1,    1","  512,    1,    1"
79,18.62,bitonic_sort_step,bitonic_sort_step..,"6,30","1,17","4,92","39,99",26,"  256,    1,    1","  512,    1,    1"
80,15.96,bitonic_sort_step,bitonic_sort_step..,"6,37","1,02","4,98","39,84",26,"  256,    1,    1","  512,    1,    1"
81,17.95,bitonic_sort_step,bitonic_sort_step..,"6,37","1,14","5,03","39,83",26,"  256,    1,    1","  512,    1,    1"
82,12.06,bitonic_sort_step,bitonic_sort_step..,"6,30","0,76","5,42","40,68",26,"  256,    1,    1","  512,    1,    1"
83,9.49,bitonic_sort_step,bitonic_sort_step..,"6,18","0,59","5,59","40,90",26,"  256,    1,    1","  512,    1,    1"
84,15.88,bitonic_sort_step,bitonic_sort_step..,"6,14","0,98","5,92","41,67",26,"  256,    1,    1","  512,    1,    1"
85,12.91,bitonic_sort_step,bitonic_sort_step..,"6,34","0,82","6,47","40,62",26,"  256,    1,    1","  512,    1,    1"
86,9.07,bitonic_sort_step,bitonic_sort_step..,"6,11","0,55","11,48","40,28",26,"  256,    1,    1","  512,    1,    1"
87,9.03,bitonic_sort_step,bitonic_sort_step..,"6,27","0,57","10,91","35,21",26,"  256,    1,    1","  512,    1,    1"
88,10.17,bitonic_sort_step,bitonic_sort_step..,"6,24","0,63","10,75","32,61",26,"  256,    1,    1","  512,    1,    1"
89,10.60,bitonic_sort_step,bitonic_sort_step..,"6,08","0,64","9,63","27,82",26,"  256,    1,    1","  512,    1,    1"
90,11.44,bitonic_sort_step,bitonic_sort_step..,"5,92","0,68","8,24","26,76",26,"  256,    1,    1","  512,    1,    1"
91,17.05,bitonic_sort_step,bitonic_sort_step..,"6,34","1,08","5,18","40,37",26,"  256,    1,    1","  512,    1,    1"
92,17.24,bitonic_sort_step,bitonic_sort_step..,"6,40","1,10","5,18","41,36",26,"  256,    1,    1","  512,    1,    1"
93,18.88,bitonic_sort_step,bitonic_sort_step..,"6,85","1,29","5,09","37,75",26,"  256,    1,    1","  512,    1,    1"
94,15.29,bitonic_sort_step,bitonic_sort_step..,"6,46","0,99","5,36","40,94",26,"  256,    1,    1","  512,    1,    1"
95,18.82,bitonic_sort_step,bitonic_sort_step..,"6,72","1,26","5,17","38,56",26,"  256,    1,    1","  512,    1,    1"
96,10.96,bitonic_sort_step,bitonic_sort_step..,"6,37","0,70","5,09","40,06",26,"  256,    1,    1","  512,    1,    1"
97,8.99,bitonic_sort_step,bitonic_sort_step..,"6,34","0,57","5,48","40,86",26,"  256,    1,    1","  512,    1,    1"
98,16.10,bitonic_sort_step,bitonic_sort_step..,"6,18","0,99","5,80","41,38",26,"  256,    1,    1","  512,    1,    1"
99,14.63,bitonic_sort_step,bitonic_sort_step..,"6,11","0,89","6,48","42,11",26,"  256,    1,    1","  512,    1,    1"
100,10.84,bitonic_sort_step,bitonic_sort_step..,"6,11","0,66","10,61","38,59",26,"  256,    1,    1","  512,    1,    1"
101,10.69,bitonic_sort_step,bitonic_sort_step..,"6,27","0,67","10,64","33,14",26,"  256,    1,    1","  512,    1,    1"
102,10.00,bitonic_sort_step,bitonic_sort_step..,"6,14","0,61","10,02","30,82",26,"  256,    1,    1","  512,    1,    1"
103,11.08,bitonic_sort_step,bitonic_sort_step..,"6,02","0,67","9,09","26,91",26,"  256,    1,    1","  512,    1,    1"
104,10.89,bitonic_sort_step,bitonic_sort_step..,"5,95","0,65","7,20","25,52",26,"  256,    1,    1","  512,    1,    1"
105,17.47,bitonic_sort_step,bitonic_sort_step..,"6,69","1,17","5,08","40,47",26,"  256,    1,    1","  512,    1,    1"
106,17.94,bitonic_sort_step,bitonic_sort_step..,"7,01","1,26","5,02","38,64",26,"  256,    1,    1","  512,    1,    1"
107,17.71,bitonic_sort_step,bitonic_sort_step..,"6,56","1,16","5,24","41,07",26,"  256,    1,    1","  512,    1,    1"
108,18.06,bitonic_sort_step,bitonic_sort_step..,"6,75","1,22","5,01","39,67",26,"  256,    1,    1","  512,    1,    1"
109,14.92,bitonic_sort_step,bitonic_sort_step..,"6,34","0,95","5,29","42,48",26,"  256,    1,    1","  512,    1,    1"
110,17.52,bitonic_sort_step,bitonic_sort_step..,"6,59","1,15","5,15","40,52",26,"  256,    1,    1","  512,    1,    1"
111,14.22,bitonic_sort_step,bitonic_sort_step..,"6,78","0,96","5,55","39,57",26,"  256,    1,    1","  512,    1,    1"
112,10.75,bitonic_sort_step,bitonic_sort_step..,"6,40","0,69","5,49","42,09",26,"  256,    1,    1","  512,    1,    1"
113,16.19,bitonic_sort_step,bitonic_sort_step..,"6,30","1,02","5,63","42,40",26,"  256,    1,    1","  512,    1,    1"
114,14.48,bitonic_sort_step,bitonic_sort_step..,"6,37","0,92","6,00","41,82",26,"  256,    1,    1","  512,    1,    1"
115,12.02,bitonic_sort_step,bitonic_sort_step..,"6,21","0,75","10,69","37,93",26,"  256,    1,    1","  512,    1,    1"
116,10.31,bitonic_sort_step,bitonic_sort_step..,"6,14","0,63","10,33","33,40",26,"  256,    1,    1","  512,    1,    1"
117,11.82,bitonic_sort_step,bitonic_sort_step..,"6,11","0,72","9,98","30,68",26,"  256,    1,    1","  512,    1,    1"
118,12.53,bitonic_sort_step,bitonic_sort_step..,"6,08","0,76","9,03","26,46",26,"  256,    1,    1","  512,    1,    1"
119,12.00,bitonic_sort_step,bitonic_sort_step..,"5,89","0,71","7,59","25,81",26,"  256,    1,    1","  512,    1,    1"
120,18.97,bitonic_sort_step,bitonic_sort_step..,"6,69","1,27","5,38","40,70",26,"  256,    1,    1","  512,    1,    1"
121,18.34,bitonic_sort_step,bitonic_sort_step..,"6,85","1,26","5,10","39,16",26,"  256,    1,    1","  512,    1,    1"
122,16.41,bitonic_sort_step,bitonic_sort_step..,"6,53","1,07","5,33","41,52",26,"  256,    1,    1","  512,    1,    1"
123,18.05,bitonic_sort_step,bitonic_sort_step..,"6,66","1,20","5,13","39,98",26,"  256,    1,    1","  512,    1,    1"
124,17.02,bitonic_sort_step,bitonic_sort_step..,"6,34","1,08","5,38","42,04",26,"  256,    1,    1","  512,    1,    1"
125,17.13,bitonic_sort_step,bitonic_sort_step..,"6,75","1,16","5,20","39,72",26,"  256,    1,    1","  512,    1,    1"
126,17.59,bitonic_sort_step,bitonic_sort_step..,"6,56","1,15","5,13","40,53",26,"  256,    1,    1","  512,    1,    1"
127,12.03,bitonic_sort_step,bitonic_sort_step..,"6,43","0,77","5,35","41,82",26,"  256,    1,    1","  512,    1,    1"
128,12.79,bitonic_sort_step,bitonic_sort_step..,"6,53","0,84","5,61","41,22",26,"  256,    1,    1","  512,    1,    1"
129,16.97,bitonic_sort_step,bitonic_sort_step..,"6,43","1,09","5,40","41,59",26,"  256,    1,    1","  512,    1,    1"
130,15.32,bitonic_sort_step,bitonic_sort_step..,"6,40","0,98","5,66","41,48",26,"  256,    1,    1","  512,    1,    1"
131,12.16,bitonic_sort_step,bitonic_sort_step..,"6,30","0,77","10,21","36,59",26,"  256,    1,    1","  512,    1,    1"
132,11.24,bitonic_sort_step,bitonic_sort_step..,"6,27","0,71","10,05","31,78",26,"  256,    1,    1","  512,    1,    1"
133,11.48,bitonic_sort_step,bitonic_sort_step..,"6,14","0,71","9,65","29,57",26,"  256,    1,    1","  512,    1,    1"
134,11.27,bitonic_sort_step,bitonic_sort_step..,"6,02","0,68","8,42","26,36",26,"  256,    1,    1","  512,    1,    1"
135,12.54,bitonic_sort_step,bitonic_sort_step..,"6,02","0,75","7,22","25,07",26,"  256,    1,    1","  512,    1,    1"
136,16.41,bitonic_sort_step,bitonic_sort_step..,"6,08","1,00","3,27","23,60",26,"  256,    1,    1","  512,    1,    1"
137,18.95,bitonic_sort_step,bitonic_sort_step..,"6,53","1,24","5,43","41,44",26,"  256,    1,    1","  512,    1,    1"
138,18.34,bitonic_sort_step,bitonic_sort_step..,"6,62","1,21","5,22","40,85",26,"  256,    1,    1","  512,    1,    1"
139,17.59,bitonic_sort_step,bitonic_sort_step..,"6,34","1,11","4,87","39,64",26,"  256,    1,    1","  512,    1,    1"
140,18.01,bitonic_sort_step,bitonic_sort_step..,"6,40","1,15","4,67","38,96",26,"  256,    1,    1","  512,    1,    1"
141,18.38,bitonic_sort_step,bitonic_sort_step..,"6,46","1,19","4,80","37,41",26,"  256,    1,    1","  512,    1,    1"
142,17.05,bitonic_sort_step,bitonic_sort_step..,"6,34","1,08","4,72","38,57",26,"  256,    1,    1","  512,    1,    1"
143,17.72,bitonic_sort_step,bitonic_sort_step..,"6,27","1,11","4,73","38,34",26,"  256,    1,    1","  512,    1,    1"
144,13.01,bitonic_sort_step,bitonic_sort_step..,"6,24","0,81","4,74","38,38",26,"  256,    1,    1","  512,    1,    1"
145,11.43,bitonic_sort_step,bitonic_sort_step..,"6,27","0,72","4,88","38,20",26,"  256,    1,    1","  512,    1,    1"
146,16.39,bitonic_sort_step,bitonic_sort_step..,"6,05","0,99","4,69","39,44",26,"  256,    1,    1","  512,    1,    1"
147,17.09,bitonic_sort_step,bitonic_sort_step..,"6,30","1,08","4,93","37,52",26,"  256,    1,    1","  512,    1,    1"
148,11.32,bitonic_sort_step,bitonic_sort_step..,"6,05","0,68","8,81","34,09",26,"  256,    1,    1","  512,    1,    1"
149,11.21,bitonic_sort_step,bitonic_sort_step..,"6,08","0,68","8,53","30,01",26,"  256,    1,    1","  512,    1,    1"
150,10.55,bitonic_sort_step,bitonic_sort_step..,"6,11","0,64","8,10","27,85",26,"  256,    1,    1","  512,    1,    1"
151,11.01,bitonic_sort_step,bitonic_sort_step..,"6,05","0,67","7,38","25,03",26,"  256,    1,    1","  512,    1,    1"
152,13.55,bitonic_sort_step,bitonic_sort_step..,"6,02","0,82","6,03","24,29",26,"  256,    1,    1","  512,    1,    1"
153,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,59","1,21","6,13","37,47",16,"  116,    1,    1"," 1024,    1,    1"
154,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,53","1,20","6,08","37,82",16,"  116,    1,    1"," 1024,    1,    1"
155,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,53","1,20","6,12","37,78",16,"  116,    1,    1"," 1024,    1,    1"
156,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,56","1,20","6,11","37,50",16,"  116,    1,    1"," 1024,    1,    1"
157,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,56","1,20","6,04","37,56",16,"  116,    1,    1"," 1024,    1,    1"
158,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,43","1,18","6,13","38,25",16,"  116,    1,    1"," 1024,    1,    1"
159,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,66","1,22","6,18","37,05",16,"  116,    1,    1"," 1024,    1,    1"
160,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,46","1,18","6,22","38,09",16,"  116,    1,    1"," 1024,    1,    1"
161,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,66","1,22","6,07","36,95",16,"  116,    1,    1"," 1024,    1,    1"
162,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,62","1,21","6,09","37,24",16,"  116,    1,    1"," 1024,    1,    1"
163,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,59","1,21","6,07","37,45",16,"  116,    1,    1"," 1024,    1,    1"
164,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,46","1,18","6,01","37,94",16,"  116,    1,    1"," 1024,    1,    1"
165,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,53","1,20","6,19","37,78",16,"  116,    1,    1"," 1024,    1,    1"
166,18.31,spmv,"spmv(_CsrMatrix_t *, double..","6,72","1,23","6,05","36,66",16,"  116,    1,    1"," 1024,    1,    1"
