ID,Estimated Speedup [%],Function Name,Demangled Name,Duration [ms],Runtime Improvement [ms],Compute Throughput [%],Memory Throughput [%],# Registers [register/thread],Grid Size,Block Size [block]
200,0.00,bitonic_sort_step,bitonic_sort_step..,"4,90","0,00","6,11","83,02",26,"262144,    1,    1","  512,    1,    1"
201,0.00,bitonic_sort_step,bitonic_sort_step..,"5,21","0,00","5,99","79,15",26,"262144,    1,    1","  512,    1,    1"
202,0.00,bitonic_sort_step,bitonic_sort_step..,"5,56","0,00","5,90","75,45",26,"262144,    1,    1","  512,    1,    1"
203,0.00,bitonic_sort_step,bitonic_sort_step..,"5,33","0,00","6,72","78,97",26,"262144,    1,    1","  512,    1,    1"
204,0.00,bitonic_sort_step,bitonic_sort_step..,"6,24","0,00","6,82","70,90",26,"262144,    1,    1","  512,    1,    1"
205,0.00,bitonic_sort_step,bitonic_sort_step..,"5,51","0,00","14,26","81,55",26,"262144,    1,    1","  512,    1,    1"
206,0.00,bitonic_sort_step,bitonic_sort_step..,"6,02","0,00","12,39","74,90",26,"262144,    1,    1","  512,    1,    1"
207,0.00,bitonic_sort_step,bitonic_sort_step..,"5,87","0,00","12,09","73,90",26,"262144,    1,    1","  512,    1,    1"
208,0.00,bitonic_sort_step,bitonic_sort_step..,"5,22","0,00","12,19","61,56",26,"262144,    1,    1","  512,    1,    1"
209,0.00,bitonic_sort_step,bitonic_sort_step..,"4,03","0,00","12,38","63,55",26,"262144,    1,    1","  512,    1,    1"
210,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,35","86,70",26,"262144,    1,    1","  512,    1,    1"
211,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,30","85,60",26,"262144,    1,    1","  512,    1,    1"
212,0.00,bitonic_sort_step,bitonic_sort_step..,"4,69","0,00","6,25","84,98",26,"262144,    1,    1","  512,    1,    1"
213,0.00,bitonic_sort_step,bitonic_sort_step..,"4,73","0,00","6,31","86,01",26,"262144,    1,    1","  512,    1,    1"
214,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,40","86,75",26,"262144,    1,    1","  512,    1,    1"
215,0.00,bitonic_sort_step,bitonic_sort_step..,"4,64","0,00","6,35","86,62",26,"262144,    1,    1","  512,    1,    1"
216,0.00,bitonic_sort_step,bitonic_sort_step..,"4,57","0,00","6,39","86,71",26,"262144,    1,    1","  512,    1,    1"
217,0.00,bitonic_sort_step,bitonic_sort_step..,"4,42","0,00","6,47","86,79",26,"262144,    1,    1","  512,    1,    1"
218,0.00,bitonic_sort_step,bitonic_sort_step..,"4,53","0,00","6,42","87,11",26,"262144,    1,    1","  512,    1,    1"
219,0.00,bitonic_sort_step,bitonic_sort_step..,"4,70","0,00","6,35","85,17",26,"262144,    1,    1","  512,    1,    1"
220,0.00,bitonic_sort_step,bitonic_sort_step..,"4,94","0,00","6,19","84,49",26,"262144,    1,    1","  512,    1,    1"
221,0.00,bitonic_sort_step,bitonic_sort_step..,"4,92","0,00","6,11","82,22",26,"262144,    1,    1","  512,    1,    1"
222,0.00,bitonic_sort_step,bitonic_sort_step..,"5,26","0,00","5,97","79,79",26,"262144,    1,    1","  512,    1,    1"
223,0.00,bitonic_sort_step,bitonic_sort_step..,"5,53","0,00","5,90","75,82",26,"262144,    1,    1","  512,    1,    1"
224,0.00,bitonic_sort_step,bitonic_sort_step..,"5,32","0,00","6,75","78,31",26,"262144,    1,    1","  512,    1,    1"
225,0.00,bitonic_sort_step,bitonic_sort_step..,"6,24","0,00","6,84","70,70",26,"262144,    1,    1","  512,    1,    1"
226,0.00,bitonic_sort_step,bitonic_sort_step..,"5,52","0,00","14,22","80,79",26,"262144,    1,    1","  512,    1,    1"
227,0.00,bitonic_sort_step,bitonic_sort_step..,"6,03","0,00","12,30","71,98",26,"262144,    1,    1","  512,    1,    1"
228,0.00,bitonic_sort_step,bitonic_sort_step..,"5,77","0,00","12,26","71,40",26,"262144,    1,    1","  512,    1,    1"
229,0.00,bitonic_sort_step,bitonic_sort_step..,"4,97","0,00","12,41","60,77",26,"262144,    1,    1","  512,    1,    1"
230,0.00,bitonic_sort_step,bitonic_sort_step..,"3,61","0,00","12,87","63,76",26,"262144,    1,    1","  512,    1,    1"
231,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,39","87,65",26,"262144,    1,    1","  512,    1,    1"
232,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,35","86,29",26,"262144,    1,    1","  512,    1,    1"
233,0.00,bitonic_sort_step,bitonic_sort_step..,"4,70","0,00","6,28","85,52",26,"262144,    1,    1","  512,    1,    1"
234,0.00,bitonic_sort_step,bitonic_sort_step..,"4,57","0,00","6,31","85,56",26,"262144,    1,    1","  512,    1,    1"
235,0.00,bitonic_sort_step,bitonic_sort_step..,"4,49","0,00","6,42","86,64",26,"262144,    1,    1","  512,    1,    1"
236,0.00,bitonic_sort_step,bitonic_sort_step..,"4,52","0,00","6,40","86,96",26,"262144,    1,    1","  512,    1,    1"
237,0.00,bitonic_sort_step,bitonic_sort_step..,"4,49","0,00","6,38","86,44",26,"262144,    1,    1","  512,    1,    1"
238,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,37","86,43",26,"262144,    1,    1","  512,    1,    1"
239,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,38","86,76",26,"262144,    1,    1","  512,    1,    1"
240,0.00,bitonic_sort_step,bitonic_sort_step..,"4,53","0,00","6,35","86,57",26,"262144,    1,    1","  512,    1,    1"
241,0.00,bitonic_sort_step,bitonic_sort_step..,"4,67","0,00","6,35","85,96",26,"262144,    1,    1","  512,    1,    1"
242,0.00,bitonic_sort_step,bitonic_sort_step..,"4,69","0,00","6,24","84,37",26,"262144,    1,    1","  512,    1,    1"
243,0.00,bitonic_sort_step,bitonic_sort_step..,"4,83","0,00","6,16","82,29",26,"262144,    1,    1","  512,    1,    1"
244,0.00,bitonic_sort_step,bitonic_sort_step..,"5,28","0,00","6,00","80,24",26,"262144,    1,    1","  512,    1,    1"
245,0.00,bitonic_sort_step,bitonic_sort_step..,"5,41","0,00","5,94","75,79",26,"262144,    1,    1","  512,    1,    1"
246,0.00,bitonic_sort_step,bitonic_sort_step..,"5,35","0,00","6,77","78,19",26,"262144,    1,    1","  512,    1,    1"
247,0.00,bitonic_sort_step,bitonic_sort_step..,"6,12","0,00","6,93","70,32",26,"262144,    1,    1","  512,    1,    1"
248,0.00,bitonic_sort_step,bitonic_sort_step..,"5,36","0,00","14,04","81,65",26,"262144,    1,    1","  512,    1,    1"
249,0.00,bitonic_sort_step,bitonic_sort_step..,"5,94","0,00","12,12","71,02",26,"262144,    1,    1","  512,    1,    1"
250,0.00,bitonic_sort_step,bitonic_sort_step..,"5,57","0,00","12,32","69,02",26,"262144,    1,    1","  512,    1,    1"
251,0.00,bitonic_sort_step,bitonic_sort_step..,"4,85","0,00","12,50","58,98",26,"262144,    1,    1","  512,    1,    1"
252,0.00,bitonic_sort_step,bitonic_sort_step..,"3,46","0,00","13,15","64,09",26,"262144,    1,    1","  512,    1,    1"
253,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,42","87,33",26,"262144,    1,    1","  512,    1,    1"
254,0.00,bitonic_sort_step,bitonic_sort_step..,"4,55","0,00","6,46","87,72",26,"262144,    1,    1","  512,    1,    1"
255,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,40","86,39",26,"262144,    1,    1","  512,    1,    1"
256,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","6,35","85,72",26,"262144,    1,    1","  512,    1,    1"
257,0.00,bitonic_sort_step,bitonic_sort_step..,"4,43","0,00","6,40","86,22",26,"262144,    1,    1","  512,    1,    1"
258,0.00,bitonic_sort_step,bitonic_sort_step..,"4,71","0,00","6,34","86,64",26,"262144,    1,    1","  512,    1,    1"
259,0.00,bitonic_sort_step,bitonic_sort_step..,"4,48","0,00","6,39","86,86",26,"262144,    1,    1","  512,    1,    1"
260,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,40","87,09",26,"262144,    1,    1","  512,    1,    1"
261,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,34","85,86",26,"262144,    1,    1","  512,    1,    1"
262,0.00,bitonic_sort_step,bitonic_sort_step..,"4,54","0,00","6,42","86,66",26,"262144,    1,    1","  512,    1,    1"
263,0.00,bitonic_sort_step,bitonic_sort_step..,"4,73","0,00","6,36","86,65",26,"262144,    1,    1","  512,    1,    1"
264,0.00,bitonic_sort_step,bitonic_sort_step..,"4,85","0,00","6,32","86,58",26,"262144,    1,    1","  512,    1,    1"
265,0.00,bitonic_sort_step,bitonic_sort_step..,"4,75","0,00","6,23","84,89",26,"262144,    1,    1","  512,    1,    1"
266,0.00,bitonic_sort_step,bitonic_sort_step..,"5,06","0,00","6,11","83,35",26,"262144,    1,    1","  512,    1,    1"
267,0.00,bitonic_sort_step,bitonic_sort_step..,"5,06","0,00","6,03","79,79",26,"262144,    1,    1","  512,    1,    1"
268,0.00,bitonic_sort_step,bitonic_sort_step..,"5,48","0,00","5,98","75,50",26,"262144,    1,    1","  512,    1,    1"
269,0.00,bitonic_sort_step,bitonic_sort_step..,"5,26","0,00","6,79","79,92",26,"262144,    1,    1","  512,    1,    1"
270,0.00,bitonic_sort_step,bitonic_sort_step..,"6,27","0,00","6,85","70,34",26,"262144,    1,    1","  512,    1,    1"
271,0.00,bitonic_sort_step,bitonic_sort_step..,"5,59","0,00","13,66","78,77",26,"262144,    1,    1","  512,    1,    1"
272,0.00,bitonic_sort_step,bitonic_sort_step..,"5,95","0,00","12,16","68,18",26,"262144,    1,    1","  512,    1,    1"
273,0.00,bitonic_sort_step,bitonic_sort_step..,"5,37","0,00","12,36","66,27",26,"262144,    1,    1","  512,    1,    1"
274,0.00,bitonic_sort_step,bitonic_sort_step..,"4,75","0,00","12,95","56,16",26,"262144,    1,    1","  512,    1,    1"
275,0.00,bitonic_sort_step,bitonic_sort_step..,"3,36","0,00","13,55","61,62",26,"262144,    1,    1","  512,    1,    1"
276,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,32","85,94",26,"262144,    1,    1","  512,    1,    1"
277,0.00,bitonic_sort_step,bitonic_sort_step..,"4,51","0,00","6,43","87,51",26,"262144,    1,    1","  512,    1,    1"
278,0.00,bitonic_sort_step,bitonic_sort_step..,"4,38","0,00","6,48","87,50",26,"262144,    1,    1","  512,    1,    1"
279,0.00,bitonic_sort_step,bitonic_sort_step..,"4,39","0,00","6,44","85,89",26,"262144,    1,    1","  512,    1,    1"
280,0.00,bitonic_sort_step,bitonic_sort_step..,"4,80","0,00","6,28","86,20",26,"262144,    1,    1","  512,    1,    1"
281,0.00,bitonic_sort_step,bitonic_sort_step..,"4,40","0,00","6,43","86,03",26,"262144,    1,    1","  512,    1,    1"
282,0.00,bitonic_sort_step,bitonic_sort_step..,"4,39","0,00","6,42","86,63",26,"262144,    1,    1","  512,    1,    1"
283,0.00,bitonic_sort_step,bitonic_sort_step..,"4,38","0,00","6,48","86,98",26,"262144,    1,    1","  512,    1,    1"
284,0.00,bitonic_sort_step,bitonic_sort_step..,"4,68","0,00","6,36","86,48",26,"262144,    1,    1","  512,    1,    1"
285,0.00,bitonic_sort_step,bitonic_sort_step..,"4,52","0,00","6,42","86,88",26,"262144,    1,    1","  512,    1,    1"
286,0.00,bitonic_sort_step,bitonic_sort_step..,"4,66","0,00","6,40","86,38",26,"262144,    1,    1","  512,    1,    1"
287,0.00,bitonic_sort_step,bitonic_sort_step..,"4,44","0,00","6,43","86,95",26,"262144,    1,    1","  512,    1,    1"
288,0.00,bitonic_sort_step,bitonic_sort_step..,"4,76","0,00","6,28","86,34",26,"262144,    1,    1","  512,    1,    1"
289,0.00,bitonic_sort_step,bitonic_sort_step..,"4,68","0,00","6,29","84,40",26,"262144,    1,    1","  512,    1,    1"
290,0.00,bitonic_sort_step,bitonic_sort_step..,"4,90","0,00","6,13","82,19",26,"262144,    1,    1","  512,    1,    1"
291,0.00,bitonic_sort_step,bitonic_sort_step..,"5,00","0,00","6,03","80,38",26,"262144,    1,    1","  512,    1,    1"
292,0.00,bitonic_sort_step,bitonic_sort_step..,"5,52","0,00","5,96","75,80",26,"262144,    1,    1","  512,    1,    1"
293,0.00,bitonic_sort_step,bitonic_sort_step..,"5,27","0,00","6,80","78,83",26,"262144,    1,    1","  512,    1,    1"
294,0.00,bitonic_sort_step,bitonic_sort_step..,"6,06","0,00","6,97","70,09",26,"262144,    1,    1","  512,    1,    1"
295,0.00,bitonic_sort_step,bitonic_sort_step..,"5,38","0,00","13,84","77,53",26,"262144,    1,    1","  512,    1,    1"
296,0.00,bitonic_sort_step,bitonic_sort_step..,"5,71","0,00","12,34","68,49",26,"262144,    1,    1","  512,    1,    1"
297,0.00,bitonic_sort_step,bitonic_sort_step..,"5,16","0,00","12,70","64,76",26,"262144,    1,    1","  512,    1,    1"
298,0.00,bitonic_sort_step,bitonic_sort_step..,"4,59","0,00","13,23","55,58",26,"262144,    1,    1","  512,    1,    1"
299,0.00,bitonic_sort_step,bitonic_sort_step..,"3,47","0,00","13,82","59,41",26,"262144,    1,    1","  512,    1,    1"
300,0.00,bitonic_sort_step,bitonic_sort_step..,"3,78","0,00","6,60","86,36",26,"262144,    1,    1","  512,    1,    1"
301,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,34","85,78",26,"262144,    1,    1","  512,    1,    1"
302,0.00,bitonic_sort_step,bitonic_sort_step..,"4,52","0,00","6,42","88,11",26,"262144,    1,    1","  512,    1,    1"
303,0.00,bitonic_sort_step,bitonic_sort_step..,"4,44","0,00","6,45","87,21",26,"262144,    1,    1","  512,    1,    1"
304,0.00,bitonic_sort_step,bitonic_sort_step..,"4,50","0,00","6,45","86,28",26,"262144,    1,    1","  512,    1,    1"
305,0.00,bitonic_sort_step,bitonic_sort_step..,"4,79","0,00","6,30","86,17",26,"262144,    1,    1","  512,    1,    1"
306,0.00,bitonic_sort_step,bitonic_sort_step..,"4,61","0,00","6,35","86,44",26,"262144,    1,    1","  512,    1,    1"
307,0.00,bitonic_sort_step,bitonic_sort_step..,"4,72","0,00","6,34","86,90",26,"262144,    1,    1","  512,    1,    1"
308,0.00,bitonic_sort_step,bitonic_sort_step..,"4,52","0,00","6,41","87,04",26,"262144,    1,    1","  512,    1,    1"
309,0.00,bitonic_sort_step,bitonic_sort_step..,"4,76","0,00","6,32","86,53",26,"262144,    1,    1","  512,    1,    1"
310,0.00,bitonic_sort_step,bitonic_sort_step..,"4,57","0,00","6,39","87,06",26,"262144,    1,    1","  512,    1,    1"
311,0.00,bitonic_sort_step,bitonic_sort_step..,"4,65","0,00","6,41","87,29",26,"262144,    1,    1","  512,    1,    1"
312,0.00,bitonic_sort_step,bitonic_sort_step..,"4,63","0,00","6,40","86,97",26,"262144,    1,    1","  512,    1,    1"
313,0.00,bitonic_sort_step,bitonic_sort_step..,"4,63","0,00","6,31","86,40",26,"262144,    1,    1","  512,    1,    1"
314,0.00,bitonic_sort_step,bitonic_sort_step..,"4,82","0,00","6,27","84,92",26,"262144,    1,    1","  512,    1,    1"
315,0.00,bitonic_sort_step,bitonic_sort_step..,"4,89","0,00","6,16","82,74",26,"262144,    1,    1","  512,    1,    1"
316,0.00,bitonic_sort_step,bitonic_sort_step..,"5,04","0,00","6,03","80,53",26,"262144,    1,    1","  512,    1,    1"
317,0.00,bitonic_sort_step,bitonic_sort_step..,"5,45","0,00","5,93","76,15",26,"262144,    1,    1","  512,    1,    1"
318,0.00,bitonic_sort_step,bitonic_sort_step..,"5,33","0,00","6,75","79,60",26,"262144,    1,    1","  512,    1,    1"
319,0.00,bitonic_sort_step,bitonic_sort_step..,"6,03","0,00","6,98","70,26",26,"262144,    1,    1","  512,    1,    1"
320,0.00,bitonic_sort_step,bitonic_sort_step..,"5,54","0,00","13,63","78,56",26,"262144,    1,    1","  512,    1,    1"
321,0.00,bitonic_sort_step,bitonic_sort_step..,"5,45","0,00","12,47","67,59",26,"262144,    1,    1","  512,    1,    1"
322,0.00,bitonic_sort_step,bitonic_sort_step..,"5,11","0,00","12,91","61,07",26,"262144,    1,    1","  512,    1,    1"
323,0.00,bitonic_sort_step,bitonic_sort_step..,"4,18","0,00","13,83","54,57",26,"262144,    1,    1","  512,    1,    1"
324,0.00,bitonic_sort_step,bitonic_sort_step..,"3,26","0,00","14,40","58,59",26,"262144,    1,    1","  512,    1,    1"
325,0.00,bitonic_sort_step,bitonic_sort_step..,"5,63","0,00","6,10","86,09",26,"262144,    1,    1","  512,    1,    1"
326,0.00,bitonic_sort_step,bitonic_sort_step..,"5,66","0,00","6,10","85,28",26,"262144,    1,    1","  512,    1,    1"
327,0.00,bitonic_sort_step,bitonic_sort_step..,"5,67","0,00","6,10","85,07",26,"262144,    1,    1","  512,    1,    1"
328,0.00,bitonic_sort_step,bitonic_sort_step..,"5,49","0,00","6,24","87,15",26,"262144,    1,    1","  512,    1,    1"
329,0.00,bitonic_sort_step,bitonic_sort_step..,"5,44","0,00","6,26","87,14",26,"262144,    1,    1","  512,    1,    1"
330,0.00,bitonic_sort_step,bitonic_sort_step..,"5,37","0,00","6,28","86,92",26,"262144,    1,    1","  512,    1,    1"
331,0.00,bitonic_sort_step,bitonic_sort_step..,"5,29","0,00","6,30","86,82",26,"262144,    1,    1","  512,    1,    1"
332,0.00,bitonic_sort_step,bitonic_sort_step..,"5,16","0,00","6,33","87,23",26,"262144,    1,    1","  512,    1,    1"
333,0.00,bitonic_sort_step,bitonic_sort_step..,"5,08","0,00","6,38","87,57",26,"262144,    1,    1","  512,    1,    1"
334,0.00,bitonic_sort_step,bitonic_sort_step..,"5,21","0,00","6,35","87,74",26,"262144,    1,    1","  512,    1,    1"
335,0.00,bitonic_sort_step,bitonic_sort_step..,"5,37","0,00","6,31","87,39",26,"262144,    1,    1","  512,    1,    1"
336,0.00,bitonic_sort_step,bitonic_sort_step..,"5,38","0,00","6,30","87,04",26,"262144,    1,    1","  512,    1,    1"
337,0.00,bitonic_sort_step,bitonic_sort_step..,"5,40","0,00","6,27","87,24",26,"262144,    1,    1","  512,    1,    1"
338,0.00,bitonic_sort_step,bitonic_sort_step..,"5,27","0,00","6,32","87,85",26,"262144,    1,    1","  512,    1,    1"
339,0.00,bitonic_sort_step,bitonic_sort_step..,"5,29","0,00","6,38","87,05",26,"262144,    1,    1","  512,    1,    1"
340,0.00,bitonic_sort_step,bitonic_sort_step..,"5,32","0,00","6,27","86,47",26,"262144,    1,    1","  512,    1,    1"
341,0.00,bitonic_sort_step,bitonic_sort_step..,"5,43","0,00","6,22","85,55",26,"262144,    1,    1","  512,    1,    1"
342,0.00,bitonic_sort_step,bitonic_sort_step..,"5,44","0,00","6,22","83,52",26,"262144,    1,    1","  512,    1,    1"
343,0.00,bitonic_sort_step,bitonic_sort_step..,"5,79","0,00","6,16","81,92",26,"262144,    1,    1","  512,    1,    1"
344,0.00,bitonic_sort_step,bitonic_sort_step..,"5,59","0,00","6,62","82,53",26,"262144,    1,    1","  512,    1,    1"
345,0.00,bitonic_sort_step,bitonic_sort_step..,"5,96","0,00","6,78","78,29",26,"262144,    1,    1","  512,    1,    1"
346,0.00,bitonic_sort_step,bitonic_sort_step..,"5,43","0,00","13,55","78,88",26,"262144,    1,    1","  512,    1,    1"
347,0.00,bitonic_sort_step,bitonic_sort_step..,"5,15","0,00","13,05","67,73",26,"262144,    1,    1","  512,    1,    1"
348,0.00,bitonic_sort_step,bitonic_sort_step..,"4,96","0,00","13,11","61,11",26,"262144,    1,    1","  512,    1,    1"
349,0.00,bitonic_sort_step,bitonic_sort_step..,"4,38","0,00","13,84","52,38",26,"262144,    1,    1","  512,    1,    1"
350,0.00,bitonic_sort_step,bitonic_sort_step..,"3,22","0,00","14,80","59,51",26,"262144,    1,    1","  512,    1,    1"
351,0.00,bitonic_sort_step,bitonic_sort_step..,"1,66","0,00","9,76","87,68",26,"262144,    1,    1","  512,    1,    1"
352,0.00,bitonic_sort_step,bitonic_sort_step..,"5,48","0,00","6,14","85,66",26,"262144,    1,    1","  512,    1,    1"
353,0.00,bitonic_sort_step,bitonic_sort_step..,"3,70","0,00","6,61","85,24",26,"262144,    1,    1","  512,    1,    1"
354,0.00,bitonic_sort_step,bitonic_sort_step..,"3,68","0,00","6,61","85,85",26,"262144,    1,    1","  512,    1,    1"
355,0.00,bitonic_sort_step,bitonic_sort_step..,"3,67","0,00","6,74","87,06",26,"262144,    1,    1","  512,    1,    1"
356,0.00,bitonic_sort_step,bitonic_sort_step..,"3,71","0,00","6,76","87,95",26,"262144,    1,    1","  512,    1,    1"
357,0.00,bitonic_sort_step,bitonic_sort_step..,"3,75","0,00","6,72","87,39",26,"262144,    1,    1","  512,    1,    1"
358,0.00,bitonic_sort_step,bitonic_sort_step..,"3,72","0,00","6,73","88,01",26,"262144,    1,    1","  512,    1,    1"
359,0.00,bitonic_sort_step,bitonic_sort_step..,"3,90","0,00","6,67","87,84",26,"262144,    1,    1","  512,    1,    1"
360,0.00,bitonic_sort_step,bitonic_sort_step..,"3,59","0,00","6,82","88,13",26,"262144,    1,    1","  512,    1,    1"
361,0.00,bitonic_sort_step,bitonic_sort_step..,"4,05","0,00","6,62","88,21",26,"262144,    1,    1","  512,    1,    1"
362,0.00,bitonic_sort_step,bitonic_sort_step..,"3,90","0,00","6,70","87,80",26,"262144,    1,    1","  512,    1,    1"
363,0.00,bitonic_sort_step,bitonic_sort_step..,"3,68","0,00","6,80","88,29",26,"262144,    1,    1","  512,    1,    1"
364,0.00,bitonic_sort_step,bitonic_sort_step..,"3,74","0,00","6,77","88,02",26,"262144,    1,    1","  512,    1,    1"
365,0.00,bitonic_sort_step,bitonic_sort_step..,"4,05","0,00","6,60","87,62",26,"262144,    1,    1","  512,    1,    1"
366,0.00,bitonic_sort_step,bitonic_sort_step..,"3,89","0,00","6,70","86,81",26,"262144,    1,    1","  512,    1,    1"
367,0.00,bitonic_sort_step,bitonic_sort_step..,"3,84","0,00","6,65","85,69",26,"262144,    1,    1","  512,    1,    1"
368,0.00,bitonic_sort_step,bitonic_sort_step..,"4,28","0,00","6,39","83,96",26,"262144,    1,    1","  512,    1,    1"
369,0.00,bitonic_sort_step,bitonic_sort_step..,"4,21","0,00","6,39","81,84",26,"262144,    1,    1","  512,    1,    1"
370,0.00,bitonic_sort_step,bitonic_sort_step..,"4,62","0,00","6,29","78,58",26,"262144,    1,    1","  512,    1,    1"
371,0.00,bitonic_sort_step,bitonic_sort_step..,"4,26","0,00","7,16","80,41",26,"262144,    1,    1","  512,    1,    1"
372,0.00,bitonic_sort_step,bitonic_sort_step..,"4,99","0,00","7,30","74,73",26,"262144,    1,    1","  512,    1,    1"
373,0.00,bitonic_sort_step,bitonic_sort_step..,"4,56","0,00","13,94","76,64",26,"262144,    1,    1","  512,    1,    1"
374,0.00,bitonic_sort_step,bitonic_sort_step..,"4,36","0,00","13,14","66,39",26,"262144,    1,    1","  512,    1,    1"
375,0.00,bitonic_sort_step,bitonic_sort_step..,"3,93","0,00","13,42","62,54",26,"262144,    1,    1","  512,    1,    1"
376,0.00,bitonic_sort_step,bitonic_sort_step..,"2,54","0,00","14,82","65,64",26,"262144,    1,    1","  512,    1,    1"
377,0.00,bitonic_sort_step,bitonic_sort_step..,"2,66","0,00","15,14","67,26",26,"262144,    1,    1","  512,    1,    1"
378,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,64","44,53",24,"3099986,    1,    1","   32,    1,    1"
379,0.00,sum_and_store,sum_and_store..double..,"0,60","0,00","8,55","93,26",38,"161090,    1,    1","   32,    1,    1"
380,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,52","44,45",24,"3099986,    1,    1","   32,    1,    1"
381,0.00,sum_and_store,sum_and_store..double..,"0,61","0,00","8,55","93,18",38,"161090,    1,    1","   32,    1,    1"
382,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,62","44,52",24,"3099986,    1,    1","   32,    1,    1"
383,0.00,sum_and_store,sum_and_store..double..,"0,61","0,00","8,55","92,99",38,"161090,    1,    1","   32,    1,    1"
384,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,67","44,56",24,"3099986,    1,    1","   32,    1,    1"
385,0.00,sum_and_store,sum_and_store..double..,"0,61","0,00","8,55","93,01",38,"161090,    1,    1","   32,    1,    1"
386,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,61","44,51",24,"3099986,    1,    1","   32,    1,    1"
387,0.00,sum_and_store,sum_and_store..double..,"0,61","0,00","8,52","93,48",38,"161090,    1,    1","   32,    1,    1"
388,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,61","44,51",24,"3099986,    1,    1","   32,    1,    1"
389,0.00,sum_and_store,sum_and_store..double..,"0,61","0,00","8,54","93,14",38,"161090,    1,    1","   32,    1,    1"
390,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,62","44,52",24,"3099986,    1,    1","   32,    1,    1"
391,0.00,sum_and_store,sum_and_store..double..,"0,61","0,00","8,55","93,41",38,"161090,    1,    1","   32,    1,    1"
392,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,63","44,53",24,"3099986,    1,    1","   32,    1,    1"
393,0.00,sum_and_store,sum_and_store..double..,"0,60","0,00","8,55","93,33",38,"161090,    1,    1","   32,    1,    1"
394,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,64","44,53",24,"3099986,    1,    1","   32,    1,    1"
395,0.00,sum_and_store,sum_and_store..double..,"0,60","0,00","8,54","93,38",38,"161090,    1,    1","   32,    1,    1"
396,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,65","44,54",24,"3099986,    1,    1","   32,    1,    1"
397,0.00,sum_and_store,sum_and_store..double..,"0,60","0,00","8,51","93,27",38,"161090,    1,    1","   32,    1,    1"
398,0.00,partial_spmv,partial_spmv..double..,"9,11","0,00","60,62","44,52",24,"3099986,    1,    1","   32,    1,    1"
399,0.00,sum_and_store,sum_and_store..double..,"0,60","0,00","8,53","93,15",38,"161090,    1,    1","   32,    1,    1"
400,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,65","44,54",24,"3099986,    1,    1","   32,    1,    1"
401,0.00,sum_and_store,sum_and_store..double..,"0,61","0,00","8,54","92,72",38,"161090,    1,    1","   32,    1,    1"
402,0.00,partial_spmv,partial_spmv..double..,"9,10","0,00","60,71","44,58",24,"3099986,    1,    1","   32,    1,    1"
403,0.00,sum_and_store,sum_and_store..double..,"0,60","0,00","8,51","93,23",38,"161090,    1,    1","   32,    1,    1"
404,0.00,partial_spmv,partial_spmv..double..,"9,11","0,00","60,58","44,49",24,"3099986,    1,    1","   32,    1,    1"
405,0.00,sum_and_store,sum_and_store..double..,"0,60","0,00","8,55","93,15",38,"161090,    1,    1","   32,    1,    1"
